,s,a,r,s1
218,[-0.99231607  0.12372882 -0.12166487],[-1.2927741],-9.10873504939252,[-0.9908763   0.13477454 -0.22278437]
219,[-0.9908763   0.13477454 -0.22278437],[-0.4471469],-9.043644653965739,[-0.98956007  0.14412105 -0.1887755 ]
220,[-0.98956007  0.14412105 -0.1887755 ],[0.45838457],-2.0872783717446044,[0.08913403 0.99601966 0.7410598 ]
221,[0.08913403 0.99601966 0.7410598 ],[1.9807054],-2.2538123133643313,[-6.5324393e-06  1.0000000e+00  1.7851803e+00]
222,[-6.5324393e-06  1.0000000e+00  1.7851803e+00],[-0.51457566],-2.7863732853522314,[-0.12259703  0.99245656  2.457994  ]
223,[-0.12259703  0.99245656  2.457994  ],[1.4320213],-3.474852470013633,[-0.28955626  0.957161    3.4171395 ]
224,[-0.28955626  0.957161    3.4171395 ],[-1.3924059],-4.6462053248082125,[-0.47068825  0.8822996   3.9261494 ]
225,[-0.47068825  0.8822996   3.9261494 ],[-0.59068286],-5.788986646838064,[-0.6556433  0.7550708  4.499272 ]
226,[-0.6556433  0.7550708  4.499272 ],[-0.8532408],-7.250094073297816,[-0.8202876   0.57195127  4.9375887 ]
227,[-0.8202876   0.57195127  4.9375887 ],[-1.0098572],-8.853618033838197,[-0.94001263  0.3411396   5.2150736 ]
228,[-0.94001263  0.3411396   5.2150736 ],[1.1451207],-10.524449905332702,[-0.9978232   0.06594624  5.6426964 ]
229,[-0.9978232   0.06594624  5.6426964 ],[1.879884],-12.646842361544243,[-0.97304434 -0.23061803  5.9741387 ]
230,[-0.97304434 -0.23061803  5.9741387 ],[-1.9192423],-12.03429875773877,[-0.8735356  -0.48676035  5.513289  ]
231,[-0.8735356  -0.48676035  5.513289  ],[-1.5996529],-9.976017643183699,[-0.7290997  -0.68440753  4.9082704 ]
232,[-0.7290997  -0.68440753  4.9082704 ],[-1.237937],-8.11224237582534,[-0.57002956 -0.82162416  4.2092743 ]
233,[-0.57002956 -0.82162416  4.2092743 ],[-0.82413834],-6.513279828007395,[-0.41965944 -0.90768164  3.4694355 ]
234,[-0.41965944 -0.90768164  3.4694355 ],[-1.1824598],-5.220577043229601,[-0.2979122  -0.95459324  2.6113052 ]
235,[-0.2979122  -0.95459324  2.6113052 ],[-1.1089952],-4.1923785621393055,[-0.2143773 -0.9767509  1.729011 ]
236,[-0.2143773 -0.9767509  1.729011 ],[1.5843098],-3.494292981289806,[-0.15373741 -0.98811173  1.2340944 ]
237,[-0.15373741 -0.98811173  1.2340944 ],[-0.31963068],-3.128529320118515,[-0.13171242 -0.99128795  0.44506592]
238,[-0.13171242 -0.99128795  0.44506592],[0.06274163],-2.919655423087394,[-0.14602172 -0.98928136 -0.2889888 ]
239,[-0.14602172 -0.98928136 -0.2889888 ],[-0.24924868],-2.9576771722361634,[-0.19863263 -0.98007405 -1.0683372 ]
240,[-0.19863263 -0.98007405 -1.0683372 ],[1.5561668],-3.5710426175030427,[-0.3435715  -0.9391265  -0.66746646]
241,[-0.3435715  -0.9391265  -0.66746646],[-0.564921],-3.7370848302477877,[-0.41099456 -0.9116378  -1.4565495 ]
242,[-0.41099456 -0.9116378  -1.4565495 ],[1.7864157],-4.192741282905567,[-0.494414  -0.8692266 -1.8723155]
243,[-0.494414  -0.8692266 -1.8723155],[-0.28841108],-4.710203552714729,[-0.60162616 -0.79877776 -2.567497  ]
244,[-0.60162616 -0.79877776 -2.567497  ],[-0.18217075],-5.571363563553402,[-0.72099054 -0.69294494 -3.193906  ]
245,[-0.72099054 -0.69294494 -3.193906  ],[-1.3886248],-6.667536209180621,[-0.84218675 -0.53918594 -3.9219084 ]
246,[-0.84218675 -0.53918594 -3.9219084 ],[0.41856357],-8.15412559047719,[-0.9371957 -0.3488039 -4.2635136]
247,[-0.9371957 -0.3488039 -4.2635136],[0.3362381],-9.575753194305031,[-0.99122673 -0.13217263 -4.4746804 ]
248,[-0.99122673 -0.13217263 -4.4746804 ],[0.11025409],-11.056563150634524,[-0.9954621   0.09515887 -4.557272  ]
249,[-0.9954621   0.09515887 -4.557272  ],[-0.5449705],-11.357049942659124,[-0.94806963  0.3180628  -4.5676484 ]
250,[-0.94806963  0.3180628  -4.5676484 ],[-0.33031216],-10.02705102789596,[-0.8563598  0.5163796 -4.3786483]
251,[-0.8563598  0.5163796 -4.3786483],[-0.69970065],-8.67241526430151,[-0.7334357   0.67975885 -4.0963182 ]
252,[-0.7334357   0.67975885 -4.0963182 ],[1.586282],-7.412495304782556,[-0.6099002  0.7924782 -3.348557 ]
253,[-0.6099002  0.7924782 -3.348557 ],[-0.41328067],-6.079785076855778,[-0.49264374  0.8702311  -2.8161905 ]
254,[-0.49264374  0.8702311  -2.8161905 ],[1.3509414],-5.1459862469883575,[-0.40509373  0.91427517 -1.9608759 ]
255,[-0.40509373  0.91427517 -1.9608759 ],[-0.8874028],-4.336948538161833,[-0.3397653  0.9405103 -1.4082799]
256,[-0.3397653  0.9405103 -1.4082799],[-0.43534017],-3.875181690351043,[-0.30339867  0.9528637  -0.7681983 ]
257,[-0.30339867  0.9528637  -0.7681983 ],[0.5705881],-3.590181450413202,[-0.30492467  0.9523765   0.03203772]
258,[-0.30492467  0.9523765   0.03203772],[-0.37810698],-3.5371112510323384,[-0.33757505  0.9412986   0.68960404]
259,[-0.33757505  0.9412986   0.68960404],[0.6812953],-3.715764834075699,[-0.40705556  0.9134034   1.4977723 ]
260,[-0.40705556  0.9134034   1.4977723 ],[-0.13251263],-7.14396222535487,[-0.90710986  0.4208939   0.7584506 ]
261,[-0.90710986  0.4208939   0.7584506 ],[1.2140006],-7.387725176439665,[-0.93174046  0.36312485  1.2562212 ]
262,[-0.93174046  0.36312485  1.2562212 ],[-1.0323974],-7.831626316358384,[-0.95446527  0.2983221   1.3737053 ]
263,[-0.95446527  0.2983221   1.3737053 ],[0.2483587],-8.246749912894721,[-0.97563505  0.21939977  1.6347007 ]
264,[-0.97563505  0.21939977  1.6347007 ],[1.0939187],-8.79711917152755,[-0.99244106  0.12272213  1.9633383 ]
265,[-0.99244106  0.12272213  1.9633383 ],[-1.6940287],-9.500046093840021,[-0.9994566   0.03296254  1.8012755 ]
266,[-0.9994566   0.03296254  1.8012755 ],[0.05453368],-9.988006357719357,[-0.9982753  -0.05870659  1.8341775 ]
267,[-0.9982753  -0.05870659  1.8341775 ],[1.2209545],-9.841889704925343,[-0.9876374  -0.15675572  1.9732907 ]
268,[-0.9876374  -0.15675572  1.9732907 ],[-0.510127],-9.295024436218618,[-0.9698053  -0.24388047  1.7792048 ]
269,[-0.9698053  -0.24388047  1.7792048 ],[1.2472075],-8.700454888869066,[-0.9442346  -0.32927337  1.7833756 ]
270,[-0.9442346  -0.32927337  1.7833756 ],[0.99191695],-8.192992377192104,[-0.9131728  -0.40757266  1.6852082 ]
271,[-0.9131728  -0.40757266  1.6852082 ],[0.85339457],-7.692907050000081,[-0.87988734 -0.47518232  1.5075378 ]
272,[-0.87988734 -0.47518232  1.5075378 ],[0.11294791],-7.230826178314919,[-0.85065   -0.5257324  1.1680933]
273,[-0.85065   -0.5257324  1.1680933],[-0.10766432],-6.834286553223644,[-0.83012855 -0.557572    0.75764436]
274,[-0.83012855 -0.557572    0.75764436],[-1.1065062],-6.561813044521207,[-0.82526076 -0.56475186  0.1734894 ]
275,[-0.82526076 -0.56475186  0.1734894 ],[0.8076906],-6.46268152458675,[-0.828884   -0.5594205  -0.12892091]
276,[-0.828884   -0.5594205  -0.12892091],[-1.940573],-6.497253474874747,[-0.85163057 -0.5241425  -0.83957225]
277,[-0.85163057 -0.5241425  -0.83957225],[-1.5568231],-6.780414781069795,[-0.88773364 -0.46035743 -1.4662026 ]
278,[-0.88773364 -0.46035743 -1.4662026 ],[-0.59121317],-7.307931419609451,[-0.92740184 -0.37406665 -1.9001527 ]
279,[-0.92740184 -0.37406665 -1.9001527 ],[-1.2781049],-7.970372573667935,[-0.9651529  -0.26168656 -2.3724184 ]
280,[-0.9651529  -0.26168656 -2.3724184 ],[0.93150485],-4.888424720189124,[-0.5790182  -0.81531465  0.22945288]
281,[-0.5790182  -0.81531465  0.22945288],[-0.4451],-4.794208564601517,[-0.5971664  -0.80211735 -0.4487981 ]
282,[-0.5971664  -0.80211735 -0.4487981 ],[1.9496754],-4.911403742185448,[-0.627128  -0.7789162 -0.7579348]
283,[-0.627128  -0.7789162 -0.7579348],[-1.682172],-5.116734120423982,[-0.68716747 -0.726499   -1.5944477 ]
284,[-0.68716747 -0.726499   -1.5944477 ],[0.5764432],-5.675908793182714,[-0.7579898 -0.6522664 -2.0528555]
285,[-0.7579898 -0.6522664 -2.0528555],[0.35367438],-6.331414986234733,[-0.83309287 -0.55313313 -2.4890041 ]
286,[-0.83309287 -0.55313313 -2.4890041 ],[0.22683269],-7.15000419235901,[-0.90362877 -0.4283165  -2.8698292 ]
287,[-0.90362877 -0.4283165  -2.8698292 ],[-0.42002922],-8.108173550184937,[-0.9610761  -0.27628392 -3.2540708 ]
288,[-0.9610761  -0.27628392 -3.2540708 ],[1.9664146],-9.251904082741257,[-0.9926147  -0.12130978 -3.1663215 ]
289,[-0.9926147  -0.12130978 -3.1663215 ],[-1.0546851],-10.123971074886187,[-0.9987916   0.04914623 -3.4155066 ]
290,[-0.9987916   0.04914623 -3.4155066 ],[0.07814841],-10.729677087134696,[-0.97643733  0.21580118 -3.3669248 ]
291,[-0.97643733  0.21580118 -3.3669248 ],[0.85700285],-9.684598750113064,[-0.9318425   0.36286297 -3.0765235 ]
292,[-0.9318425   0.36286297 -3.0765235 ],[-1.9601017],-8.624650017247204,[-0.86469275  0.5023012  -3.0983915 ]
293,[-0.86469275  0.5023012  -3.0983915 ],[-1.3981975],-7.801933167912592,[-0.78206253  0.6232     -2.9313953 ]
294,[-0.78206253  0.6232     -2.9313953 ],[0.5126451],-6.95437058306484,[-0.70229316  0.71188784 -2.3870986 ]
295,[-0.70229316  0.71188784 -2.3870986 ],[-1.6651632],-6.092323783462214,[-0.6236988  0.7816648 -2.102957 ]
296,[-0.6236988  0.7816648 -2.102957 ],[-0.65860087],-5.479388950060065,[-0.55859494  0.8294406  -1.6154985 ]
297,[-0.55859494  0.8294406  -1.6154985 ],[-0.08546001],-4.94166760649901,[-0.51617503  0.85648316 -1.0062371 ]
298,[-0.51617503  0.85648316 -1.0062371 ],[-1.1388706],-4.56805825112183,[-0.49309498  0.8699755  -0.5347054 ]
299,[-0.49309498  0.8699755  -0.5347054 ],[1.3677875],-4.383693888860223,[-0.50707775  0.8619003   0.32294437]
300,[-0.50707775  0.8619003   0.32294437],[-1.1919687],-0.013033721027521945,[ 0.99782765  0.06587862 -0.33535442]
301,[ 0.99782765  0.06587862 -0.33535442],[-0.67865294],-0.016053114726218735,[ 0.9989172  0.0465224 -0.3877434]
302,[ 0.9989172  0.0465224 -0.3877434],[-1.5584128],-0.019629041782706202,[ 0.99985194  0.01720767 -0.58661354]
303,[ 0.99985194  0.01720767 -0.58661354],[-1.5576038],-0.0371338052440465,[ 0.99973184 -0.02315683 -0.8073484 ]
304,[ 0.99973184 -0.02315683 -0.8073484 ],[-0.2670943],-0.06578880868526822,[ 0.9977965  -0.06634913 -0.8647801 ]
305,[ 0.9977965  -0.06634913 -0.8647801 ],[0.9186668],-0.08003709412263871,[ 0.9944679  -0.10504087 -0.7767419 ]
306,[ 0.9944679  -0.10504087 -0.7767419 ],[-0.33185914],-0.07151733938291868,[ 0.9886962  -0.14993258 -0.90530145]
307,[ 0.9886962  -0.14993258 -0.90530145],[1.6741632],-0.10741016808480688,[ 0.9822243 -0.1877112 -0.7666264]
308,[ 0.9822243 -0.1877112 -0.7666264],[-1.5194086],-0.09673750218653562,[ 0.9699922  -0.24313588 -1.1353211 ]
309,[ 0.9699922  -0.24313588 -1.1353211 ],[1.4538087],-0.19132706264907381,[ 0.9551657 -0.2960719 -1.0996017]
310,[ 0.9551657 -0.2960719 -1.0996017],[-1.3265499],-0.21301897786020457,[ 0.9299169  -0.36776966 -1.5206381 ]
311,[ 0.9299169  -0.36776966 -1.5206381 ],[1.5771409],-0.37555606711962575,[ 0.89843494 -0.4391067  -1.5598942 ]
312,[ 0.89843494 -0.4391067  -1.5598942 ],[-0.96954876],-0.4509319485907372,[ 0.8491952  -0.52807915 -2.0346565 ]
313,[ 0.8491952  -0.52807915 -2.0346565 ],[0.49648562],-0.7237400526013991,[ 0.7812384 -0.6242328 -2.3562431]
314,[ 0.7812384 -0.6242328 -2.3562431],[0.8201838],-1.0103378751481475,[ 0.69006413 -0.7237482  -2.70139   ]
315,[ 0.69006413 -0.7237482  -2.70139   ],[-0.74620724],-1.3851424532329306,[ 0.5594906 -0.8288367 -3.3561323]
316,[ 0.5594906 -0.8288367 -3.3561323],[0.62386906],-2.081329956076567,[ 0.389015   -0.92123145 -3.8841796 ]
317,[ 0.389015   -0.92123145 -3.8841796 ],[-1.8884174],-2.8840407385576885,[ 0.15600401 -0.98775643 -4.8583655 ]
318,[ 0.15600401 -0.98775643 -4.8583655 ],[-1.1013802],-4.3614120205194915,[-0.13119636 -0.9913564  -5.76439   ]
319,[-0.13119636 -0.9913564  -5.76439   ],[1.3199722],-6.222631973737319,[-0.4323265 -0.9017171 -6.3099113]
320,[-0.4323265 -0.9017171 -6.3099113],[0.7230182],-4.154356962715296,[-0.4508848  -0.8925822  -0.10991418]
321,[-0.4508848  -0.8925822  -0.10991418],[-1.2202921],-4.15839434273932,[-0.49329713 -0.8698609  -0.9623946 ]
322,[-0.49329713 -0.8698609  -0.9623946 ],[-0.23187432],-4.446875944077579,[-0.56328374 -0.8262635  -1.6495714 ]
323,[-0.56328374 -0.8262635  -1.6495714 ],[-0.4625994],-4.977538658286422,[-0.65583456 -0.7549046  -2.338659  ]
324,[-0.65583456 -0.7549046  -2.338659  ],[1.8043437],-5.77636806362897,[-0.74929506 -0.66223633 -2.6341858 ]
325,[-0.74929506 -0.66223633 -2.6341858 ],[-1.3769679],-6.541513748750863,[-0.8488824 -0.5285818 -3.3374083]
326,[-0.8488824 -0.5285818 -3.3374083],[0.5400824],-7.794607358677861,[-0.9307684  -0.36560935 -3.6528323 ]
327,[-0.9307684  -0.36560935 -3.6528323 ],[-1.2799166],-8.993935045117924,[-0.98586494 -0.16754214 -4.1190267 ]
328,[-0.98586494 -0.16754214 -4.1190267 ],[-1.6034043],-10.539463966548329,[-0.9984367   0.05589452 -4.485194  ]
329,[-0.9984367   0.05589452 -4.485194  ],[-0.50186443],-11.53330153819414,[-0.9605422   0.27813438 -4.518553  ]
330,[-0.9605422   0.27813438 -4.518553  ],[-1.1796542],-10.221244123061913,[-0.87459505  0.48485407 -4.4869003 ]
331,[-0.87459505  0.48485407 -4.4869003 ],[0.96497035],-8.959472353780866,[-0.7615325  0.6481268 -3.978514 ]
332,[-0.7615325  0.6481268 -3.978514 ],[-1.0586863],-7.520367401047024,[-0.63121074  0.7756114  -3.651222  ]
333,[-0.63121074  0.7756114  -3.651222  ],[-1.6139127],-6.415855100051522,[-0.4947379  0.8690422 -3.3116002]
334,[-0.4947379  0.8690422 -3.3116002],[0.10807496],-5.45780155154525,[-0.3758861   0.92666584 -2.6436074 ]
335,[-0.3758861   0.92666584 -2.6436074 ],[0.5651968],-4.525704977367907,[-0.28802273  0.9576236  -1.8638284 ]
336,[-0.28802273  0.9576236  -1.8638284 ],[1.2970973],-3.819679644132076,[-0.24217708  0.97023207 -0.95104617]
337,[-0.24217708  0.97023207 -0.95104617],[-1.0219495],-3.387190137242073,[-0.22386262  0.9746207  -0.37666455]
338,[-0.22386262  0.9746207  -0.37666455],[0.16871539],-3.2418877628568703,[-0.24231988  0.9701964   0.3796083 ]
339,[-0.24231988  0.9701964   0.3796083 ],[1.0712025],-3.311789028072225,[-0.30329925  0.95289534  1.267936  ]
340,[-0.30329925  0.95289534  1.267936  ],[-0.01920964],-9.546040105025902,[-0.99957633  0.02910693  0.53641915]
341,[-0.99957633  0.02910693  0.53641915],[-1.0712124],-9.71746385931576,[-0.9999574   0.00923253  0.39756748]
342,[-0.9999574   0.00923253  0.39756748],[-1.7764299],-9.830640806928258,[-0.99999726  0.00233129  0.1380274 ]
343,[-0.99999726  0.00233129  0.1380274 ],[-0.7579555],-9.85744154741354,[-0.99999946  0.00102716  0.02608255]
344,[-0.99999946  0.00102716  0.02608255],[-0.04694944],-9.863221823800355,[-1.0000000e+00  3.6639329e-05  1.9810509e-02]
345,[-1.0000000e+00  3.6639329e-05  1.9810509e-02],[-1.7099069],-9.872337218094017,[-0.99992955  0.01186876 -0.23664805]
346,[-0.99992955  0.01186876 -0.23664805],[0.11385269],-9.800783077835998,[-0.99974906  0.0224006  -0.21066858]
347,[-0.99974906  0.0224006  -0.21066858],[0.4937111],-9.734029272497418,[-0.99959695  0.02838923 -0.11981146]
348,[-0.99959695  0.02838923 -0.11981146],[0.511245],-9.693708660788587,[-0.99956536  0.02948041 -0.02183279]
349,[-0.99956536  0.02948041 -0.02183279],[1.849899],-9.688685813511688,[-0.99987835  0.01559593  0.27776238]
350,[-0.99987835  0.01559593  0.27776238],[-1.8564422],-9.783013122868727,[-0.9998868   0.01504635  0.010993  ]
351,[-0.9998868   0.01504635  0.010993  ],[1.8566641],-9.778747545708821,[-1.0000000e+00  8.0460641e-06  3.0077738e-01]
352,[-1.0000000e+00  8.0460641e-06  3.0077738e-01],[-1.5312208],-9.880945185713836,[-0.9999937  -0.00354696  0.07110028]
353,[-0.9999937  -0.00354696  0.07110028],[0.39783022],-9.847994518861702,[-0.99995047 -0.00995253  0.1281146 ]
354,[-0.99995047 -0.00995253  0.1281146 ],[0.8508578],-9.809534107613327,[-0.9997499  -0.02236478  0.24827886]
355,[-0.9997499  -0.02236478  0.24827886],[0.291428],-9.735820088799946,[-0.99934745 -0.03611976  0.27521947]
356,[-0.99934745 -0.03611976  0.27521947],[0.63102543],-9.651885876687755,[-0.99858165 -0.0532416   0.34278348]
357,[-0.99858165 -0.0532416   0.34278348],[-0.2638876],-9.549576335875829,[-0.99779433 -0.06638139  0.26326913]
358,[-0.99779433 -0.06638139  0.26326913],[1.7459176],-9.466603128745419,[-0.99593484 -0.09007652  0.4753707 ]
359,[-0.99593484 -0.09007652  0.4753707 ],[-1.7992706],-9.336839670371083,[-0.99529    -0.09694243  0.13792273]
360,[-0.99529    -0.09694243  0.13792273],[0.8036447],-4.272586456226299,[-0.51230824  0.8588016   0.83758277]
361,[-0.51230824  0.8588016   0.83758277],[-0.8241689],-4.517309170104625,[-0.569398   0.822062   1.3580587]
362,[-0.569398   0.822062   1.3580587],[1.5898272],-4.924415436593439,[-0.6566945  0.7541567  2.2130792]
363,[-0.6566945  0.7541567  2.2130792],[-0.17000434],-5.721192850249117,[-0.7539716  0.6569071  2.7531962]
364,[-0.7539716  0.6569071  2.7531962],[1.0263515],-6.639122012051372,[-0.85423553  0.5198862   3.3998291 ]
365,[-0.85423553  0.5198862   3.3998291 ],[-1.0417466],-7.890344823520058,[-0.9341082   0.35699007  3.6334817 ]
366,[-0.9341082   0.35699007  3.6334817 ],[-1.4306685],-9.031490147790336,[-0.9837159   0.17973047  3.686624  ]
367,[-0.9837159   0.17973047  3.686624  ],[-1.172501],-10.12730605346686,[-9.9999875e-01 -1.5648867e-03  3.6455469e+00]
368,[-9.9999875e-01 -1.5648867e-03  3.6455469e+00],[-0.6045993],-11.189141079828007,[-0.98397785 -0.17829071  3.5536833 ]
369,[-0.98397785 -0.17829071  3.5536833 ],[-1.4888613],-10.04056280615977,[-0.9430608 -0.3326204  3.196636 ]
370,[-0.9430608 -0.3326204  3.196636 ],[1.9085599],-8.87956319228946,[-0.87722105 -0.48008674  3.2334547 ]
371,[-0.87722105 -0.48008674  3.2334547 ],[0.29518732],-8.019641042044938,[-0.79811454 -0.60250574  2.9176679 ]
372,[-0.79811454 -0.60250574  2.9176679 ],[1.0277195],-7.077138554318444,[-0.7125753  -0.70159566  2.6199465 ]
373,[-0.7125753  -0.70159566  2.6199465 ],[1.7424893],-6.277747292872295,[-0.62521416 -0.78045326  2.355123  ]
374,[-0.62521416 -0.78045326  2.355123  ],[-0.30790684],-5.600179615605272,[-0.5557177  -0.83137107  1.723597  ]
375,[-0.5557177  -0.83137107  1.723597  ],[-1.5988284],-4.965331505427376,[-0.5194557  -0.85449743  0.8602445 ]
376,[-0.5194557  -0.85449743  0.8602445 ],[1.346884],-4.557548035270229,[-0.50133723 -0.86525196  0.4214041 ]
377,[-0.50133723 -0.86525196  0.4214041 ],[-1.5665054],-4.4131762344038385,[-0.52121085 -0.85342795 -0.4625107 ]
378,[-0.52121085 -0.85342795 -0.4625107 ],[-0.4789956],-4.512059461674854,[-0.5703983 -0.8213682 -1.174431 ]
379,[-0.5703983 -0.8213682 -1.174431 ],[-0.3188387],-4.880786723221137,[-0.6433797 -0.7655473 -1.838283 ]
380,[-0.6433797 -0.7655473 -1.838283 ],[-0.65726674],-0.11138976447331608,[ 0.99829185  0.05842466 -1.0122457 ]
381,[ 0.99829185  0.05842466 -1.0122457 ],[1.208624],-0.10734222306277455,[ 0.99981755  0.01910011 -0.7871335 ]
382,[ 0.99981755  0.01910011 -0.7871335 ],[-0.7886375],-0.06294472599514006,[ 0.99967605 -0.02545118 -0.89110404]
383,[ 0.99967605 -0.02545118 -0.89110404],[1.0399845],-0.0811361159153287,[ 0.99800587 -0.06312168 -0.7541948 ]
384,[ 0.99800587 -0.06312168 -0.7541948 ],[-1.2879219],-0.06252936890035697,[ 0.99363357 -0.11266019 -0.99472433]
385,[ 0.99363357 -0.11266019 -0.99472433],[-1.2716409],-0.1133111031656062,[ 0.98448217 -0.17548478 -1.2699656 ]
386,[ 0.98448217 -0.17548478 -1.2699656 ],[-1.8510774],-0.19582406454295148,[ 0.9662973  -0.25742865 -1.6792408 ]
387,[ 0.9662973  -0.25742865 -1.6792408 ],[-1.8883166],-0.3533381445492903,[ 0.932999  -0.359879  -2.1555598]
388,[ 0.932999  -0.359879  -2.1555598],[-1.1700107],-0.6015384498599464,[ 0.87845045 -0.47783345 -2.6009705 ]
389,[ 0.87845045 -0.47783345 -2.6009705 ],[0.2354664],-0.924750276802324,[ 0.79946756 -0.60070926 -2.9240258 ]
390,[ 0.79946756 -0.60070926 -2.9240258 ],[-1.9902598],-1.274189706279606,[ 0.6763187 -0.7366091 -3.6730967]
391,[ 0.6763187 -0.7366091 -3.6730967],[1.6221423],-2.0374502280561453,[ 0.51725626 -0.8558306  -3.982232  ]
392,[ 0.51725626 -0.8558306  -3.982232  ],[1.2822417],-2.6425077346659926,[ 0.3165151 -0.9485875 -4.431769 ]
393,[ 0.3165151 -0.9485875 -4.431769 ],[-0.27910036],-3.523494249104421,[ 0.06275843 -0.99802876 -5.1850743 ]
394,[ 0.06275843 -0.99802876 -5.1850743 ],[1.869353],-4.966048083871441,[-0.21809295 -0.975928   -5.653193  ]
395,[-0.21809295 -0.975928   -5.653193  ],[0.78115755],-6.402919376366371,[-0.50834185 -0.86115533 -6.2679653 ]
396,[-0.50834185 -0.86115533 -6.2679653 ],[0.29666352],-8.355872726818943,[-0.76864797 -0.639672   -6.8693323 ]
397,[-0.76864797 -0.639672   -6.8693323 ],[0.24323523],-10.70919195794921,[-0.94654626 -0.32256815 -7.312601  ]
398,[-0.94654626 -0.32256815 -7.312601  ],[-1.8203028],-13.264547026130742,[-0.9980201   0.06289568 -7.827573  ]
399,[-0.9980201   0.06289568 -7.827573  ],[-1.9187865],-15.60889048913146,[-0.89474463  0.4465781  -8.        ]
400,[-0.89474463  0.4465781  -8.        ],[1.3916466],-0.18648368652796973,[0.9198083  0.39236802 0.02348124]
401,[0.9198083  0.39236802 0.02348124],[-0.937217],-0.1635075166185639,[0.91629636 0.40050086 0.17717472]
402,[0.91629636 0.40050086 0.17717472],[-0.1855116],-0.17296975100036094,[0.9070598  0.42100188 0.44972363]
403,[0.9070598  0.42100188 0.44972363],[1.9542966],-0.21287775074626694,[0.8835158 0.4684014 1.0586195]
404,[0.8835158 0.4684014 1.0586195],[1.6715351],-0.3524988588149793,[0.84162396 0.540064   1.6606508 ]
405,[0.84162396 0.540064   1.6606508 ],[1.7752209],-0.6044127402061059,[0.773081  0.6343073 2.331982 ]
406,[0.773081  0.6343073 2.331982 ],[1.9232491],-1.019636054143213,[0.6660302 0.7459247 3.0961998]
407,[0.6660302 0.7459247 3.0961998],[1.8248038],-1.6708082282318868,[0.50760776 0.8615883  3.929364  ]
408,[0.50760776 0.8615883  3.929364  ],[-0.05955122],-2.622248262346273,[0.29941055 0.9541244  4.5666223 ]
409,[0.29941055 0.9541244  4.5666223 ],[1.1232654],-3.6912492257734115,[0.0315343  0.99950266 5.4507055 ]
410,[0.0315343  0.99950266 5.4507055 ],[-0.61851275],-5.340713173971641,[-0.27042866  0.96274     6.107556  ]
411,[-0.27042866  0.96274     6.107556  ],[-1.351853],-7.134727864976982,[-0.56891    0.8223998  6.626833 ]
412,[-0.56891    0.8223998  6.626833 ],[0.43222046],-9.126550512054896,[-0.82522655  0.5648019   7.3084655 ]
413,[-0.82522655  0.5648019   7.3084655 ],[-0.69822836],-11.800565911727137,[-0.97615284  0.21708427  7.6273327 ]
414,[-0.97615284  0.21708427  7.6273327 ],[0.59045905],-14.360531073419876,[-0.98470753 -0.17421569  7.878715  ]
415,[-0.98470753 -0.17421569  7.878715  ],[0.9884693],-15.008415768165296,[-0.84194124 -0.53956926  7.8963237 ]
416,[-0.84194124 -0.53956926  7.8963237 ],[1.6435446],-12.851366147042187,[-0.5761104 -0.8173719  7.7381783]
417,[-0.5761104 -0.8173719  7.7381783],[-0.5252063],-10.761385086454116,[-0.25866857 -0.96596617  7.0463686 ]
418,[-0.25866857 -0.96596617  7.0463686 ],[0.47940385],-8.323196622852596,[ 0.05801403 -0.99831575  6.3938046 ]
419,[ 0.05801403 -0.99831575  6.3938046 ],[-1.4616896],-6.378621612551075,[ 0.32341602 -0.9462569   5.425814  ]
420,[ 0.32341602 -0.9462569   5.425814  ],[-0.7273487],-0.13681196769772466,[ 0.94445187 -0.3286498   0.0975853 ]
421,[ 0.94445187 -0.3286498   0.0975853 ],[0.09516149],-0.11310166681036968,[ 0.9422182  -0.33499977 -0.13462782]
422,[ 0.9422182  -0.33499977 -0.13462782],[-0.96462023],-0.11943692068155808,[ 0.9330007  -0.35987464 -0.5305707 ]
423,[ 0.9330007  -0.35987464 -0.5305707 ],[-1.298173],-0.16535806237800155,[ 0.9139458  -0.40583625 -0.9952026 ]
424,[ 0.9139458  -0.40583625 -0.9952026 ],[-1.549376],-0.2760784838145442,[ 0.88020945 -0.4745854  -1.5319862 ]
425,[ 0.88020945 -0.4745854  -1.5319862 ],[-0.8978447],-0.4800275742082696,[ 0.82779914 -0.5610246  -2.0226018 ]
426,[ 0.82779914 -0.5610246  -2.0226018 ],[-0.04043866],-0.763860315703021,[ 0.7530606 -0.6579512 -2.4494362]
427,[ 0.7530606 -0.6579512 -2.4494362],[0.7846289],-1.1162496465981222,[ 0.652926  -0.7574217 -2.8252053]
428,[ 0.652926  -0.7574217 -2.8252053],[-0.04509707],-1.5366717372525902,[ 0.5153701  -0.85696775 -3.400036  ]
429,[ 0.5153701  -0.85696775 -3.400036  ],[-1.2735901],-2.2172222403070507,[ 0.32380593 -0.94612354 -4.2338004 ]
430,[ 0.32380593 -0.94612354 -4.2338004 ],[-1.565008],-3.3351533469862353,[ 0.07078293 -0.9974917  -5.1781445 ]
431,[ 0.07078293 -0.9974917  -5.1781445 ],[0.80281353],-4.9318247636963655,[-0.21769273 -0.97601736 -5.805841  ]
432,[-0.21769273 -0.97601736 -5.805841  ],[0.39524147],-6.575916697494319,[-0.51703066 -0.8559669  -6.4785676 ]
