,s,a,r,s1
951,[-0.3582837  -0.00583373],[0.08814502],-0.0007769544131917883,[-0.36517486 -0.00689117]
952,[-0.36517486 -0.00689117],[-1.],-0.1,[-0.37470996 -0.00953512]
953,[-0.37470996 -0.00953512],[-0.9722974],-0.09453621765524965,[-0.38678342 -0.01207347]
954,[-0.38678342 -0.01207347],[-1.],-0.1,[-0.40135443 -0.01457101]
955,[-0.40135443 -0.01457101],[0.24684286],-0.006093139811332549,[-0.4164516  -0.01509717]
956,[-0.4164516  -0.01509717],[-0.47201818],-0.022280116440072464,[-0.43304664 -0.01659503]
957,[-0.43304664 -0.01659503],[-0.9508436],-0.09041034995862561,[-0.45173874 -0.01869211]
958,[-0.45173874 -0.01869211],[-1.],-0.1,[-0.47246563 -0.0207269 ]
959,[-0.47246563 -0.0207269 ],[-0.85725987],-0.07348944839846042,[-0.4948604  -0.02239479]
960,[-0.4948604  -0.02239479],[1.],-0.1,[-0.51597047 -0.02111006]
961,[-0.51597047 -0.02111006],[0.66724],-0.04452092491110449,[-0.53613687 -0.0201664 ]
962,[-0.53613687 -0.0201664 ],[-1.],-0.1,[-0.5577093  -0.02157239]
963,[-0.5577093  -0.02157239],[0.16429341],-0.0026992324041671626,[-0.5787798  -0.02107057]
964,[-0.5787798  -0.02107057],[-1.],-0.1,[-0.60093844 -0.0221586 ]
965,[-0.60093844 -0.0221586 ],[-1.],-0.1,[-0.6240222  -0.02308374]
966,[-0.6240222  -0.02308374],[-1.],-0.1,[-0.6478641 -0.0238419]
967,[-0.6478641 -0.0238419],[-0.7465302],-0.055730730249764805,[-0.67191523 -0.02405115]
968,[-0.67191523 -0.02405115],[0.1273278],-0.0016212368601159711,[-0.69469935 -0.02278413]
969,[-0.69469935 -0.02278413],[-1.],-0.1,[-0.71775585 -0.02305649]
970,[-0.71775585 -0.02305649],[0.09116507],-0.0008311069216006217,[-0.7393004  -0.02154452]
971,[-0.7393004  -0.02154452],[1.],-0.1,[-0.7578377  -0.01853732]
972,[-0.7578377  -0.01853732],[0.79153943],-0.06265346702235207,[-0.77357197 -0.01573428]
973,[-0.77357197 -0.01573428],[0.2549963],-0.00650231128829546,[-0.7872198  -0.01364783]
974,[-0.7872198  -0.01364783],[0.5002799],-0.025027998175778523,[-0.79833984 -0.01112001]
975,[-0.79833984 -0.01112001],[0.59290695],-0.03515386536164442,[-0.80673546 -0.0083956 ]
976,[-0.80673546 -0.0083956 ],[-0.16181004],-0.002618248919817745,[-0.81349653 -0.00676109]
977,[-0.81349653 -0.00676109],[-0.2191096],-0.004800901454303031,[-0.81867594 -0.00517942]
978,[-0.81867594 -0.00517942],[0.502681],-0.025268820477373312,[-0.82116616 -0.00249025]
979,[-0.82116616 -0.00249025],[0.36575222],-0.013377468654744007,[-8.2116085e-01  5.3042118e-06]
980,[-8.2116085e-01  5.3042118e-06],[0.29874432],-0.008924816925174639,[-0.8187605   0.00240032]
981,[-0.8187605   0.00240032],[0.17729402],-0.003143316806841767,[-0.8141587   0.00460182]
982,[-0.8141587   0.00460182],[0.31418908],-0.009871477574394306,[-0.80717206  0.00698663]
983,[-0.80717206  0.00698663],[-0.03341961],-0.00011168702703798772,[-0.7983562   0.00881589]
984,[-0.7983562   0.00881589],[0.04833436],-0.0002336210368468983,[-0.78763264  0.01072352]
985,[-0.78763264  0.01072352],[0.3459512],-0.011968223245732192,[-0.77461064  0.01302203]
986,[-0.77461064  0.01302203],[0.12154436],-0.0014773031718732456,[-0.75969666  0.01491398]
987,[-0.75969666  0.01491398],[0.09099138],-0.0008279430839493785,[-0.7430198   0.01667682]
988,[-0.7430198   0.01667682],[0.16688097],-0.00278492565570474,[-0.7245633  0.0184565]
989,[-0.7245633  0.0184565],[0.20548534],-0.004222422657130665,[-0.704381   0.0201823]
990,[-0.704381   0.0201823],[0.24912167],-0.006206160444799025,[-0.68253464  0.02184635]
991,[-0.68253464  0.02184635],[0.31679797],-0.010036095488936782,[-0.6590657   0.02346891]
992,[-0.6590657   0.02346891],[0.36750996],-0.01350635715284767,[-0.6340573   0.02500844]
993,[-0.6340573   0.02500844],[0.34703326],-0.012043208510982596,[-0.60771495  0.02634235]
994,[-0.60771495  0.02634235],[0.35696328],-0.012742278102884086,[-0.58021295  0.02750199]
995,[-0.58021295  0.02750199],[0.27010012],-0.0072954073057417195,[-0.5518832   0.02832971]
996,[-0.5518832   0.02832971],[0.27871215],-0.0077680464472237535,[-0.5229236   0.02895965]
997,[-0.5229236   0.02895965],[0.31421804],-0.009873297935178016,[-0.49349767  0.02942592]
998,[-0.49349767  0.02942592],[0.34939587],-0.012207747478534259,[-0.4637731   0.02972456]
999,[-0.4637731   0.02972456],[0.4401865],-0.019376415526585335,[-0.43383455  0.02993855]
1000,[-0.43383455  0.02993855],[0.30562472],-0.009340647157438297,[-0.40410268  0.02973186]
1001,[-0.40410268  0.02973186],[0.31414616],-0.009868781052092858,[-0.37477675  0.02932594]
1002,[-0.37477675  0.02932594],[0.28443575],-0.00809036953398845,[-0.3461036   0.02867314]
1003,[-0.3461036   0.02867314],[0.33542073],-0.011250706459078686,[-0.31819654  0.02790708]
1004,[-0.31819654  0.02790708],[0.20210707],-0.00408472685025032,[-0.29143116  0.02676538]
1005,[-0.29143116  0.02676538],[0.37857008],-0.014331530532240323,[-0.26570177  0.02572939]
1006,[-0.26570177  0.02572939],[0.4219917],-0.017807699984372507,[-0.24108635  0.02461543]
1007,[-0.24108635  0.02461543],[0.1563586],-0.0024448011688505745,[-0.21811052  0.02297583]
1008,[-0.21811052  0.02297583],[0.38595343],-0.014896004731986068,[-0.19653939  0.02157113]
1009,[-0.19653939  0.02157113],[0.19643772],-0.00385877764574758,[-0.1767515  0.0197879]
1010,[-0.1767515  0.0197879],[0.16962636],-0.0028773100368667316,[-0.15886585  0.01788564]
1011,[-0.15886585  0.01788564],[0.23228955],-0.0053958436288269246,[-0.14285319  0.01601268]
1012,[-0.14285319  0.01601268],[0.3363769],-0.011314942251425465,[-0.12860985  0.01424333]
1013,[-0.12860985  0.01424333],[0.07761455],-0.0006024017723177622,[-0.11656632  0.01204353]
1014,[-0.11656632  0.01204353],[0.12125707],-0.0014703276231159636,[-0.10668959  0.00987673]
1015,[-0.10668959  0.00987673],[0.27530253],-0.007579148265826063,[-0.09877294  0.00791665]
1016,[-0.09877294  0.00791665],[-0.19849229],-0.003939918862948844,[-0.09354507  0.00522787]
1017,[-0.09354507  0.00522787],[0.22193503],-0.004925515922701607,[-0.0903865   0.00315857]
1018,[-0.0903865   0.00315857],[0.143085],-0.0020473318054655466,[-0.08942196  0.00096454]
1019,[-0.08942196  0.00096454],[0.00617683],-3.815322067168836e-06,[-0.09085873 -0.00143677]
1020,[-0.09085873 -0.00143677],[0.36016083],-0.012971582176396624,[-0.09416296 -0.00330423]
1021,[-0.09416296 -0.00330423],[-0.0299505],-8.970324223724902e-05,[-0.09991302 -0.00575007]
1022,[-0.09991302 -0.00575007],[0.17970777],-0.0032294881009477198,[-0.10778207 -0.00786904]
1023,[-0.10778207 -0.00786904],[-0.4298197],-0.018474497717478756,[-0.11866628 -0.01088421]
1024,[-0.11866628 -0.01088421],[0.12740278],-0.0016231468973501252,[-0.13170263 -0.01303636]
1025,[-0.13170263 -0.01303636],[-0.0660395],-0.0004361215906389049,[-0.14714544 -0.0154428 ]
1026,[-0.14714544 -0.0154428 ],[-0.29336917],-0.008606547225555516,[-0.16528864 -0.0181432 ]
1027,[-0.16528864 -0.0181432 ],[-0.90151554],-0.08127302751015045,[-0.18698302 -0.02169437]
1028,[-0.18698302 -0.02169437],[0.5077244],-0.02577840707573529,[-0.21003269 -0.02304966]
1029,[-0.21003269 -0.02304966],[-1.],-0.1,[-0.23660228 -0.02656959]
1030,[-0.23660228 -0.02656959],[-1.],-0.1,[-0.2665681 -0.0299658]
1031,[-0.2665681 -0.0299658],[0.8386141],-0.07032736190812017,[-0.2970183  -0.03045018]
1032,[-0.2970183  -0.03045018],[-0.0340119],-0.00011568093705172089,[-0.32909095 -0.03207268]
1033,[-0.32909095 -0.03207268],[-1.],-0.1,[-0.36404106 -0.0349501 ]
1034,[-0.36404106 -0.0349501 ],[-1.],-0.1,[-0.40164265 -0.0376016 ]
1035,[-0.40164265 -0.0376016 ],[-1.],-0.1,[-0.44163865 -0.039996  ]
1036,[-0.44163865 -0.039996  ],[-1.],-0.1,[-0.4837432  -0.04210453]
1037,[-0.4837432  -0.04210453],[-0.5961053],-0.035534150190901316,[-0.52704006 -0.04329689]
1038,[-0.52704006 -0.04329689],[-0.01003534],-1.0070796898631329e-05,[-0.5703262  -0.04328614]
1039,[-0.5703262  -0.04328614],[0.78386855],-0.0614449905645472,[-0.61208725 -0.04176103]
1040,[-0.61208725 -0.04176103],[-1.],-0.1,[-0.65469235 -0.04260513]
1041,[-0.65469235 -0.04260513],[-1.],-0.1,[-0.69783944 -0.04314708]
1042,[-0.69783944 -0.04314708],[-1.],-0.1,[-0.7412384  -0.04339898]
1043,[-0.7412384  -0.04339898],[1.],-0.1,[-0.7816186  -0.04038021]
1044,[-0.7816186  -0.04038021],[-1.],-0.1,[-0.8217512 -0.0401326]
1045,[-0.8217512 -0.0401326],[1.],-0.1,[-0.8584341  -0.03668292]
1046,[-0.8584341  -0.03668292],[0.93125343],-0.08672329568980786,[-0.8916104 -0.0331763]
1047,[-0.8916104 -0.0331763],[-0.41678464],-0.01737094395799801,[-0.92317927 -0.0315689 ]
1048,[-0.92317927 -0.0315689 ],[0.89757323],-0.08056377079711297,[-0.9510729  -0.02789358]
1049,[-0.9510729  -0.02789358],[-0.22174364],-0.0049170243336792655,[-0.9769023  -0.02582943]
1050,[-0.9769023  -0.02582943],[0.04902411],-0.00024033628781126027,[-1.0002136  -0.02331128]
1051,[-1.0002136  -0.02331128],[0.6885767],-0.04741378694461673,[-1.0200168  -0.01980321]
1052,[-1.0200168  -0.01980321],[-0.28882396],-0.008341928114761287,[-1.0377616  -0.01774475]
1053,[-1.0377616  -0.01774475],[-0.31080925],-0.009660239277378935,[-1.0534736  -0.01571197]
1054,[-1.0534736  -0.01571197],[-0.13155413],-0.0017306488262192944,[-1.0668833  -0.01340974]
1055,[-1.0668833  -0.01340974],[0.32679617],-0.0106795739373311,[-1.0773072 -0.0104239]
1056,[-1.0773072 -0.0104239],[0.04674685],-0.00021852679862064406,[-1.0851712  -0.00786398]
1057,[-1.0851712  -0.00786398],[0.17148983],-0.0029408763434744857,[-1.0902941  -0.00512295]
1058,[-1.0902941  -0.00512295],[0.37626004],-0.01415716193492358,[-1.0923735  -0.00207942]
1059,[-1.0923735  -0.00207942],[0.07692778],-0.0005917883505745181,[-1.0918604e+00  5.1304634e-04]
1060,[-1.0918604e+00  5.1304634e-04],[0.0892005],-0.0007956728606814068,[-1.0887359   0.00312444]
1061,[-1.0887359   0.00312444],[0.27106643],-0.0073477007971689545,[-1.0827243   0.00601165]
1062,[-1.0827243   0.00601165],[0.34175396],-0.0116795768940392,[-1.0737143  0.0090101]
1063,[-1.0737143  0.0090101],[0.2629193],-0.006912656186456445,[-1.0618176   0.01189657]
1064,[-1.0618176   0.01189657],[0.4005922],-0.016047411703711136,[-1.0468225   0.01499506]
1065,[-1.0468225   0.01499506],[0.24468577],-0.005987112559081709,[-1.0289605   0.01786208]
1066,[-1.0289605   0.01786208],[0.4654069],-0.0216603577619253,[-1.007904    0.02105645]
1067,[-1.007904    0.02105645],[0.45601726],-0.020795173757193197,[-0.9836809   0.02422313]
1068,[-0.9836809   0.02422313],[0.50228596],-0.025229118293736974,[-0.9562496   0.02743131]
1069,[-0.9562496   0.02743131],[0.43566453],-0.01898035866810375,[-0.9257573   0.03049232]
1070,[-0.9257573   0.03049232],[0.4270301],-0.018235469479100177,[-0.8922885   0.03346878]
1071,[-0.8922885   0.03346878],[0.48979938],-0.023990343294464367,[-0.85585016  0.03643834]
1072,[-0.85585016  0.03643834],[0.47110844],-0.02219431590210661,[-0.81660587  0.03924429]
1073,[-0.81660587  0.03924429],[0.5232867],-0.027382897065719194,[-0.77465135  0.0419545 ]
1074,[-0.77465135  0.0419545 ],[0.5369661],-0.02883325769062708,[-0.7301815   0.04446981]
1075,[-0.7301815   0.04446981],[0.48317385],-0.023345696661658623,[-0.68353486  0.04664665]
1076,[-0.68353486  0.04664665],[0.5121666],-0.02623146459260539,[-0.63496596  0.04856892]
1077,[-0.63496596  0.04856892],[0.51946115],-0.026983989148925504,[-0.58479804  0.05016791]
1078,[-0.58479804  0.05016791],[0.5120015],-0.02621455507835435,[-0.5334057   0.05139234]
1079,[-0.5334057   0.05139234],[0.5535774],-0.030644796336127912,[-0.48110947  0.05229624]
1080,[-0.48110947  0.05229624],[0.49555826],-0.02455779909089415,[-0.4283877   0.05272177]
1081,[-0.4283877   0.05272177],[0.5313866],-0.028237173337453216,[-0.37557325  0.05281444]
1082,[-0.37557325  0.05281444],[0.5217297],-0.02722018879154007,[-0.32305026  0.05252297]
1083,[-0.32305026  0.05252297],[0.53593063],-0.028722164397186136,[-0.2711384   0.05191187]
1084,[-0.2711384   0.05191187],[0.49283314],-0.024288450143012598,[-0.22020483  0.05093357]
1085,[-0.22020483  0.05093357],[0.52387524],-0.027444526342969768,[-0.1704595   0.04974534]
1086,[-0.1704595   0.04974534],[0.52262485],-0.027313673412301398,[-0.1221104  0.0483491]
1087,[-0.1221104  0.0483491],[0.5779815],-0.03340625819930665,[-0.07522845  0.04688196]
1088,[-0.07522845  0.04688196],[0.5455365],-0.029761009257731532,[-0.02996479  0.04526366]
1089,[-0.02996479  0.04526366],[0.63134706],-0.03985991104276679,[0.01375599 0.04372077]
1090,[0.01375599 0.04372077],[0.6554141],-0.04295676483272928,[0.05596201 0.04220602]
1091,[0.05596201 0.04220602],[0.74566233],-0.05560123127389858,[0.09682168 0.04085967]
1092,[0.09682168 0.04085967],[0.7554877],-0.057076163528932966,[0.1364193  0.03959762]
1093,[0.1364193  0.03959762],[0.7956929],-0.06331272240279305,[0.17491691 0.03849762]
1094,[0.17491691 0.03849762],[0.8255229],-0.06814880578097018,[0.21248919 0.03757228]
1095,[0.21248919 0.03757228],[0.78850627],-0.062174213696977176,[0.24923521 0.03674603]
1096,[0.24923521 0.03674603],[0.81351614],-0.066180851001468,[0.28536838 0.03613318]
1097,[0.28536838 0.03613318],[0.82082415],-0.06737522791011089,[0.32109433 0.03572595]
1098,[0.32109433 0.03572595],[0.8193002],-0.06712527762849732,[0.35662216 0.03552784]
1099,[0.35662216 0.03552784],[0.79692316],-0.06350865238257485,[0.39214477 0.03552262]
1100,[0.39214477 0.03552262],[0.8124409],-0.06600601708087198,[0.4279255  0.03578073]
1101,[0.4279255  0.03578073],[0.808213],99.93467917538578,[0.4642108  0.03628531]
1102,[0.4642108  0.03628531],[0.8029461],-0.06447224245675898,[-0.41861272  0.00043307]
1103,[-0.41861272  0.00043307],[-0.02823132],-7.970075850813885e-05,[-4.1899645e-01 -3.8372245e-04]
1104,[-4.1899645e-01 -3.8372245e-04],[-0.05794829],-0.00033580044647898435,[-0.4202388  -0.00124235]
1105,[-0.4202388  -0.00124235],[0.33954012],-0.011528749576486065,[-0.42173466 -0.00149588]
1106,[-0.42173466 -0.00149588],[-0.23753846],-0.005642451851441877,[-0.424339   -0.00260433]
1107,[-0.424339   -0.00260433],[0.80446744],-0.06471678614594226,[-0.42647013 -0.00213112]
1108,[-0.42647013 -0.00213112],[0.13754082],-0.0018917476412752877,[-0.42911315 -0.00264301]
1109,[-0.42911315 -0.00264301],[-0.572225],-0.032744142159289426,[-0.4333137  -0.00420054]
1110,[-0.4333137  -0.00420054],[0.09600329],-0.0009216632457139441,[-0.43803912 -0.00472542]
1111,[-0.43803912 -0.00472542],[0.08856964],-0.0007844581326935441,[-0.44326636 -0.00522724]
1112,[-0.44326636 -0.00522724],[-0.2958399],-0.008752124982756015,[-0.44953406 -0.00626768]
1113,[-0.44953406 -0.00626768],[-0.24798298],-0.006149555778483773,[-0.45672464 -0.00719058]
1114,[-0.45672464 -0.00719058],[0.10160518],-0.0010323611978094505,[-0.46426103 -0.00753637]
1115,[-0.46426103 -0.00753637],[-0.6370107],-0.040578262369719204,[-0.4731956  -0.00893458]
1116,[-0.4731956  -0.00893458],[0.506991],-0.025703990326918814,[-0.4817463  -0.00855067]
1117,[-0.4817463  -0.00855067],[0.10480762],-0.0010984636220712218,[-0.49045283 -0.00870653]
1118,[-0.49045283 -0.00870653],[-0.1858443],-0.0034538104651815615,[-0.4996863  -0.00923348]
1119,[-0.4996863  -0.00923348],[0.08468962],-0.0007172331254196252,[-0.5089719  -0.00928564]
1120,[-0.5089719  -0.00928564],[-0.43510473],-0.018931612410609946,[-0.5190199  -0.01004796]
1121,[-0.5190199  -0.01004796],[-0.36937487],-0.013643779551388492,[-0.5296563  -0.01063636]
1122,[-0.5296563  -0.01063636],[0.75041187],-0.056311797177842494,[-0.5391216  -0.00946532]
1123,[-0.5391216  -0.00946532],[0.21245837],-0.004513855988221849,[-0.54815185 -0.00903025]
1124,[-0.54815185 -0.00903025],[-0.9164755],-0.08399272959730163,[-0.55837286 -0.01022098]
1125,[-0.55837286 -0.01022098],[0.12235987],-0.0014971938242652528,[-0.56815    -0.00977711]
1126,[-0.56815    -0.00977711],[-0.25479805],-0.006492204867642216,[-0.57797617 -0.00982616]
1127,[-0.57797617 -0.00982616],[0.905862],-0.08205859155089144,[-0.5860375  -0.00806135]
1128,[-0.5860375  -0.00806135],[0.43320942],-0.018767040092734534,[-0.5929835  -0.00694598]
1129,[-0.5929835  -0.00694598],[-0.49736977],-0.024737668436500826,[-0.6001589 -0.0071754]
1130,[-0.6001589 -0.0071754],[0.06600451],-0.00043565959600186946,[-0.6066661  -0.00650722]
1131,[-0.6066661  -0.00650722],[-0.3048767],-0.00929497931434895,[-0.61301404 -0.00634796]
1132,[-0.61301404 -0.00634796],[0.51298785],-0.02631565363986397,[-0.61792994 -0.00491588]
1133,[-0.61792994 -0.00491588],[0.04384434],-0.00019223263457348596,[-0.622082   -0.00415203]
1134,[-0.622082   -0.00415203],[-0.00562268],-3.1614586109895985e-06,[-0.62551457 -0.00343254]
1135,[-0.62551457 -0.00343254],[-0.26039296],-0.006780449564147162,[-0.62858516 -0.00307062]
1136,[-0.62858516 -0.00307062],[-0.5332912],-0.02843995260383423,[-0.63168126 -0.00309611]
1137,[-0.63168126 -0.00309611],[-0.31162333],-0.009710910284462672,[-0.63444835 -0.00276706]
1138,[-0.63444835 -0.00276706],[-0.42984396],-0.01847658318333778,[-0.637044   -0.00259569]
1139,[-0.637044   -0.00259569],[0.39526927],-0.015623779953104135,[-0.63821226 -0.00116828]
1140,[-0.63821226 -0.00116828],[0.35005403],-0.012253782087378796,[-6.3801271e-01  1.9956737e-04]
1141,[-6.3801271e-01  1.9956737e-04],[0.348315],-0.012132333959704056,[-0.63644934  0.00156339]
1142,[-0.63644934  0.00156339],[0.33444953],-0.011185648788165282,[-0.633554    0.00289537]
1143,[-0.633554    0.00289537],[0.18377137],-0.0033771917108481376,[-0.62957317  0.00398082]
1144,[-0.62957317  0.00398082],[0.23060453],-0.005317844897093949,[-0.6244649   0.00510821]
1145,[-0.6244649   0.00510821],[-0.09586567],-0.0009190226083720887,[-0.6187555   0.00570942]
1146,[-0.6187555   0.00570942],[0.1614604],-0.0026069460647931923,[-0.6120999   0.00665563]
1147,[-0.6120999   0.00665563],[-0.02399784],-5.758964813971091e-05,[-0.60482424  0.00727562]
1148,[-0.60482424  0.00727562],[0.23334646],-0.005445057144447674,[-0.5965954   0.00822882]
1149,[-0.5965954   0.00822882],[-0.04517061],-0.00020403835725666398,[-0.5878912   0.00870417]
1150,[-0.5878912   0.00870417],[0.2458694],-0.006045176093044802,[-0.57833904  0.00955219]
1151,[-0.57833904  0.00955219],[0.44347668],-0.019667156299055934,[-0.5677129   0.01062611]
1152,[-0.5677129   0.01062611],[0.00230801],-5.326915029968404e-07,[-0.55675346  0.01095946]
1153,[-0.55675346  0.01095946],[-0.2081784],-0.004333824664014685,[-0.545858    0.01089545]
1154,[-0.545858    0.01089545],[-0.17173219],-0.00294919441449224,[-0.5350534   0.01080467]
1155,[-0.5350534   0.01080467],[0.10802436],-0.0011669262083216837,[-0.52400076  0.0110526 ]
1156,[-0.52400076  0.0110526 ],[0.2612679],-0.006826091581439187,[-0.5125533   0.01144751]
1157,[-0.5125533   0.01144751],[0.32807946],-0.01076361334199305,[-0.5006965   0.01185681]
1158,[-0.5006965   0.01185681],[-0.01722658],-2.967549484225174e-05,[-0.48903716  0.01165934]
1159,[-0.48903716  0.01165934],[0.28304017],-0.008011173551336981,[-0.477212    0.01182515]
1160,[-0.477212    0.01182515],[0.11161888],-0.0012458773581570882,[-0.46556622  0.0116458 ]
1161,[-0.46556622  0.0116458 ],[0.3133694],-0.009820037668772841,[-0.4538834  0.0116828]
1162,[-0.4538834  0.0116828],[0.03911281],-0.00015298116182407286,[-0.442661    0.01122241]
1163,[-0.442661    0.01122241],[-0.04565072],-0.00020839882909626795,[-0.43210813  0.01055285]
1164,[-0.43210813  0.01055285],[-0.01319325],-1.7406183771129237e-05,[-0.42225268  0.00985546]
1165,[-0.42225268  0.00985546],[0.2625606],-0.006893807182456158,[-0.41275182  0.00950086]
1166,[-0.41275182  0.00950086],[0.29126418],-0.008483482043574497,[-0.40363017  0.00912165]
1167,[-0.40363017  0.00912165],[0.20148778],-0.004059732533511351,[-0.39508677  0.00854341]
1168,[-0.39508677  0.00854341],[0.2920457],-0.008529069817269886,[-0.3870454   0.00804134]
1169,[-0.3870454   0.00804134],[0.21383452],-0.00457252037204512,[-0.37967905  0.00736635]
1170,[-0.37967905  0.00736635],[-0.19631219],-0.0038538475590087274,[-0.37365335  0.00602571]
1171,[-0.37365335  0.00602571],[0.30538595],-0.0093260576764024,[-0.3682566   0.00539674]
1172,[-0.3682566   0.00539674],[-0.07387251],-0.000545714723410029,[-0.36409402  0.00416258]
1173,[-0.36409402  0.00416258],[0.20145464],-0.00405839717498111,[-0.36078042  0.00331361]
1174,[-0.36078042  0.00331361],[0.06762934],-0.000457372726509675,[-0.3585385  0.0022419]
1175,[-0.3585385  0.0022419],[-0.05719244],-0.0003270975742353244,[-0.35757038  0.00096813]
1176,[-0.35757038  0.00096813],[-0.32686746],-0.010684233719429415,[-0.35828692 -0.00071653]
1177,[-0.35828692 -0.00071653],[0.07536161],-0.0005679372180239284,[-0.36008003 -0.00179312]
1178,[-0.36008003 -0.00179312],[0.16833246],-0.002833581626227044,[-0.36279845 -0.00271842]
1179,[-0.36279845 -0.00271842],[-0.04225743],-0.00017856902354793647,[-0.36674002 -0.00394157]
1180,[-0.36674002 -0.00394157],[-0.1991955],-0.00396788488889257,[-0.37211388 -0.00537386]
1181,[-0.37211388 -0.00537386],[0.02271223],-5.158454225693277e-05,[-0.3785511  -0.00643723]
1182,[-0.3785511  -0.00643723],[-0.49054807],-0.024063741314592237,[-0.386778  -0.0082269]
1183,[-0.386778  -0.0082269],[0.17504],-0.003063900392368169,[-0.3957399  -0.00896192]
1184,[-0.3957399  -0.00896192],[0.07516479],-0.0005649746395647526,[-0.4055247  -0.00978477]
1185,[-0.4055247  -0.00978477],[-0.5085903],-0.025866407393749926,[-0.4169395  -0.01141481]
1186,[-0.4169395  -0.01141481],[0.69665337],-0.048532591248294926,[-0.4280957  -0.01115619]
1187,[-0.4280957  -0.01115619],[0.47551084],-0.02261105548182627,[-0.43924513 -0.01114944]
1188,[-0.43924513 -0.01114944],[1.],-0.1,[-0.4495205  -0.01027536]
1189,[-0.4495205  -0.01027536],[-1.],-0.1,[-0.4618469  -0.01232639]
1190,[-0.4618469  -0.01232639],[-0.48862427],-0.023875368185608536,[-0.4753667  -0.01351982]
1191,[-0.4753667  -0.01351982],[0.2632439],-0.006929735807403858,[-0.48885214 -0.01348543]
1192,[-0.48885214 -0.01348543],[-1.],-0.1,[-0.5040977  -0.01524556]
1193,[-0.5040977  -0.01524556],[-0.8461938],-0.07160439309720915,[-0.52075875 -0.01666103]
1194,[-0.52075875 -0.01666103],[-0.42800778],-0.018319066102933237,[-0.5380831  -0.01732434]
1195,[-0.5380831  -0.01732434],[0.2162062],-0.004674511787870018,[-0.5549745  -0.01689143]
1196,[-0.5549745  -0.01689143],[-0.31506652],-0.009926690975604302,[-0.57210356 -0.01712906]
1197,[-0.57210356 -0.01712906],[-0.58652973],-0.03440171262272997,[-0.58974993 -0.01764635]
1198,[-0.58974993 -0.01764635],[0.38876784],-0.015114043223492503,[-0.60632026 -0.01657032]
1199,[-0.60632026 -0.01657032],[0.5661478],-0.032052333626870676,[-0.6214273  -0.01510703]
1200,[-0.6214273  -0.01510703],[-0.6321031],-0.03995543107212285,[-0.6367593  -0.01533196]
1201,[-0.6367593  -0.01533196],[0.47837424],-0.022884191615781903,[-0.6505412  -0.01378191]
1202,[-0.6505412  -0.01378191],[-0.53809774],-0.028954917695331518,[-0.664201   -0.01365983]
1203,[-0.664201   -0.01365983],[-1.],-0.1,[-0.67833734 -0.01413631]
1204,[-0.67833734 -0.01413631],[-1.],-0.1,[-0.69285434 -0.014517  ]
1205,[-0.69285434 -0.014517  ],[-0.7304268],-0.05335232931101928,[-0.7072514  -0.01439707]
1206,[-0.7072514  -0.01439707],[-0.6780566],-0.045976074969759397,[-0.7213568 -0.0141054]
1207,[-0.7213568 -0.0141054],[0.19311237],-0.0037292388741661854,[-0.73377484 -0.01241804]
1208,[-0.73377484 -0.01241804],[0.18928754],-0.0035829774047343222,[-0.744435   -0.01066018]
1209,[-0.744435   -0.01066018],[-0.29747462],-0.008849115116623807,[-0.75400364 -0.00956865]
1210,[-0.75400364 -0.00956865],[-0.13169914],-0.001734466475165064,[-0.76217616 -0.00817251]
1211,[-0.76217616 -0.00817251],[0.00713336],-5.088489162119459e-06,[-0.76869756 -0.00652139]
1212,[-0.76869756 -0.00652139],[-0.5455854],-0.0297663422043172,[-0.7743603  -0.00566275]
1213,[-0.7743603  -0.00566275],[0.18692672],-0.0034941599594517925,[-0.7780344  -0.00367408]
1214,[-0.7780344  -0.00367408],[-0.4202844],-0.01766389688555279,[-0.7806106  -0.00257622]
1215,[-0.7806106  -0.00257622],[-0.1198532],-0.0014364789197461648,[-0.78162444 -0.00101381]
1216,[-0.78162444 -0.00101381],[0.23967946],-0.005744624151203937,[-0.7805311   0.00109335]
1217,[-0.7805311   0.00109335],[0.58767676],-0.03453639783984386,[-0.77681446  0.00371663]
1218,[-0.77681446  0.00371663],[0.08856773],-0.0007844243464205647,[-0.77124333  0.00557115]
1219,[-0.77124333  0.00557115],[-0.01288706],-1.6607633199683393e-05,[-0.76400036  0.00724295]
1220,[-0.76400036  0.00724295],[0.5448097],-0.029681760818824898,[-0.75428945  0.00971089]
1221,[-0.75428945  0.00971089],[0.2719605],-0.007396251187543612,[-0.7425753   0.01171416]
1222,[-0.7425753   0.01171416],[0.40470195],-0.01637836668492696,[-0.72872734  0.01384794]
1223,[-0.72872734  0.01384794],[0.29197824],-0.00852512926411606,[-0.7129983   0.01572909]
1224,[-0.7129983   0.01572909],[0.4684229],-0.02194200036037728,[-0.69522125  0.01777701]
1225,[-0.69522125  0.01777701],[0.34816778],-0.012122080098392019,[-0.67569095  0.01953031]
1226,[-0.67569095  0.01953031],[0.34923744],-0.012196679090629915,[-0.65453523  0.02115569]
1227,[-0.65453523  0.02115569],[0.13792002],-0.0019021932471460447,[-0.6322157   0.02231953]
1228,[-0.6322157   0.02231953],[0.17607248],-0.00310015176127223,[-0.60883176  0.02338393]
1229,[-0.60883176  0.02338393],[0.18818676],-0.0035414258414689925,[-0.5845333   0.02429851]
1230,[-0.5845333   0.02429851],[0.20683146],-0.004277925087285439,[-0.55947006  0.02506323]
