,s,a,r,s1
633,[-5.025340e-01  4.903544e-04],[0.78266287],-0.06125611657282662,[-0.5010275   0.00150647]
634,[-0.5010275   0.00150647],[-0.5853631],-0.03426499471791864,[-5.0056827e-01  4.5926814e-04]
635,[-5.0056827e-01  4.5926814e-04],[-0.4725926],-0.02233437582395368,[-5.0099051e-01 -4.2221215e-04]
636,[-5.0099051e-01 -4.2221215e-04],[-0.521954],-0.02724359781120178,[-0.5023651  -0.00137458]
637,[-0.5023651  -0.00137458],[0.8022592],-0.0643619834850199,[-5.0269544e-01 -3.3033118e-04]
638,[-5.0269544e-01 -3.3033118e-04],[0.47302428],-0.02237519684091547,[-5.0247294e-01  2.2253297e-04]
639,[-5.0247294e-01  2.2253297e-04],[0.96184653],-0.0925148748114598,[-0.50096595  0.00150697]
640,[-0.50096595  0.00150697],[-0.69465584],-0.04825467299727429,[-5.006706e-01  2.953655e-04]
641,[-5.006706e-01  2.953655e-04],[0.7834697],-0.061382473473372556,[-0.49937186  0.00129874]
642,[-0.49937186  0.00129874],[0.77187407],-0.05957895801970068,[-0.49709684  0.00227501]
643,[-0.49709684  0.00227501],[0.21858191],-0.0047778053522108625,[-0.4946925   0.00240433]
644,[-0.4946925   0.00240433],[-0.05674518],-0.0003220015339460203,[-0.4925898   0.00210269]
645,[-0.4925898   0.00210269],[-0.08217309],-0.0006752416178269771,[-0.4908426  0.0017472]
646,[-0.4908426  0.0017472],[-0.04340138],-0.00018836800344659843,[-0.48940578  0.00143682]
647,[-0.48940578  0.00143682],[-0.94685215],-0.08965289893753302,[-4.8964524e-01 -2.3945802e-04]
648,[-4.8964524e-01 -2.3945802e-04],[0.76468396],-0.05847415615385785,[-0.4889919   0.00065336]
649,[-0.4889919   0.00065336],[0.31378397],-0.009846038199747742,[-0.48812693  0.00086495]
650,[-0.48812693  0.00086495],[0.21827638],-0.004764457871750949,[-0.4872001   0.00092682]
651,[-0.4872001   0.00092682],[-0.95034164],-0.09031492363347447,[-0.48797125 -0.00077114]
652,[-0.48797125 -0.00077114],[-0.8083623],-0.0653449616410601,[-0.49022162 -0.00225038]
653,[-0.49022162 -0.00225038],[-0.06596319],-0.00043511419499676077,[-0.49282086 -0.00259923]
654,[-0.49282086 -0.00259923],[0.79843944],-0.0637505544316074,[-0.49445295 -0.00163208]
655,[-0.49445295 -0.00163208],[-0.8873138],-0.07873257498013153,[-0.49763432 -0.00318137]
656,[-0.49763432 -0.00318137],[0.72874576],-0.05310703805805339,[-0.49991712 -0.00228278]
657,[-0.49991712 -0.00228278],[0.5781108],-0.03342121133730558,[-0.5015102  -0.00159308]
658,[-0.5015102  -0.00159308],[0.95845854],-0.09186427783119058,[-5.0183111e-01 -3.2093574e-04]
659,[-5.0183111e-01 -3.2093574e-04],[0.48464236],-0.023487821384389297,[-5.0158823e-01  2.4288635e-04]
660,[-5.0158823e-01  2.4288635e-04],[0.10001393],-0.0010002787009324944,[-5.0136030e-01  2.2794807e-04]
661,[-5.0136030e-01  2.2794807e-04],[0.77796125],-0.060522371291176574,[-0.5001321   0.00122823]
662,[-0.5001321   0.00122823],[-0.56745625],-0.03220065904688454,[-4.9993089e-01  2.0118586e-04]
663,[-4.9993089e-01  2.0118586e-04],[-0.04317212],-0.0001863832035780888,[-4.9997181e-01 -4.0932362e-05]
664,[-4.9997181e-01 -4.0932362e-05],[0.13225028],-0.0017490136345345243,[-4.9999142e-01 -1.9610865e-05]
665,[-4.9999142e-01 -1.9610865e-05],[0.9891465],-0.09784107411383616,[-0.49870422  0.0012872 ]
666,[-0.49870422  0.0012872 ],[-0.8634432],-0.07455341524076041,[-4.9889871e-01 -1.9449876e-04]
667,[-4.9889871e-01 -1.9449876e-04],[-0.01440267],-2.074368452825099e-05,[-4.9929988e-01 -4.0118373e-04]
668,[-4.9929988e-01 -4.0118373e-04],[0.9349798],-0.08741872196941501,[-0.49848068  0.00081921]
669,[-0.49848068  0.00081921],[0.24086693],-0.005801687762688435,[-0.49748838  0.0009923 ]
670,[-0.49748838  0.0009923 ],[0.16990387],-0.0028867326535205965,[-0.49643686  0.00105153]
671,[-0.49643686  0.00105153],[0.5837533],-0.034076790100820986,[-0.4947132   0.00172367]
672,[-0.4947132   0.00172367],[0.83903056],-0.07039722870431185,[-0.49194735  0.00276584]
673,[-0.49194735  0.00276584],[0.57389724],-0.032935804500199596,[-0.4885577   0.00338966]
674,[-0.4885577   0.00338966],[0.86992365],-0.07567671589491774,[-0.48412547  0.00443222]
675,[-0.48412547  0.00443222],[0.8690691],-0.07552810995775872,[-0.478685    0.00544047]
676,[-0.478685    0.00544047],[-0.43674776],-0.019074860549868424,[-0.47423548  0.00444951]
677,[-0.47423548  0.00444951],[-0.30156037],-0.009093865802964363,[-0.4706072  0.0036283]
678,[-0.4706072  0.0036283],[0.19771102],-0.003908964770943247,[-0.4670781  0.0035291]
679,[-0.4670781  0.0035291],[0.6242303],-0.03896634989267831,[-0.4630345   0.00404357]
680,[-0.4630345   0.00404357],[0.19272259],-0.0037141996225117605,[-0.4591536   0.00388091]
681,[-0.4591536   0.00388091],[0.51903796],-0.026940040595542315,[-0.45497444  0.00417914]
682,[-0.45497444  0.00417914],[0.4298569],-0.018477695138302865,[-0.45066157  0.00431287]
683,[-0.45066157  0.00431287],[-0.5853974],-0.03426901420515129,[-0.44776946  0.0028921 ]
684,[-0.44776946  0.0028921 ],[-0.778007],-0.06052948467416322,[-0.44660822  0.00116126]
685,[-0.44660822  0.00116126],[-0.53642905],-0.028775612309244993,[-4.4682389e-01 -2.1569285e-04]
686,[-4.4682389e-01 -2.1569285e-04],[-0.5170924],-0.026738455711822342,[-0.44838595 -0.00156207]
687,[-0.44838595 -0.00156207],[-0.02883609],-8.315203081213363e-05,[-0.4505506  -0.00216464]
688,[-0.4505506  -0.00216464],[-0.00538718],-2.9021673438539047e-06,[-0.4532668  -0.00271621]
689,[-0.4532668  -0.00271621],[-0.7939046],-0.06302845179145358,[-0.45769745 -0.00443065]
690,[-0.45769745 -0.00443065],[-0.9773666],-0.09552455221320635,[-0.4640852  -0.00638775]
691,[-0.4640852  -0.00638775],[0.46633318],-0.021746663539004008,[-0.47021744 -0.00613223]
692,[-0.47021744 -0.00613223],[-0.49754953],-0.02475555386283759,[-0.47749466 -0.00727721]
693,[-0.47749466 -0.00727721],[0.12217672],-0.001492715132342526,[-0.4849333  -0.00743862]
694,[-0.4849333  -0.00743862],[0.4774651],-0.02279729151632104,[-0.49194506 -0.00701177]
695,[-0.49194506 -0.00701177],[0.44695953],-0.019977281729819742,[-0.49852344 -0.00657837]
696,[-0.49852344 -0.00657837],[-0.23823671],-0.0056756730196122485,[-0.50564706 -0.00712362]
697,[-0.50564706 -0.00712362],[-0.1308109],-0.0017111491957164883,[-0.51310146 -0.0074544 ]
698,[-0.51310146 -0.0074544 ],[0.57368016],-0.03291089287654927,[-0.5197741 -0.0066726]
699,[-0.5197741 -0.0066726],[0.7955684],-0.06329290895512295,[-0.525282   -0.00550793]
700,[-0.525282   -0.00550793],[0.03940479],-0.0001552737541813523,[-0.5307182 -0.0054362]
701,[-0.5307182 -0.0054362],[-0.6571183],-0.0431804487090858,[-0.53708667 -0.00636849]
702,[-0.53708667 -0.00636849],[-0.8862536],-0.0785445435274653,[-0.5446834  -0.00759674]
703,[-0.5446834  -0.00759674],[-0.73353946],-0.05380801424426096,[-0.5532224  -0.00853902]
704,[-0.5532224  -0.00853902],[-0.34946203],-0.012212371203190742,[-0.56206375 -0.00884132]
705,[-0.56206375 -0.00884132],[0.2910509],-0.00847106327646543,[-0.57018065 -0.0081169 ]
706,[-0.57018065 -0.0081169 ],[0.41893014],-0.01755024648127881,[-0.57732093 -0.00714028]
707,[-0.57732093 -0.00714028],[0.01780902],-3.171612723608247e-05,[-0.5840333  -0.00671239]
708,[-0.5840333  -0.00671239],[0.73780245],-0.05443524491590815,[-0.5891882 -0.0051549]
709,[-0.5891882 -0.0051549],[-0.28961936],-0.00838793715979671,[-0.5942888  -0.00510058]
710,[-0.5942888  -0.00510058],[0.84229314],-0.07094577392036996,[-0.59759974 -0.00331093]
711,[-0.59759974 -0.00331093],[0.0323135],-0.0001044162015625183,[-0.60031176 -0.002712  ]
712,[-0.60031176 -0.002712  ],[-0.90520173],-0.08193901776295753,[-0.60381126 -0.00349952]
713,[-0.60381126 -0.00349952],[0.03748975],-0.00014054815962344507,[-0.60665876 -0.00284748]
714,[-0.60665876 -0.00284748],[-0.07784659],-0.0006060092221507552,[-0.60900646 -0.00234773]
715,[-0.60900646 -0.00234773],[0.26175395],-0.006851512853069952,[-0.610328   -0.00132153]
716,[-0.610328   -0.00132153],[0.27728787],-0.007688856320712834,[-6.1059046e-01 -2.6244033e-04]
717,[-6.1059046e-01 -2.6244033e-04],[-0.6732477],-0.045326245878131034,[-0.61121774 -0.00062726]
718,[-0.61121774 -0.00062726],[-0.29499492],-0.008702200311618303,[-6.116379e-01 -4.201466e-04]
719,[-6.116379e-01 -4.201466e-04],[0.3019431],-0.00911696317354691,[-0.6109525   0.00068541]
720,[-0.6109525   0.00068541],[-0.19038521],-0.0036246527247701943,[-0.609905    0.00104751]
721,[-0.609905    0.00104751],[-0.42308086],-0.017899741542550276,[-0.608852    0.00105298]
722,[-0.608852    0.00105298],[0.13888626],-0.0019289392662935835,[-0.60695827  0.00189376]
723,[-0.60695827  0.00189376],[-0.93930286],-0.08822898659800026,[-0.60585475  0.00110351]
724,[-0.60585475  0.00110351],[0.5965743],-0.03559009031616824,[-0.6032457   0.00260905]
725,[-0.6032457   0.00260905],[0.1048006],-0.0010983165096601023,[-0.5998877   0.00335793]
726,[-0.5998877   0.00335793],[0.2502149],-0.006260749845733305,[-0.5955873   0.00430044]
727,[-0.5955873   0.00430044],[-0.28733763],-0.008256291418131756,[-0.5911822   0.00440516]
728,[-0.5911822   0.00440516],[0.83003116],-0.06889517208269923,[-0.5850285   0.00615362]
729,[-0.5850285   0.00615362],[-0.5370441],-0.028841637384511287,[-0.5792224   0.00580617]
730,[-0.5792224   0.00580617],[0.08687766],-0.0007547727626926682,[-0.5728707   0.00635173]
731,[-0.5728707   0.00635173],[0.7914626],-0.06264130475646859,[-0.5649636   0.00790712]
732,[-0.5649636   0.00790712],[0.27352962],-0.007481845245852359,[-0.5563367   0.00862685]
733,[-0.5563367   0.00862685],[0.42157623],-0.017772651914960226,[-0.5468323   0.00950436]
734,[-0.5468323   0.00950436],[-0.3159785],-0.009984241073496582,[-0.5376278  0.0092045]
735,[-0.5376278  0.0092045],[-0.20090148],-0.004036140407512878,[-0.52861947  0.00900833]
736,[-0.52861947  0.00900833],[-0.48934692],-0.023946040952666083,[-0.5203075   0.00831197]
737,[-0.5203075   0.00831197],[-0.5267338],-0.02774485125702917,[-0.5128103   0.00749718]
738,[-0.5128103   0.00749718],[-0.39532533],-0.015628211881669875,[-0.505987    0.00682329]
739,[-0.505987    0.00682329],[0.7990248],-0.06384406634998073,[-0.49809718  0.00788981]
740,[-0.49809718  0.00788981],[0.77016824],-0.05931591253579463,[-0.4892432   0.00885398]
741,[-0.4892432   0.00885398],[0.47770452],-0.02282016131996443,[-0.4799299   0.00931333]
742,[-0.4799299   0.00931333],[-0.9755301],-0.09516589524915312,[-0.47240645  0.00752345]
743,[-0.47240645  0.00752345],[-0.00775974],-6.021363885052992e-06,[-0.46527708  0.00712938]
744,[-0.46527708  0.00712938],[0.24821705],-0.006161170205445288,[-0.45821056  0.00706652]
745,[-0.45821056  0.00706652],[-0.72637814],-0.05276252063865492,[-0.45272088  0.00548968]
746,[-0.45272088  0.00548968],[0.80605423],-0.06497234289629575,[-0.4465497   0.00617117]
747,[-0.4465497   0.00617117],[-0.7928829],-0.06286633237359639,[-0.4421406   0.00440911]
748,[-0.4421406   0.00440911],[-0.08490384],-0.0007208661410018635,[-0.43846372  0.00367688]
749,[-0.43846372  0.00367688],[-0.8239811],-0.0678944863508523,[-0.4366544   0.00180932]
750,[-0.4366544   0.00180932],[-0.95298135],-0.09081734587961279,[-4.3691924e-01 -2.6486776e-04]
751,[-4.3691924e-01 -2.6486776e-04],[-0.5637207],-0.03177810311317444,[-0.43867248 -0.00175324]
752,[-0.43867248 -0.00175324],[0.5668589],-0.032132899853321815,[-0.4402055  -0.00153303]
753,[-0.4402055  -0.00153303],[0.04152843],-0.00017246101752355636,[-0.4422952  -0.00208969]
754,[-0.4422952  -0.00208969],[-0.3268753],-0.010684746123710287,[-0.44547895 -0.00318375]
755,[-0.44547895 -0.00318375],[-0.04692646],-0.0002202092407388792,[-0.44931364 -0.00383469]
756,[-0.44931364 -0.00383469],[-0.829623],-0.06882742954690571,[-0.4549453  -0.00563166]
757,[-0.4549453  -0.00563166],[-0.35626185],-0.012692250534031758,[-0.46162263 -0.00667732]
758,[-0.46162263 -0.00667732],[-0.5332296],-0.028433379507811198,[-0.46956193 -0.00793931]
759,[-0.46956193 -0.00793931],[-0.5250986],-0.0275728562663776,[-0.4786924  -0.00913046]
760,[-0.4786924  -0.00913046],[0.98779005],-0.09757291791696653,[-0.48667696 -0.00798456]
761,[-0.48667696 -0.00798456],[0.9957007],-0.0991419917779254,[-0.49344432 -0.00676736]
762,[-0.49344432 -0.00676736],[-0.91635656],-0.08397093515943653,[-0.50181204 -0.00836774]
763,[-0.50181204 -0.00836774],[-0.08313011],-0.0006910614578423458,[-0.51046777 -0.00865572]
764,[-0.51046777 -0.00865572],[-0.43436757],-0.0188675183522812,[-0.5198735  -0.00940573]
765,[-0.5198735  -0.00940573],[-0.5572201],-0.031049424135575522,[-0.530143  -0.0102695]
766,[-0.530143  -0.0102695],[-0.03047946],-9.289971994525283e-05,[-0.54040915 -0.01026614]
767,[-0.54040915 -0.01026614],[-0.23021883],-0.005300070863882312,[-0.5508946  -0.01048544]
768,[-0.5508946  -0.01048544],[0.6273386],-0.039355370429214886,[-0.56023455 -0.00933994]
769,[-0.56023455 -0.00933994],[-0.09877093],-0.0009755696882335352,[-0.5694484  -0.00921389]
770,[-0.5694484  -0.00921389],[0.73317367],-0.053754362801246104,[-0.5772197  -0.00777134]
771,[-0.5772197  -0.00777134],[-0.95884097],-0.09193759985106596,[-0.5860289  -0.00880917]
772,[-0.5860289  -0.00880917],[0.61832875],-0.03823304432416741,[-0.59344506 -0.00741619]
773,[-0.59344506 -0.00741619],[-0.74151945],-0.054985109642098,[-0.6014535  -0.00800844]
774,[-0.6014535  -0.00800844],[0.05855494],-0.00034286805534306105,[-0.60879546 -0.007342  ]
775,[-0.60879546 -0.007342  ],[-0.49310383],-0.02431513891394497,[-0.6162451  -0.00744961]
776,[-0.6162451  -0.00744961],[0.68164486],-0.0464639710978819,[-0.62198627 -0.00574121]
777,[-0.62198627 -0.00574121],[0.9069897],-0.0822630304372197,[-0.62563974 -0.00365348]
778,[-0.62563974 -0.00365348],[0.9383611],-0.08805215695757661,[-0.6271323  -0.00149253]
779,[-0.6271323  -0.00149253],[-0.6956919],-0.04839871968568197,[-0.6289043  -0.00177199]
780,[-0.6289043  -0.00177199],[0.17342354],-0.0030075725465217086,[-0.62963945 -0.00073514]
781,[-0.62963945 -0.00073514],[-0.74904144],-0.056106307599499416,[-0.6307162  -0.00107674]
782,[-0.6307162  -0.00107674],[0.4936004],-0.02436413532039703,[-6.3026291e-01  4.5328191e-04]
783,[-6.3026291e-01  4.5328191e-04],[0.07215914],-0.0005206941673457699,[-0.628915    0.00134792]
784,[-0.628915    0.00134792],[-0.9779412],-0.09563690200705857,[-0.6282572  0.0006578]
785,[-0.6282572  0.0006578],[0.54946095],-0.030190733284252147,[-0.6260031  0.0022541]
786,[-0.6260031  0.0022541],[0.9624659],-0.09263405745940788,[-0.6215493   0.00445381]
787,[-0.6215493   0.00445381],[-0.28489363],-0.008116438151718341,[-0.61679876  0.00475057]
788,[-0.61679876  0.00475057],[0.923529],-0.08529058672071557,[-0.60997295  0.00682579]
789,[-0.60997295  0.00682579],[-0.04331052],-0.00018758014054043315,[-0.60257155  0.00740141]
790,[-0.60257155  0.00740141],[0.7321678],-0.053606965865487056,[-0.5934851   0.00908643]
791,[-0.5934851   0.00908643],[-0.93602216],-0.08761374885740594,[-0.5852824   0.00820271]
792,[-0.5852824   0.00820271],[0.31083894],-0.00966208452273918,[-0.5761534   0.00912896]
793,[-0.5761534   0.00912896],[0.10752015],-0.001156058225993406,[-0.5664706   0.00968277]
794,[-0.5664706   0.00968277],[0.34603345],-0.01197391512465771,[-0.55594814  0.01052247]
795,[-0.55594814  0.01052247],[-0.30940422],-0.00957309739264014,[-0.54564756  0.01030061]
796,[-0.54564756  0.01030061],[-0.48635218],-0.02365384385884548,[-0.53591126  0.00973632]
797,[-0.53591126  0.00973632],[0.794192],-0.0630740958476256,[-0.5248913   0.01101993]
798,[-0.5248913   0.01101993],[-0.10370559],-0.0010754848360793547,[-0.5140172   0.01087407]
799,[-0.5140172   0.01087407],[-0.45993373],-0.02115390341332679,[-0.5039049   0.01011232]
800,[-0.5039049   0.01011232],[0.6598141],-0.0435354672079086,[-4.1656449e-01  2.0212667e-04]
801,[-4.1656449e-01  2.0212667e-04],[-0.49337223],-0.024341615903422653,[-0.41789147 -0.00132696]
802,[-0.41789147 -0.00132696],[0.35116997],-0.012332035036653456,[-0.41947126 -0.00157979]
803,[-0.41947126 -0.00157979],[0.44450113],-0.019758125614747348,[-0.42115262 -0.00168136]
804,[-0.42115262 -0.00168136],[-0.2273587],-0.005169197794045033,[-0.42393133 -0.0027787 ]
805,[-0.42393133 -0.0027787 ],[-0.98274916],-0.09657959195480181,[-0.42892057 -0.00498924]
806,[-0.42892057 -0.00498924],[-0.7953758],-0.06326227013632889,[-0.43580344 -0.00688289]
807,[-0.43580344 -0.00688289],[-0.00621022],-3.856680410539563e-06,[-0.44334653 -0.00754308]
808,[-0.44334653 -0.00754308],[-0.6030066],-0.03636169612519211,[-0.45239022 -0.00904368]
809,[-0.45239022 -0.00904368],[-0.13995627],-0.001958775630531395,[-0.46217385 -0.00978363]
810,[-0.46217385 -0.00978363],[0.12207425],-0.001490212345477643,[-0.47223246 -0.0100586 ]
811,[-0.47223246 -0.0100586 ],[0.09367286],-0.0008774604080184156,[-0.4825343  -0.01030182]
812,[-0.4825343  -0.01030182],[0.9002997],-0.08105396000869157,[-0.49179286 -0.00925857]
813,[-0.49179286 -0.00925857],[0.28566977],-0.008160721967269158,[-0.5008611  -0.00906825]
814,[-0.5008611  -0.00906825],[0.28183663],-0.007943188539753976,[-0.509677  -0.0088159]
815,[-0.509677  -0.0088159],[-0.5426472],-0.029446596515427716,[-0.51941127 -0.00973425]
816,[-0.51941127 -0.00973425],[-0.6895521],-0.04754821376637075,[-0.53021127 -0.01079998]
817,[-0.53021127 -0.01079998],[0.14594935],-0.002130121241728511,[-0.54074275 -0.01053147]
818,[-0.54074275 -0.01053147],[0.49259803],-0.02426528161953181,[-0.5504068  -0.00966405]
819,[-0.5504068  -0.00966405],[-0.80654925],-0.06505216944169981,[-0.56107986 -0.01067303]
820,[-0.56107986 -0.01067303],[0.12975053],-0.0016835201304781445,[-0.57127774 -0.01019789]
821,[-0.57127774 -0.01019789],[0.2611002],-0.006817331590159715,[-0.5807276  -0.00944986]
822,[-0.5807276  -0.00944986],[-0.9884395],-0.0977012645816334,[-0.59123373 -0.01050615]
823,[-0.59123373 -0.01050615],[-0.95510054],-0.0912217034529249,[-0.60266876 -0.01143501]
824,[-0.60266876 -0.01143501],[0.00176702],-3.122368639921908e-07,[-0.61351365 -0.01084488]
825,[-0.61351365 -0.01084488],[-0.1991211],-0.003964921353675899,[-0.623991   -0.01047735]
826,[-0.623991   -0.01047735],[0.14715402],-0.0021654305096801218,[-0.633506   -0.00951501]
827,[-0.633506   -0.00951501],[0.8280546],-0.06856744320323607,[-0.64096946 -0.00746348]
828,[-0.64096946 -0.00746348],[-0.77564746],-0.060162898439850565,[-0.6487342  -0.00776475]
829,[-0.6487342  -0.00776475],[-0.46919557],-0.022014448715104697,[-0.6562861  -0.00755191]
830,[-0.6562861  -0.00755191],[-0.7412342],-0.05494281145094107,[-0.6639808  -0.00769468]
831,[-0.6639808  -0.00769468],[-0.78134453],-0.061049927919681585,[-0.67182547 -0.00784468]
832,[-0.67182547 -0.00784468],[0.27105084],-0.007346855819876286,[-0.67818815 -0.00636268]
833,[-0.67818815 -0.00636268],[-0.70713264],-0.05000365670187854,[-0.68449324 -0.00630508]
834,[-0.68449324 -0.00630508],[-0.01360896],-1.852038294644651e-05,[-0.68965834 -0.0051651 ]
835,[-0.68965834 -0.0051651 ],[0.27257308],-0.007429608592455228,[-0.69322    -0.00356167]
836,[-0.69322    -0.00356167],[-0.10144085],-0.0010290246935436066,[-0.6957159  -0.00249587]
837,[-0.6957159  -0.00249587],[0.9805658],-0.0961509261383128,[-6.9550663e-01  2.0925331e-04]
838,[-6.9550663e-01  2.0925331e-04],[-0.73454875],-0.05395618625118779,[-6.9516629e-01  3.4034127e-04]
839,[-6.9516629e-01  3.4034127e-04],[0.83419925],-0.06958883882741454,[-0.69234395  0.00282233]
840,[-0.69234395  0.00282233],[0.6292264],-0.03959258455271062,[-0.68736553  0.00497839]
841,[-0.68736553  0.00497839],[-0.69765466],-0.0486722030921559,[-0.6822542   0.00511134]
842,[-0.6822542   0.00511134],[0.7465714],-0.05573688875845306,[-0.6748775   0.00737669]
843,[-0.6748775   0.00737669],[-0.22117534],-0.00489185322619159,[-0.66673654  0.00814097]
844,[-0.66673654  0.00814097],[-0.39563715],-0.01565287580834962,[-0.65814817  0.00858836]
845,[-0.65814817  0.00858836],[0.54042244],-0.029205641319640565,[-0.64776725  0.01038093]
846,[-0.64776725  0.01038093],[0.18489748],-0.0034187078996072984,[-0.6361991   0.01156815]
847,[-0.6361991   0.01156815],[0.41004717],-0.016813868449538916,[-0.62318736  0.01301176]
848,[-0.62318736  0.01301176],[0.5986421],-0.03583723768525147,[-0.6085418   0.01464557]
849,[-0.6085418   0.01464557],[-0.92948776],-0.08639475049786292,[-0.5946602   0.01388154]
850,[-0.5946602   0.01388154],[-0.2908337],-0.008458424781707663,[-0.580686    0.01397422]
851,[-0.580686    0.01397422],[0.5962338],-0.03554947265572004,[-0.56539136  0.01529464]
852,[-0.56539136  0.01529464],[-0.14034878],-0.0019697779254503668,[-0.54999465  0.01539674]
853,[-0.54999465  0.01539674],[-0.11969464],-0.0014326805712903347,[-0.5345797   0.01541496]
854,[-0.5345797   0.01541496],[-0.17284642],-0.0029875885459713426,[-0.51934165  0.01523803]
855,[-0.51934165  0.01523803],[-0.45662487],-0.02085062678220453,[-0.50482047  0.01452117]
856,[-0.50482047  0.01452117],[0.16554931],-0.0027406573399674453,[-0.49019173  0.01462873]
857,[-0.49019173  0.01462873],[-0.02216223],-4.911644689508145e-05,[-0.47584638  0.01434535]
858,[-0.47584638  0.01434535],[0.977187],-0.09548943897056326,[-0.46039218  0.01545421]
859,[-0.46039218  0.01545421],[-0.11344831],-0.0012870520033105015,[-0.44557935  0.01481283]
860,[-0.44557935  0.01481283],[-0.98182255],-0.09639755202712799,[-0.43281907  0.01276028]
861,[-0.43281907  0.01276028],[0.26290482],-0.006911894586537315,[-0.4203369   0.01248217]
862,[-0.4203369   0.01248217],[-0.9823667],-0.09650442961333426,[-0.41009042  0.01024648]
863,[-0.41009042  0.01024648],[0.58183444],-0.03385313102904917,[-0.39980614  0.01028428]
864,[-0.39980614  0.01028428],[-0.8562358],-0.07331397489238932,[-0.39171347  0.00809268]
865,[-0.39171347  0.00809268],[-0.666339],-0.044400763653118604,[-0.38558385  0.00612964]
866,[-0.38558385  0.00612964],[-0.8687913],-0.0754798291986706,[-0.3817632   0.00382066]
867,[-0.3817632   0.00382066],[-0.88252234],-0.07788456886992777,[-0.38029826  0.00146492]
868,[-0.38029826  0.00146492],[0.9940141],-0.09880639998645827,[-0.37838426  0.00191399]
869,[-0.37838426  0.00191399],[-0.3789273],-0.01435858914399013,[-3.7809366e-01  2.9061170e-04]
870,[-3.7809366e-01  2.9061170e-04],[0.01814181],-3.291251970838384e-05,[-0.3788328  -0.00073914]
871,[-0.3788328  -0.00073914],[-0.90263575],-0.08147513028732511,[-0.3819778  -0.00314502]
872,[-0.3819778  -0.00314502],[0.16705255],-0.002790655516445839,[-0.38590273 -0.00392493]
873,[-0.38590273 -0.00392493],[0.09539627],-0.0009100448871404211,[-0.39068818 -0.00478544]
874,[-0.39068818 -0.00478544],[-0.4040417],-0.016324970141221584,[-0.39705032 -0.00636213]
875,[-0.39705032 -0.00636213],[-0.25027552],-0.006263783714786886,[-0.40471435 -0.00766402]
876,[-0.40471435 -0.00766402],[0.9862508],-0.0972690675563289,[-0.41177183 -0.00705749]
877,[-0.41177183 -0.00705749],[-0.14223498],-0.0020230789837146546,[-0.41986573 -0.0080939 ]
878,[-0.41986573 -0.0080939 ],[-0.74775904],-0.05591435881385998,[-0.42984676 -0.00998104]
879,[-0.42984676 -0.00998104],[-0.7008725],-0.049122223443987784,[-0.44157302 -0.01172626]
880,[-0.44157302 -0.01172626],[0.36431104],-0.013272253346352514,[-0.4533618  -0.01178879]
881,[-0.4533618  -0.01178879],[0.31591982],-0.009980533045359508,[-0.46519962 -0.0118378 ]
882,[-0.46519962 -0.0118378 ],[-0.10143846],-0.00102897602103314,[-0.47762534 -0.01242572]
883,[-0.47762534 -0.01242572],[-0.12499782],-0.0015624454249736853,[-0.49058226 -0.01295692]
884,[-0.49058226 -0.01295692],[-0.7260065],-0.05270854494747255,[-0.5048754  -0.01429315]
885,[-0.5048754  -0.01429315],[0.34186926],-0.011687459424298031,[-0.51879615 -0.0139207 ]
886,[-0.51879615 -0.0139207 ],[-0.99567693],-0.09913725583315945,[-0.5342464  -0.01545023]
887,[-0.5342464  -0.01545023],[-0.90388954],-0.08170162948406556,[-0.5509726  -0.01672622]
888,[-0.5509726  -0.01672622],[-0.36415318],-0.013260753598861275,[-0.56803995 -0.01706738]
889,[-0.56803995 -0.01706738],[0.43177062],-0.018642587065287233,[-0.58412737 -0.0160874 ]
890,[-0.58412737 -0.0160874 ],[-0.6237855],-0.038910834471812455,[-0.60069895 -0.0165716 ]
891,[-0.60069895 -0.0165716 ],[-0.5836347],-0.03406294333360371,[-0.6175729  -0.01687394]
892,[-0.6175729  -0.01687394],[0.76399297],-0.0583685250907795,[-0.6326054  -0.01503245]
893,[-0.6326054  -0.01503245],[-0.69616884],-0.04846510536915538,[-0.647879   -0.01527365]
894,[-0.647879   -0.01527365],[-0.39754006],-0.0158038101424439,[-0.6628383 -0.0149593]
895,[-0.6628383 -0.0149593],[-0.11591124],-0.0013435415070464586,[-0.67695725 -0.01411898]
896,[-0.67695725 -0.01411898],[0.5670907],-0.032159185083887466,[-0.6891155 -0.0121583]
897,[-0.6891155 -0.0121583],[0.8227056],-0.06768445478545715,[-0.6988488  -0.00973326]
898,[-0.6988488  -0.00973326],[0.7233467],-0.05232304631645093,[-0.7062424  -0.00739358]
899,[-0.7062424  -0.00739358],[0.96023065],-0.09220428983525474,[-0.71089333 -0.00465093]
900,[-0.71089333 -0.00465093],[-0.7793546],-0.06073935493589033,[-0.7153813  -0.00448801]
901,[-0.7153813  -0.00448801],[-0.9576328],-0.09170605414743137,[-0.7199455  -0.00456414]
902,[-0.7199455  -0.00456414],[-0.0913763],-0.00083496290471885,[-0.7232578 -0.0033123]
903,[-0.7232578 -0.0033123],[0.67317295],-0.04531618216142306,[-0.72415084 -0.00089304]
904,[-0.72415084 -0.00089304],[-0.3201177],-0.010247534954947924,[-7.2410905e-01  4.1802115e-05]
905,[-7.2410905e-01  4.1802115e-05],[-0.6471642],-0.04188215348683713,[-7.2362322e-01  4.8581892e-04]
906,[-7.2362322e-01  4.8581892e-04],[0.3840693],-0.014750922239195408,[-0.72114956  0.00247368]
