,s,a,r,s1
414,[-0.9182902  0.3959079 -1.4341516],[-1.0133846],-7.684394884362983,[-0.89087987  0.45423895 -1.2892284 ]
415,[-0.89087987  0.45423895 -1.2892284 ],[-1.7173984],-7.2984603548381966,[-0.8618827   0.50710773 -1.206159  ]
416,[-0.8618827   0.50710773 -1.206159  ],[1.1339712],-6.9576513033700325,[-0.8447961   0.53508836 -0.6557325 ]
417,[-0.8447961   0.53508836 -0.6557325 ],[0.18457943],-6.683860101159168,[-0.8386759   0.54463077 -0.22672932]
418,[-0.8386759   0.54463077 -0.22672932],[-1.9201015],-6.591355742070683,[-0.8357702   0.5490794  -0.10627147]
419,[-0.8357702   0.5490794  -0.10627147],[1.2137724],-6.557893699668244,[-0.8489071   0.52854204  0.48760396]
420,[-0.8489071   0.52854204  0.48760396],[-1.9338018],-6.70824356099615,[-0.86422664  0.50310266  0.59394026]
421,[-0.86422664  0.50310266  0.59394026],[1.4062977],-6.8723806476132046,[-0.89243865  0.4511688   1.1822119 ]
422,[-0.89243865  0.4511688   1.1822119 ],[1.4109391],-7.289452147927329,[-0.928121   0.3722788  1.7322294]
423,[-0.928121   0.3722788  1.7322294],[-0.34407988],-7.918495348763061,[-0.9600902   0.27969056  1.9598265 ]
424,[-0.9600902   0.27969056  1.9598265 ],[1.3991741],-8.554904575942691,[-0.9865006   0.16375738  2.3794706 ]
425,[-0.9865006   0.16375738  2.3794706 ],[1.881061],-9.432817422195399,[-0.9996806   0.02527318  2.7844477 ]
426,[-0.9996806   0.02527318  2.7844477 ],[-0.96054065],-10.487667812680183,[-0.994207   -0.10748217  2.6593215 ]
427,[-0.994207   -0.10748217  2.6593215 ],[-0.32060918],-9.911865962357137,[-0.9726954  -0.23208545  2.5306184 ]
428,[-0.9726954  -0.23208545  2.5306184 ],[-0.10729267],-9.093223707743853,[-0.93894535 -0.34406626  2.3404605 ]
429,[-0.93894535 -0.34406626  2.3404605 ],[-0.35919183],-8.333949323607634,[-0.8992822  -0.43736884  2.028532  ]
430,[-0.8992822  -0.43736884  2.028532  ],[-0.6691947],-7.642243034783738,[-0.8614506 -0.5078413  1.6001261]
431,[-0.8614506 -0.5078413  1.6001261],[0.80178845],-7.063123815157461,[-0.82553166 -0.56435585  1.3395134 ]
432,[-0.82553166 -0.56435585  1.3395134 ],[-0.08495066],-6.6408954029198135,[-0.7992032 -0.6010609  0.903504 ]
433,[-0.7992032 -0.6010609  0.903504 ],[-1.7137378],-6.318402909210895,[-0.79328525 -0.6088502   0.19564763]
434,[-0.79328525 -0.6088502   0.19564763],[-0.00739058],-6.18890900554048,[-0.80119586 -0.5984022  -0.26209858]
435,[-0.80119586 -0.5984022  -0.26209858],[-0.30370393],-6.257398148774112,[-0.82325065 -0.56767803 -0.75645584]
436,[-0.82325065 -0.56767803 -0.75645584],[0.74588054],-6.498766354610661,[-0.85243773 -0.5228287  -1.0703323 ]
437,[-0.85243773 -0.5228287  -1.0703323 ],[-1.2458731],-6.831605522081165,[-0.8926079 -0.4508338 -1.6493348]
438,[-0.8926079 -0.4508338 -1.6493348],[-0.94554603],-7.422630561300625,[-0.93546116 -0.35342947 -2.129292  ]
439,[-0.93546116 -0.35342947 -2.129292  ],[0.20916809],-8.183822899161251,[-0.9706     -0.24069825 -2.362989  ]
440,[-0.9706     -0.24069825 -2.362989  ],[0.84118086],-8.960424747479415,[-0.9925406  -0.12191438 -2.4173355 ]
441,[-0.9925406  -0.12191438 -2.4173355 ],[0.90146375],-9.70178448902486,[-0.99999374 -0.00354083 -2.3735516 ]
442,[-0.99999374 -0.00354083 -2.3735516 ],[-0.29457244],-10.410830764770548,[-0.9931073   0.11720879 -2.4203932 ]
443,[-0.9931073   0.11720879 -2.4203932 ],[0.07014012],-9.731099682967741,[-0.97284466  0.23145896 -2.3219657 ]
444,[-0.97284466  0.23145896 -2.3219657 ],[0.27262783],-8.995781174693875,[-0.94310397  0.33249792 -2.1074772 ]
445,[-0.94310397  0.33249792 -2.1074772 ],[-0.34597674],-8.299066149044837,[-0.9071013   0.42091244 -1.9100002 ]
446,[-0.9071013   0.42091244 -1.9100002 ],[1.447337],-7.695520941034424,[-0.87599003  0.48232922 -1.3772154 ]
447,[-0.87599003  0.48232922 -1.3772154 ],[-1.8299464],-7.153547074993629,[-0.8430809  0.5377868 -1.2899604]
448,[-0.8430809  0.5377868 -1.2899604],[0.94430214],-6.7916498506228224,[-0.8224688  0.5688102 -0.744975 ]
449,[-0.8224688  0.5688102 -0.744975 ],[-1.8593516],-6.492961405808103,[-0.80511796  0.59311473 -0.5972701 ]
450,[-0.80511796  0.59311473 -0.5972701 ],[1.2272048],-7.155796795134014,[-0.88453585 -0.46647224  0.2935236 ]
451,[-0.88453585 -0.46647224  0.2935236 ],[0.5953055],-7.064869725158803,[-0.88376576 -0.46792954  0.03296525]
452,[-0.88376576 -0.46792954  0.03296525],[1.0811334],-7.048423422712566,[-0.88738436 -0.46103036 -0.1558119 ]
453,[-0.88738436 -0.46103036 -0.1558119 ],[0.23716538],-7.091053124819505,[-0.8978847  -0.44023058 -0.46600986]
454,[-0.8978847  -0.44023058 -0.46600986],[-0.26394546],-7.234970417628637,[-0.9154922 -0.4023357 -0.8357746]
455,[-0.9154922 -0.4023357 -0.8357746],[-1.5531136],-7.511661710841971,[-0.940892   -0.33870676 -1.3704934 ]
456,[-0.940892   -0.33870676 -1.3704934 ],[0.9238401],-8.006577603767685,[-0.96343815 -0.26793084 -1.4859475 ]
457,[-0.96343815 -0.26793084 -1.4859475 ],[-1.0250571],-8.460752166974466,[-0.9839845  -0.17825423 -1.8406541 ]
458,[-0.9839845  -0.17825423 -1.8406541 ],[1.8039179],-9.117754142330844,[-0.995583   -0.09388565 -1.7037572 ]
459,[-0.995583   -0.09388565 -1.7037572 ],[-1.4071902],-9.579932975113598,[-0.9999863   0.00523835 -1.9852499 ]
460,[-0.9999863   0.00523835 -1.9852499 ],[0.891532],-10.2316347318993,[-0.99523914  0.09746297 -1.8475914 ]
461,[-0.99523914  0.09746297 -1.8475914 ],[-1.7505983],-9.61020603093274,[-0.9801713   0.19815196 -2.0370839 ]
462,[-0.9801713   0.19815196 -2.0370839 ],[1.8962009],-9.074639797488054,[-0.96114546  0.27604246 -1.6040398 ]
463,[-0.96114546  0.27604246 -1.6040398 ],[1.4953612],-8.450108137352904,[-0.9433171  0.3318927 -1.1727037]
464,[-0.9433171  0.3318927 -1.1727037],[-1.4940625],-7.998153129525599,[-0.92272544  0.38545787 -1.1478935 ]
465,[-0.92272544  0.38545787 -1.1478935 ],[1.520803],-7.673983358310034,[-0.9101137   0.41435865 -0.6306797 ]
466,[-0.9101137   0.41435865 -0.6306797 ],[0.38350108],-7.407644066398025,[-0.9045994   0.42626268 -0.2623856 ]
467,[-0.9045994   0.42626268 -0.2623856 ],[-0.4849406],-7.30379244050825,[-0.9042703   0.42696044 -0.0154297 ]
468,[-0.9042703   0.42696044 -0.0154297 ],[0.15031737],-7.292551724825671,[-0.9111369   0.4121038   0.32733822]
469,[-0.9111369   0.4121038   0.32733822],[-1.8931311],-7.395468681055985,[-0.9182573  0.3959843  0.3524464]
470,[-0.9182573  0.3959843  0.3524464],[-1.5759604],-7.492139471679156,[-0.9262388   0.37693733  0.41304055]
471,[-0.9262388   0.37693733  0.41304055],[-0.5841218],-7.608005933233679,[-0.9372701   0.34860396  0.60812527]
472,[-0.9372701   0.34860396  0.60812527],[1.2204384],-7.7975450383583595,[-0.95431155  0.29881343  1.052644  ]
473,[-0.95431155  0.29881343  1.052644  ],[1.458875],-8.167993527702087,[-0.9739688   0.22668211  1.4955853 ]
474,[-0.9739688   0.22668211  1.4955853 ],[0.34550396],-8.70891671619508,[-0.9898216   0.14231381  1.7174225 ]
475,[-0.9898216   0.14231381  1.7174225 ],[-1.8266358],-9.291056176060456,[-0.9978693   0.06524413  1.5501624 ]
476,[-0.9978693   0.06524413  1.5501624 ],[0.21412243],-9.703981098832006,[-0.9998676  -0.01626947  1.6312139 ]
477,[-0.9998676  -0.01626947  1.6312139 ],[-1.448489],-10.035824528072233,[-0.9962735  -0.08624981  1.4017385 ]
478,[-0.9962735  -0.08624981  1.4017385 ],[-0.8827788],-9.531730594225724,[-0.9892751 -0.1460644  1.2046343]
479,[-0.9892751 -0.1460644  1.2046343],[-0.48398507],-9.115396544968323,[-0.98051834 -0.19642763  1.0224882 ]
480,[-0.98051834 -0.19642763  1.0224882 ],[-0.5273811],-8.77125236056523,[-0.9719254  -0.23528934  0.7960603 ]
481,[-0.9719254  -0.23528934  0.7960603 ],[1.0008705],-8.498032672000994,[-0.9621525  -0.27251157  0.7697239 ]
482,[-0.9621525  -0.27251157  0.7697239 ],[0.29934648],-8.270944303946528,[-0.9533911 -0.3017375  0.6102422]
483,[-0.9533911 -0.3017375  0.6102422],[0.5813685],-8.075245332251582,[-0.94601905 -0.32411093  0.47114435]
484,[-0.94601905 -0.32411093  0.47114435],[-1.9486898],-7.930644720835779,[-0.9470553  -0.32107055 -0.06424232]
485,[-0.9470553  -0.32107055 -0.06424232],[1.3270419],-7.924895556667536,[-0.94874346 -0.3160472  -0.10598895]
486,[-0.94874346 -0.3160472  -0.10598895],[1.0334197],-7.954774274210506,[-0.95167255 -0.30711463 -0.18801138]
487,[-0.95167255 -0.30711463 -0.18801138],[-0.07959344],-8.00923230523572,[-0.95805913 -0.28657055 -0.43028638]
488,[-0.95805913 -0.28657055 -0.43028638],[-0.40823165],-8.14658194214351,[-0.9675818  -0.25255784 -0.70644903]
489,[-0.9675818  -0.25255784 -0.70644903],[-0.65666157],-8.380891451565988,[-0.97893775 -0.204159   -0.99436665]
490,[-0.97893775 -0.204159   -0.99436665],[-1.5955335],-8.721448400906535,[-0.99073046 -0.13584246 -1.3868159 ]
491,[-0.99073046 -0.13584246 -1.3868159 ],[-1.3307375],-9.226098523102884,[-0.99865615 -0.0518251  -1.6883084 ]
492,[-0.99865615 -0.0518251  -1.6883084 ],[0.36810565],-9.83169400081193,[-0.99949604  0.0317444  -1.6719613 ]
493,[-0.99949604  0.0317444  -1.6719613 ],[-1.4923519],-9.952895555965968,[-0.99215394  0.12502202 -1.8720058 ]
494,[-0.99215394  0.12502202 -1.8720058 ],[-0.9644342],-9.449090288422509,[-0.97557    0.2196886 -1.9229045]
495,[-0.97557    0.2196886 -1.9229045],[0.8946303],-8.897525352857569,[-0.95453733  0.2980913  -1.6239434 ]
496,[-0.95453733  0.2980913  -1.6239434 ],[0.6970934],-8.323559685507702,[-0.9332346  0.3592676 -1.2958109]
497,[-0.9332346  0.3592676 -1.2958109],[-0.11446784],-7.863610229304956,[-0.91322774  0.4074495  -1.0435305 ]
498,[-0.91322774  0.4074495  -1.0435305 ],[-0.5912562],-7.518165281166845,[-0.89561206  0.44483596 -0.8266317 ]
499,[-0.89561206  0.44483596 -0.8266317 ],[-0.17953414],-7.25398901950845,[-0.88374645  0.46796602 -0.5199349 ]
500,[-0.88374645  0.46796602 -0.5199349 ],[1.7232367],-5.181581116745966,[-0.64317495  0.7657193   0.10839131]
501,[-0.64317495  0.7657193   0.10839131],[-1.7458653],-5.154552432166603,[-0.65914214  0.7520184   0.42080098]
502,[-0.65914214  0.7520184   0.42080098],[-0.37353992],-5.264117072366328,[-0.6933421  0.7206086  0.9287838]
503,[-0.6933421  0.7206086  0.9287838],[1.5314089],-5.549771417444128,[-0.75198233  0.65918326  1.6989515 ]
504,[-0.75198233  0.65918326  1.6989515 ],[-0.54348147],-6.154347558641423,[-0.8172686   0.57625693  2.1118166 ]
505,[-0.8172686   0.57625693  2.1118166 ],[-0.34047112],-6.834103460776595,[-0.88257074  0.47017965  2.4929388 ]
506,[-0.88257074  0.47017965  2.4929388 ],[0.73447627],-7.65563937767369,[-0.94218403  0.33509597  2.955745  ]
507,[-0.94218403  0.33509597  2.955745  ],[1.2962133],-8.714682229797248,[-0.98530734  0.17079073  3.4014988 ]
508,[-0.98530734  0.17079073  3.4014988 ],[0.2550189],-9.977750012464446,[-0.9999772  -0.00676006  3.5678449 ]
509,[-0.9999772  -0.00676006  3.5678449 ],[1.4837421],-11.102328213018978,[-0.9808482  -0.19477388  3.785336  ]
510,[-0.9808482  -0.19477388  3.785336  ],[-1.3791779],-10.11113658049316,[-0.93317604 -0.3594196   3.432379  ]
511,[-0.93317604 -0.3594196   3.432379  ],[1.5557821],-8.875323810254951,[-0.8590144 -0.5119514  3.3961816]
512,[-0.8590144 -0.5119514  3.3961816],[-0.6175676],-7.935319563939324,[-0.7754088  -0.63145953  2.9195828 ]
513,[-0.7754088  -0.63145953  2.9195828 ],[-1.2740741],-6.896563255774915,[-0.6994434 -0.714688   2.254877 ]
514,[-0.6994434 -0.714688   2.254877 ],[0.10440421],-6.009428179936955,[-0.6349102 -0.7725859  1.7345217]
515,[-0.6349102 -0.7725859  1.7345217],[-0.6730121],-5.402983853638489,[-0.59332705 -0.8049615   1.0541304 ]
516,[-0.59332705 -0.8049615   1.0541304 ],[0.39338082],-4.977630928567476,[-0.5726338  -0.8198113   0.50941646]
517,[-0.5726338  -0.8198113   0.50941646],[-1.9673485],-4.784450450516758,[-0.5889364  -0.8081794  -0.40054426]
518,[-0.5889364  -0.8081794  -0.40054426],[0.25147903],-4.858476501173172,[-0.6273846  -0.77870953 -0.96895695]
519,[-0.6273846  -0.77870953 -0.96895695],[-0.42326927],-5.152006495377427,[-0.68820643 -0.72551495 -1.6164795 ]
520,[-0.68820643 -0.72551495 -1.6164795 ],[-1.8906906],-5.692891429162365,[-0.77151877 -0.63620657 -2.4442194 ]
521,[-0.77151877 -0.63620657 -2.4442194 ],[-1.1124289],-6.611066655569745,[-0.86018735 -0.5099782  -3.0882385 ]
522,[-0.86018735 -0.5099782  -3.0882385 ],[1.7594643],-7.7503114980252805,[-0.93057376 -0.3661044  -3.2068026 ]
523,[-0.93057376 -0.3661044  -3.2068026 ],[0.08170897],-8.683399604254635,[-0.97979486 -0.20000507 -3.4691246 ]
524,[-0.97979486 -0.20000507 -3.4691246 ],[0.9572734],-9.849348691290077,[-0.99961954 -0.02758273 -3.4755373 ]
525,[-0.99961954 -0.02758273 -3.4755373 ],[-1.5088629],-10.907248587738335,[-0.9874586   0.15787812 -3.7225537 ]
526,[-0.9874586   0.15787812 -3.7225537 ],[1.4840829],-10.286537588612996,[-0.9468115   0.32178873 -3.3815327 ]
527,[-0.9468115   0.32178873 -3.3815327 ],[-0.8378897],-9.06263124541855,[-0.88190335  0.4714302  -3.2658746 ]
528,[-0.88190335  0.4714302  -3.2658746 ],[0.933442],-8.093573888667263,[-0.80830663  0.58876175 -2.7722857 ]
529,[-0.80830663  0.58876175 -2.7722857 ],[1.6527418],-7.081766678290983,[-0.7427245   0.66959715 -2.082803  ]
530,[-0.7427245   0.66959715 -2.082803  ],[-1.3499684],-6.23373880509302,[-0.68015575  0.73306763 -1.7831005 ]
531,[-0.68015575  0.73306763 -1.7831005 ],[1.1924336],-5.696067308951991,[-0.64058     0.76789147 -1.0544347 ]
532,[-0.64058     0.76789147 -1.0544347 ],[0.8735974],-5.246927395204068,[-0.6271428   0.7789043  -0.34747648]
533,[-0.6271428   0.7789043  -0.34747648],[-0.8760332],-5.069384353870127,[-0.6312349   0.77559173  0.1052968 ]
534,[-0.6312349   0.77559173  0.1052968 ],[0.21444553],-5.081403212287991,[-0.6587094   0.7523974   0.71915746]
535,[-0.6587094   0.7523974   0.71915746],[-1.3325189],-5.2971296185588495,[-0.698487   0.7156227  1.0835776]
536,[-0.698487   0.7156227  1.0835776],[1.570632],-5.61457984960414,[-0.7617925  0.6478211  1.8558896]
537,[-0.7617925  0.6478211  1.8558896],[1.2415559],-6.284318637987404,[-0.8373814  0.546619   2.5279887]
538,[-0.8373814  0.546619   2.5279887],[0.38875508],-7.2095837208668225,[-0.9095867   0.41551417  2.9962664 ]
539,[-0.9095867   0.41551417  2.9962664 ],[0.20295888],-8.258630601971987,[-0.9659798  0.2586175  3.3383458]
540,[-0.9659798  0.2586175  3.3383458],[1.2813432],-9.41050815344403,[-0.9971614   0.07529389  3.7245104 ]
541,[-0.9971614   0.07529389  3.7245104 ],[-1.1461775],-10.790262174007989,[-0.9944834  -0.10489418  3.609054  ]
542,[-0.9944834  -0.10489418  3.609054  ],[0.28478494],-10.52297185339883,[-0.96001446 -0.2799505   3.5731013 ]
543,[-0.96001446 -0.2799505   3.5731013 ],[0.20267254],-9.444053498334572,[-0.89895445 -0.43804207  3.3935392 ]
544,[-0.89895445 -0.43804207  3.3935392 ],[-1.8171635],-8.3811877443595,[-0.82924485 -0.55888546  2.7924333 ]
545,[-0.82924485 -0.55888546  2.7924333 ],[0.4668192],-7.275100849354946,[-0.75495833 -0.6557728   2.443292  ]
546,[-0.75495833 -0.6557728   2.443292  ],[-1.3000973],-6.48601109704377,[-0.69453126 -0.7194625   1.7564478 ]
547,[-0.69453126 -0.7194625   1.7564478 ],[0.37653375],-5.777536542661049,[-0.64734936 -0.76219344  1.2733309 ]
548,[-0.64734936 -0.76219344  1.2733309 ],[-1.7246685],-5.34027232583388,[-0.63030994 -0.77634364  0.44298556]
549,[-0.63030994 -0.77634364  0.44298556],[0.4572022],-5.094709240001919,[-0.63305    -0.77411085 -0.07069183]
550,[-0.63305    -0.77411085 -0.07069183],[0.28484437],-0.2567248905714795,[0.88492733 0.46572915 1.2329338 ]
551,[0.88492733 0.46572915 1.2329338 ],[0.91413593],-0.38754816534076775,[0.84167105 0.5399906  1.719351  ]
552,[0.84167105 0.5399906  1.719351  ],[1.0283996],-0.6220601825033858,[0.7748262  0.63217425 2.278604  ]
553,[0.7748262  0.63217425 2.278604  ],[1.5940412],-0.990087910146691,[0.671957   0.74059016 2.9918408 ]
554,[0.671957   0.74059016 2.9918408 ],[-0.65995777],-1.5910163004963183,[0.5349374 0.8448917 3.4482899]
555,[0.5349374 0.8448917 3.4482899],[-1.8552166],-2.205277934473242,[0.3655744  0.93078214 3.8036761 ]
556,[0.3655744  0.93078214 3.8036761 ],[-0.5865532],-2.8788627175772707,[0.15295805 0.9882327  4.4137797 ]
557,[0.15295805 0.9882327  4.4137797 ],[-0.4269818],-3.9568838166743476,[-0.10081295  0.9949054   5.090907  ]
558,[-0.10081295  0.9949054   5.090907  ],[-1.6722265],-5.389380790213763,[-0.37119636  0.9285544   5.586252  ]
559,[-0.37119636  0.9285544   5.586252  ],[-0.36252034],-6.9275180906853295,[-0.6378563   0.77015543  6.2282896 ]
560,[-0.6378563   0.77015543  6.2282896 ],[-1.3930441],-9.000041911504217,[-0.852923    0.52203685  6.5969496 ]
561,[-0.852923    0.52203685  6.5969496 ],[-1.6923015],-11.07514485592136,[-0.9775055   0.21090986  6.734632  ]
562,[-0.9775055   0.21090986  6.734632  ],[-1.7735236],-13.118222907518795,[-0.9929476  -0.11855415  6.6267858 ]
563,[-0.9929476  -0.11855415  6.6267858 ],[0.7168929],-13.529015160460201,[-0.8999664  -0.43595922  6.6454043 ]
564,[-0.8999664  -0.43595922  6.6454043 ],[0.83669007],-11.655569802205493,[-0.71560895 -0.6985011   6.4439383 ]
565,[-0.71560895 -0.6985011   6.4439383 ],[-0.24811286],-9.761302142009633,[-0.4823656 -0.87597    5.8828454]
566,[-0.4823656 -0.87597    5.8828454],[-0.4185336],-7.7630589780867965,[-0.24274926 -0.9700891   5.163088  ]
567,[-0.24274926 -0.9700891   5.163088  ],[-0.3334443],-5.963697597481182,[-0.02592075 -0.999664    4.3855047 ]
568,[-0.02592075 -0.999664    4.3855047 ],[0.5598634],-4.473093195414348,[ 0.15938056 -0.98721725  3.719736  ]
569,[ 0.15938056 -0.98721725  3.719736  ],[1.1175902],-3.375060762840934,[ 0.31210816 -0.9500466   3.1469617 ]
570,[ 0.31210816 -0.9500466   3.1469617 ],[0.6779533],-2.5617706023543034,[ 0.42975122 -0.90294737  2.5361197 ]
571,[ 0.42975122 -0.90294737  2.5361197 ],[1.8667123],-1.9158554327745334,[ 0.5236784 -0.851916   2.1389163]
572,[ 0.5236784 -0.851916   2.1389163],[-1.302452],-1.4988446486451024,[ 0.5780962 -0.8159686  1.3046113]
573,[ 0.5780962 -0.8159686  1.3046113],[-1.9440204],-1.0848648403550132,[ 0.5943404 -0.8042136  0.4010318]
574,[ 0.5943404 -0.8042136  0.4010318],[0.28381595],-0.8891752414145242,[ 0.5879057 -0.8089295 -0.159556 ]
575,[ 0.5879057 -0.8089295 -0.159556 ],[0.05350666],-0.8905324928137893,[ 0.55682296 -0.8306312  -0.7582271 ]
576,[ 0.55682296 -0.8306312  -0.7582271 ],[-1.7140633],-1.0212998738737158,[ 0.48699033 -0.87340736 -1.63831   ]
577,[ 0.48699033 -0.87340736 -1.63831   ],[0.91759026],-1.3974228613548298,[ 0.39020497 -0.920728   -2.155727  ]
578,[ 0.39020497 -0.920728   -2.155727  ],[1.5613956],-1.8359184499588468,[ 0.26697335 -0.96370393 -2.6120636 ]
579,[ 0.26697335 -0.96370393 -2.6120636 ],[0.13809319],-2.373724859559604,[ 0.10435429 -0.9945402  -3.3141277 ]
580,[ 0.10435429 -0.9945402  -3.3141277 ],[-1.243798],-3.2497852750609466,[-0.10757691 -0.9941968  -4.2466025 ]
581,[-0.10757691 -0.9941968  -4.2466025 ],[-0.28927976],-4.621083872578698,[-0.35186952 -0.93604904 -5.035642  ]
582,[-0.35186952 -0.93604904 -5.035642  ],[-1.6631927],-6.264840126367783,[-0.6122676 -0.7906506 -5.987158 ]
583,[-0.6122676 -0.7906506 -5.987158 ],[0.46353343],-8.556479953040387,[-0.83297133 -0.5533161  -6.510616  ]
584,[-0.83297133 -0.5533161  -6.510616  ],[-0.5073761],-10.768384818175546,[-0.97222143 -0.23406292 -7.001709  ]
585,[-0.97222143 -0.23406292 -7.001709  ],[-1.749831],-13.3464441382977,[-0.9908025   0.13531555 -7.439731  ]
586,[-0.9908025   0.13531555 -7.439731  ],[0.16129433],-14.570184303274608,[-0.87689394  0.4806839  -7.31405   ]
587,[-0.87689394  0.4806839  -7.31405   ],[-1.1906472],-12.321385930380588,[-0.6539207   0.75656307 -7.1321344 ]
588,[-0.6539207   0.75656307 -7.1321344 ],[1.7837187],-10.304523033665388,[-0.3874809   0.92187774 -6.297154  ]
589,[-0.3874809   0.92187774 -6.297154  ],[1.629692],-7.8438261753244545,[-0.1294684  0.9915835 -5.361292 ]
590,[-0.1294684  0.9915835 -5.361292 ],[-1.6218753],-5.769115362397468,[ 0.11296976  0.9935984  -4.8608856 ]
591,[ 0.11296976  0.9935984  -4.8608856 ],[1.7775055],-4.490534237936488,[ 0.30092692  0.9536472  -3.849061  ]
592,[ 0.30092692  0.9536472  -3.849061  ],[1.7624669],-3.085191967970883,[ 0.43418854  0.90082204 -2.8694556 ]
593,[ 0.43418854  0.90082204 -2.8694556 ],[-0.18126722],-2.0815294574885668,[ 0.5313461   0.84715486 -2.2210293 ]
594,[ 0.5313461   0.84715486 -2.2210293 ],[-0.08103456],-1.5146313473261783,[ 0.59725934  0.8020482  -1.5978183 ]
595,[ 0.59725934  0.8020482  -1.5978183 ],[1.8015286],-1.1247813625932581,[ 0.6259759   0.77984244 -0.7260528 ]
596,[ 0.6259759   0.77984244 -0.7260528 ],[0.23967855],-0.8527491901159725,[ 0.6300699   0.77653843 -0.10521923]
597,[ 0.6300699   0.77653843 -0.10521923],[-1.0215398],-0.7927438477795183,[0.6174097 0.7866418 0.3239536]
598,[0.6174097 0.7866418 0.3239536],[0.1260562],-0.8301704783737496,[0.58006084 0.81457317 0.9328433 ]
599,[0.58006084 0.81457317 0.9328433 ],[0.5732434],-0.9936388105588655,[0.5118315  0.85908586 1.6297597 ]
600,[0.5118315  0.85908586 1.6297597 ],[0.6644447],-7.866582776359394,[-0.9326999   0.36065337 -0.42390957]
601,[-0.9326999   0.36065337 -0.42390957],[0.8451413],-7.706129905170237,[-0.93221855  0.3618958  -0.02664835]
602,[-0.93221855  0.3618958  -0.02664835],[-0.62182575],-7.680516576749982,[-0.9349331   0.35482395  0.15149963]
603,[-0.9349331   0.35482395  0.15149963],[-1.8664589],-7.727880129542739,[-0.937353    0.34838098  0.13764876]
604,[-0.937353    0.34838098  0.13764876],[-1.687618],-7.765142145005341,[-0.9398677   0.34153885  0.14579178]
605,[-0.9398677   0.34153885  0.14579178],[-0.7243929],-7.803716716882716,[-0.94477487  0.32772008  0.293287  ]
606,[-0.94477487  0.32772008  0.293287  ],[-0.01695824],-7.891799703990987,[-0.9532255   0.30226004  0.5365333 ]
607,[-0.9532255   0.30226004  0.5365333 ],[1.9636261],-8.067202625042498,[-0.9678713   0.25144613  1.0577723 ]
608,[-0.9678713   0.25144613  1.0577723 ],[-0.75675195],-8.449646814492143,[-0.9805539   0.19624981  1.1328441 ]
609,[-0.9805539   0.19624981  1.1328441 ],[1.7982126],-8.799060902403461,[-0.9928034   0.11975562  1.5497633 ]
610,[-0.9928034   0.11975562  1.5497633 ],[0.76250184],-9.370515973197374,[-0.9994769   0.03234032  1.7539554 ]
611,[-0.9994769   0.03234032  1.7539554 ],[-0.21092992],-9.975095427308638,[-0.99848884 -0.0549549   1.7465711 ]
612,[-0.99848884 -0.0549549   1.7465711 ],[-0.9702228],-9.833154041814046,[-0.991172   -0.13258214  1.5598215 ]
613,[-0.991172   -0.13258214  1.5598215 ],[1.7934823],-9.298309079524982,[-0.9760186  -0.21768703  1.7294072 ]
614,[-0.9760186  -0.21768703  1.7294072 ],[-1.1308879],-8.83931641660526,[-0.9584525  -0.28525212  1.3965088 ]
615,[-0.9584525  -0.28525212  1.3965088 ],[-0.384157],-8.330918796396602,[-0.94090056 -0.33868295  1.1249461 ]
616,[-0.94090056 -0.33868295  1.1249461 ],[0.3057249],-7.94468415369357,[-0.9243925  -0.38144264  0.91679263]
617,[-0.9243925  -0.38144264  0.91679263],[1.642362],-7.650547622289066,[-0.9067817  -0.42160052  0.877065  ]
618,[-0.9067817  -0.42160052  0.877065  ],[-1.6081489],-7.404019349050155,[-0.8999281  -0.43603835  0.31964225]
619,[-0.8999281  -0.43603835  0.31964225],[-1.2733015],-7.250095310876316,[-0.90420884 -0.4270906  -0.19838174]
620,[-0.90420884 -0.4270906  -0.19838174],[-0.7459941],-7.296219961622819,[-0.91722333 -0.3983734  -0.6305988 ]
621,[-0.91722333 -0.3983734  -0.6305988 ],[1.1000324],-7.503979462690833,[-0.93177515 -0.36303592 -0.76437396]
622,[-0.93177515 -0.36303592 -0.76437396],[1.6497984],-7.734428657523281,[-0.94537115 -0.3259959  -0.7891811 ]
623,[-0.94537115 -0.3259959  -0.7891811 ],[1.7563711],-7.958811201516538,[-0.95722157 -0.2893559  -0.7702224 ]
624,[-0.95722157 -0.2893559  -0.7702224 ],[-1.1432657],-8.171956204898137,[-0.9723704  -0.23344338 -1.1587292 ]
625,[-0.9723704  -0.23344338 -1.1587292 ],[1.0471562],-8.580053955121825,[-0.984415   -0.17586116 -1.1767383 ]
626,[-0.984415   -0.17586116 -1.1767383 ],[1.3862398],-8.930504060749568,[-0.9925982  -0.12144506 -1.1006982 ]
627,[-0.9925982  -0.12144506 -1.1006982 ],[0.4466812],-9.24082945497085,[-0.9978552  -0.06545976 -1.1247798 ]
628,[-0.9978552  -0.06545976 -1.1247798 ],[-0.07478216],-9.588823957267339,[-0.99998045 -0.00625196 -1.185092  ]
629,[-0.99998045 -0.00625196 -1.185092  ],[-0.25226852],-9.970868926128606,[-0.9984808   0.05510114 -1.2276212 ]
630,[-0.9984808   0.05510114 -1.2276212 ],[1.5171087],-9.679264534609922,[-0.99469346  0.10288314 -0.958729  ]
631,[-0.99469346  0.10288314 -0.958729  ],[0.4386726],-9.324755779634028,[-0.9896709   0.14335816 -0.8157658 ]
