,s,a,r,s1
216,[ 0.9875672  -0.15719758  0.7727964 ],[-0.03439824],-0.08463996136006377,[ 0.99215204 -0.12503727  0.6497385 ]
217,[ 0.99215204 -0.12503727  0.6497385 ],[-0.9756039],-0.05888429081707564,[ 0.9945047  -0.1046922   0.40961993]
218,[ 0.9945047  -0.1046922   0.40961993],[-0.69640124],-0.028264559487458273,[ 0.99562716 -0.09341596  0.22664061]
219,[ 0.99562716 -0.09341596  0.22664061],[-1.7960794],-0.017114541776979197,[ 0.9950843  -0.09903143 -0.11283328]
220,[ 0.9950843  -0.09903143 -0.11283328],[-1.3721285],-0.2084194092678039,[0.89343303 0.44919637 0.37982687]
221,[0.89343303 0.44919637 0.37982687],[-1.1092792],-0.23268814889903378,[0.88073605 0.47360748 0.5503323 ]
222,[0.88073605 0.47360748 0.5503323 ],[0.5176337],-0.2739805646738786,[0.8563993  0.5163141  0.98318297]
223,[0.8563993  0.5163141  0.98318297],[-0.74558955],-0.3915719555504035,[0.82223445 0.56914896 1.2585801 ]
224,[0.82223445 0.56914896 1.2585801 ],[-0.6076863],-0.5253660928486503,[0.77430207 0.63281614 1.5942888 ]
225,[0.77430207 0.63281614 1.5942888 ],[1.2308161],-8.634308626135446,[-0.98802865  0.15427044  1.2485276 ]
226,[-0.98802865  0.15427044  1.2485276 ],[0.17111544],-9.076310048210647,[-0.9963561   0.08529038  1.3898977 ]
227,[-0.9963561   0.08529038  1.3898977 ],[1.1315479],-9.534811433923792,[-0.9999911   0.00421422  1.6235977 ]
228,[-0.9999911   0.00421422  1.6235977 ],[1.325657],-10.10850765234549,[-0.9962121  -0.08695615  1.825607  ]
229,[-0.9962121  -0.08695615  1.825607  ],[0.19911602],-9.663456123037097,[-0.9844504  -0.17566277  1.7902572 ]
230,[-0.9844504  -0.17566277  1.7902572 ],[-1.5199244],-1.6826136182850666,[ 0.25623012 -0.9666158  -0.47875282]
231,[ 0.25623012 -0.9666158  -0.47875282],[0.6928902],-1.7438951089851669,[ 0.20271629 -0.9792375  -1.0997812 ]
232,[ 0.20271629 -0.9792375  -1.0997812 ],[0.9606704],-1.9896488100819265,[ 0.11934047 -0.9928534  -1.6901088 ]
233,[ 0.11934047 -0.9928534  -1.6901088 ],[-0.63509476],-2.3919466244908922,[-0.00687501 -0.9999764  -2.530013  ]
234,[-0.00687501 -0.9999764  -2.530013  ],[-1.7912662],-3.1323522282070093,[-0.18326761 -0.98306304 -3.548685  ]
235,[-0.18326761 -0.98306304 -3.548685  ],[0.08145674],-0.8843455416891457,[ 0.58478665 -0.8111871  -0.24402264]
236,[ 0.58478665 -0.8111871  -0.24402264],[1.8822619],-0.9047528225178864,[ 0.56143045 -0.82752395 -0.57007366]
237,[ 0.56143045 -0.82752395 -0.57007366],[0.21921082],-0.9825533141761111,[ 0.51260984 -0.85862166 -1.157835  ]
238,[ 0.51260984 -0.85862166 -1.157835  ],[0.6840115],-1.200736584251872,[ 0.43790016 -0.8990236  -1.6991996 ]
239,[ 0.43790016 -0.8990236  -1.6991996 ],[-0.75814444],-1.5381864494961006,[ 0.32300428 -0.9463975  -2.4871888 ]
240,[ 0.32300428 -0.9463975  -2.4871888 ],[0.28071102],-1.1521344623830279,[ 0.45521855 -0.8903797  -0.50786066]
241,[ 0.45521855 -0.8903797  -0.50786066],[0.02244342],-1.2317891334218254,[ 0.402278   -0.91551757 -1.172279  ]
242,[ 0.402278   -0.91551757 -1.172279  ],[0.7488759],-1.476153766346005,[ 0.3208951  -0.94711477 -1.7465857 ]
243,[ 0.3208951  -0.94711477 -1.7465857 ],[0.500186],-1.8531456723410638,[ 0.2060922  -0.97853255 -2.3818939 ]
244,[ 0.2060922  -0.97853255 -2.3818939 ],[0.83341837],-2.4263959338721444,[ 0.05800812 -0.9983161  -2.9907806 ]
245,[ 0.05800812 -0.9983161  -2.9907806 ],[0.21177535],-6.492115365778726,[-0.8337552 -0.5521343 -0.1897909]
246,[-0.8337552 -0.5521343 -0.1897909],[0.4329686],-6.54035468098852,[-0.84832925 -0.5294691  -0.53894633]
247,[-0.84832925 -0.5294691  -0.53894633],[-1.1163086],-6.705374609041081,[-0.8762368  -0.48188078 -1.1034944 ]
248,[-0.8762368  -0.48188078 -1.1034944 ],[1.7293991],-7.087988031646062,[-0.90367323 -0.42822272 -1.2054951 ]
249,[-0.90367323 -0.42822272 -1.2054951 ],[-1.1747488],-7.431667348825481,[-0.9368161 -0.3498223 -1.7028745]
250,[-0.9368161 -0.3498223 -1.7028745],[0.13531706],-8.335646844041337,[-0.95836085  0.28556    -0.5167541 ]
251,[-0.95836085  0.28556    -0.5167541 ],[0.74936587],-8.16118013815522,[-0.95560217  0.29465997 -0.19017921]
252,[-0.95560217  0.29465997 -0.19017921],[-1.5114727],-8.08566774532722,[-0.9526701   0.30400604 -0.19590515]
253,[-0.9526701   0.30400604 -0.19590515],[-1.6783936],-8.030831317664978,[-0.9492738   0.31445065 -0.21965964]
254,[-0.9492738   0.31445065 -0.21965964],[0.19470981],-7.966937065858588,[-0.9499849   0.31229573  0.04538482]
255,[-0.9499849   0.31229573  0.04538482],[0.12594746],-8.644499241544302,[-0.97801274  0.20854504 -0.14013611]
256,[-0.97801274  0.20854504 -0.14013611],[-1.1189152],-8.596940874875854,[-0.9764043   0.21595058 -0.15156461]
257,[-0.9764043   0.21595058 -0.15156461],[-0.09908304],-8.551658271569366,[-0.9763561   0.21616852 -0.00446412]
258,[-0.9763561   0.21616852 -0.00446412],[1.6800563],-8.55087062600433,[-0.98057884  0.19612534  0.4096707 ]
259,[-0.98057884  0.19612534  0.4096707 ],[0.547052],-8.685323492833044,[-0.9863421   0.16470984  0.63882256]
260,[-0.9863421   0.16470984  0.63882256],[0.44564617],-6.145850508034132,[-0.81267595 -0.58271587 -0.9196807 ]
261,[-0.81267595 -0.58271587 -0.9196807 ],[1.1259106],-6.43386064155527,[-0.84583116 -0.5334507  -1.1878309 ]
262,[-0.84583116 -0.5334507  -1.1878309 ],[-1.9570665],-6.795740532875252,[-0.89220095 -0.4516386  -1.881479  ]
263,[-0.89220095 -0.4516386  -1.881479  ],[0.08289368],-7.498887216957175,[-0.93652505 -0.35060063 -2.207774  ]
264,[-0.93652505 -0.35060063 -2.207774  ],[1.5342705],-8.23698633430633,[-0.96984965 -0.243704   -2.240584  ]
265,[-0.96984965 -0.243704   -2.240584  ],[0.70182633],-4.021861038344342,[-0.4507783  -0.89263594 -0.6660986 ]
266,[-0.4507783  -0.89263594 -0.6660986 ],[-1.2297635],-4.201091801609401,[-0.5172539  -0.85583204 -1.52004   ]
267,[-0.5172539  -0.85583204 -1.52004   ],[1.1158199],-4.7031343262717655,[-0.599892   -0.80008096 -1.994541  ]
268,[-0.599892   -0.80008096 -1.994541  ],[0.17956388],-5.300367062970465,[-0.69739014 -0.7166917  -2.5676672 ]
269,[-0.69739014 -0.7166917  -2.5676672 ],[0.52025056],-6.147083094174828,[-0.79748   -0.6033454 -3.0271485]
270,[-0.79748   -0.6033454 -3.0271485],[-0.66780394],-2.5802759821737755,[-0.04680208 -0.99890417 -0.37143916]
271,[-0.04680208 -0.99890417 -0.37143916],[0.5755621],-2.630807911493622,[-0.09837396 -0.9951495  -1.0342829 ]
272,[-0.09837396 -0.9951495  -1.0342829 ],[-1.7304038],-2.8966299303978107,[-0.19920208 -0.9799584  -2.0402057 ]
273,[-0.19920208 -0.9799584  -2.0402057 ],[-1.8055621],-3.5571491648670683,[-0.34556803 -0.9383937  -3.0460088 ]
274,[-0.34556803 -0.9383937  -3.0460088 ],[-1.9060355],-4.631842270342475,[-0.5266284 -0.8500956 -4.0357094]
275,[-0.5266284 -0.8500956 -4.0357094],[0.15850511],-1.7267940776442263,[ 0.23516576 -0.9719553  -0.43912503]
276,[ 0.23516576 -0.9719553  -0.43912503],[0.86432743],-1.7980049384341823,[ 0.18440554 -0.98285025 -1.0384424 ]
277,[ 0.18440554 -0.98285025 -1.0384424 ],[-0.8694881],-2.0277296273198573,[ 0.0900447 -0.9959377 -1.9060032]
278,[ 0.0900447 -0.9959377 -1.9060032],[-0.8448461],-2.556262322359108,[-0.04879796 -0.9988087  -2.7796836 ]
279,[-0.04879796 -0.9988087  -2.7796836 ],[-1.9749898],-3.399713062383621,[-0.2377699 -0.9713215 -3.8250384]
280,[-0.2377699 -0.9713215 -3.8250384],[0.85324377],-9.47323900690791,[-0.99838626 -0.05678821 -0.1590755 ]
281,[-0.99838626 -0.05678821 -0.1590755 ],[1.6132531],-9.520962981305162,[-0.99826974 -0.0588009   0.04032132]
282,[-0.99826974 -0.0588009   0.04032132],[0.83801985],-9.504260601339228,[-0.99789274 -0.06488541  0.12192363]
283,[-0.99789274 -0.06488541  0.12192363],[-1.3903539],-9.46926642774052,[-0.99830884 -0.05813355 -0.13529351]
284,[-0.99830884 -0.05813355 -0.13529351],[-0.6492765],-9.50976979915103,[-0.9990166  -0.04433755 -0.27628514]
285,[-0.9990166  -0.04433755 -0.27628514],[0.93729794],-0.0201881925420841,[0.99997586 0.00694892 0.55921227]
286,[0.99997586 0.00694892 0.55921227],[-0.99107826],-0.0323023594456759,[0.9996154  0.02773353 0.41576222]
287,[0.9996154  0.02773353 0.41576222],[-1.5404854],-0.020428262439782626,[0.99927765 0.03800241 0.20548955]
288,[0.99927765 0.03800241 0.20548955],[1.1079487],-0.00689502438711719,[0.99831724 0.0579882  0.40018365]
289,[0.99831724 0.0579882  0.40018365],[-0.34582177],-0.019500694903576414,[0.9969898  0.07753293 0.39180154]
290,[0.9969898  0.07753293 0.39180154],[-1.876237],-0.6235057483258244,[ 0.67355555 -0.7391366  -0.8969667 ]
291,[ 0.67355555 -0.7391366  -0.8969667 ],[0.65213424],-0.7727508190387918,[ 0.62203085 -0.7829927  -1.353499  ]
292,[ 0.62203085 -0.7829927  -1.353499  ],[-0.4447207],-0.9924266165483715,[ 0.54044104 -0.8413819  -2.0074515 ]
293,[ 0.54044104 -0.8413819  -2.0074515 ],[1.5551447],-1.405074983392669,[ 0.43559608 -0.90014225 -2.4052165 ]
294,[ 0.43559608 -0.90014225 -2.4052165 ],[1.2223934],-1.8346157685628925,[ 0.30110592 -0.9535907  -2.896964  ]
295,[ 0.30110592 -0.9535907  -2.896964  ],[0.7568527],-3.0800852984037026,[-0.21687089 -0.9762003  -0.69379586]
296,[-0.21687089 -0.9762003  -0.69379586],[0.90375566],-3.250919645995512,[-0.27935958 -0.96018654 -1.2903827 ]
297,[-0.27935958 -0.96018654 -1.2903827 ],[0.7229175],-3.6040633289611024,[-0.3692774 -0.9293192 -1.9020851]
298,[-0.3692774 -0.9293192 -1.9020851],[-0.04598717],-4.160503633957707,[-0.48689374 -0.8734612  -2.6059725 ]
299,[-0.48689374 -0.8734612  -2.6059725 ],[1.62237],-5.005339119928204,[-0.61265504 -0.7903504  -3.0177128 ]
300,[-0.61265504 -0.7903504  -3.0177128 ],[0.5127648],-0.16009555782660928,[ 0.9363899   0.35096148 -0.15901512]
301,[ 0.9363899   0.35096148 -0.15901512],[0.06187389],-0.13112471284919952,[0.93438333 0.3562692  0.11348706]
302,[0.93438333 0.3562692  0.11348706],[-0.8916366],-0.13477706879721843,[0.92991334 0.36777875 0.24694347]
303,[0.92991334 0.36777875 0.24694347],[-0.99264413],-0.14892548463761088,[0.922876  0.3850973 0.3738809]
304,[0.922876  0.3850973 0.3738809],[1.5490967],-0.1726509691146432,[0.9047233 0.4259998 0.8950684]
305,[0.9047233 0.4259998 0.8950684],[-1.4754719],-0.08399977703206916,[ 0.98884887 -0.14892241 -1.1466732 ]
306,[ 0.98884887 -0.14892241 -1.1466732 ],[-0.23976196],-0.15388724182010283,[ 0.9771478 -0.2125608 -1.2943293]
307,[ 0.9771478 -0.2125608 -1.2943293],[-1.0432893],-0.21449675447206412,[ 0.95688725 -0.29045957 -1.6102433 ]
308,[ 0.95688725 -0.29045957 -1.6102433 ],[1.769928],-0.34927326390142416,[ 0.93129766 -0.364259   -1.5625988 ]
309,[ 0.93129766 -0.364259   -1.5625988 ],[-1.5851341],-0.38569159321557495,[ 0.88859874 -0.45868534 -2.073563  ]
310,[ 0.88859874 -0.45868534 -2.073563  ],[0.7376741],-1.720464694891214,[0.20166673 0.9794542  1.6725762 ]
311,[0.20166673 0.9794542  1.6725762 ],[0.42246825],-2.15063411580372,[0.07944865 0.996839   2.4705372 ]
312,[0.07944865 0.996839   2.4705372 ],[-0.38675418],-2.8343728297509116,[-0.07839467  0.9969224   3.1601532 ]
313,[-0.07839467  0.9969224   3.1601532 ],[1.4754117],-3.7209301915816595,[-0.28109318  0.9596805   4.1291566 ]
314,[-0.28109318  0.9596805   4.1291566 ],[-1.9597801],-5.152565699339309,[-0.4905149  0.8714328  4.55495  ]
315,[-0.4905149  0.8714328  4.55495  ],[1.5388857],-4.945442674296318,[-0.64143157 -0.76718026 -1.1524025 ]
316,[-0.64143157 -0.76718026 -1.1524025 ],[1.7757566],-5.275967016437531,[-0.6957288 -0.7183046 -1.4614242]
317,[-0.6957288 -0.7183046 -1.4614242],[0.16610806],-5.69028174036742,[-0.76316434 -0.6462045  -1.9752364 ]
318,[-0.76316434 -0.6462045  -1.9752364 ],[-0.6154007],-6.339217398245989,[-0.83919746 -0.5438268  -2.5521998 ]
319,[-0.83919746 -0.5438268  -2.5521998 ],[-0.15928647],-7.238844434348689,[-0.91071177 -0.41304252 -2.983963  ]
320,[-0.91071177 -0.41304252 -2.983963  ],[1.9611437],-0.5826006117377673,[0.69004846 0.72376317 1.3029604 ]
321,[0.69004846 0.72376317 1.3029604 ],[-0.32884574],-0.8247486750803795,[0.62234354 0.7827442  1.796456  ]
322,[0.62234354 0.7827442  1.796456  ],[1.1716753],-1.132412772009878,[0.5173658 0.8557643 2.5592654]
323,[0.5173658 0.8557643 2.5592654],[-0.69730616],-1.7102534509400542,[0.37921268 0.92530954 3.0964928 ]
324,[0.37921268 0.92530954 3.0964928 ],[0.6448161],-2.356014447246898,[0.19335978 0.9811279  3.8871973 ]
325,[0.19335978 0.9811279  3.8871973 ],[-1.6883937],-0.06416197359404735,[ 0.9695662  -0.24482927 -0.8446608 ]
326,[ 0.9695662  -0.24482927 -0.8446608 ],[0.42874476],-0.13270786313617386,[ 0.95664436 -0.29125854 -0.963971  ]
327,[ 0.95664436 -0.29125854 -0.963971  ],[0.5912903],-0.1806188005615257,[ 0.93929446 -0.34311217 -1.0937214 ]
328,[ 0.93929446 -0.34311217 -1.0937214 ],[1.8198171],-0.24559418601411803,[ 0.9194439  -0.39322117 -1.0780829 ]
329,[ 0.9194439  -0.39322117 -1.0780829 ],[1.6980904],-0.2824327672110701,[ 0.8960318  -0.44398987 -1.1182853 ]
330,[ 0.8960318  -0.44398987 -1.1182853 ],[-1.2413179],-0.038704327245141515,[0.9820085  0.1888365  0.14386913]
331,[0.9820085  0.1888365  0.14386913],[0.6338522],-0.03856293760053944,[0.9782376  0.20748755 0.38057435]
332,[0.9782376  0.20748755 0.38057435],[-0.5255034],-0.05844330984752893,[0.9732374  0.22980191 0.4573645 ]
333,[0.9732374  0.22980191 0.4573645 ],[1.684758],-0.07752225497210093,[0.9621544  0.27250502 0.8824296 ]
334,[0.9621544  0.27250502 0.8824296 ],[0.65189415],-0.15446675325435008,[0.94433624 0.32898188 1.1845925 ]
335,[0.94433624 0.32898188 1.1845925 ],[1.1420817],-4.373547074954591,[-0.54664767  0.8373627   1.2503616 ]
336,[-0.54664767  0.8373627   1.2503616 ],[1.9139453],-4.778857375292918,[-0.63393396  0.7733872   2.1654754 ]
337,[-0.63393396  0.7733872   2.1654754 ],[-1.2077818],-5.566357646270717,[-0.7276205  0.6859799  2.5643485]
338,[-0.7276205  0.6859799  2.5643485],[-1.8872463],-6.352442889332779,[-0.8161023   0.57790744  2.7957466 ]
339,[-0.8161023   0.57790744  2.7957466 ],[1.8325726],-7.162776863066395,[-0.9043427   0.42680702  3.504063  ]
340,[-0.9043427   0.42680702  3.504063  ],[-1.5845078],-1.7375447038581782,[ 0.20164989 -0.9794577  -1.0127766 ]
341,[ 0.20164989 -0.9794577  -1.0127766 ],[-1.5554487],-1.9757426535660387,[ 0.10382034 -0.99459606 -1.9806871 ]
342,[ 0.10382034 -0.99459606 -1.9806871 ],[-1.166672],-2.545142010151303,[-0.04106245 -0.9991566  -2.901635  ]
343,[-0.04106245 -0.9991566  -2.901635  ],[0.14164998],-3.4400945956057187,[-0.2207289 -0.9753352 -3.629755 ]
344,[-0.2207289 -0.9753352 -3.629755 ],[-1.1540285],-4.534977082258598,[-0.4343169 -0.9007601 -4.534361 ]
345,[-0.4343169 -0.9007601 -4.534361 ],[0.90074396],-0.6243102655749515,[ 0.6866455  -0.72699237 -1.03564   ]
346,[ 0.6866455  -0.72699237 -1.03564   ],[0.2901189],-0.7698238029065981,[ 0.62879026 -0.77757496 -1.5373664 ]
347,[ 0.62879026 -0.77757496 -1.5373664 ],[1.9045194],-1.0335012152378744,[ 0.55490845 -0.8319114  -1.8348697 ]
348,[ 0.55490845 -0.8319114  -1.8348697 ],[0.27183372],-1.3021401031681434,[ 0.4505234 -0.8927646 -2.4180284]
349,[ 0.4505234 -0.8927646 -2.4180284],[0.1146255],-1.8022896269574753,[ 0.3087049  -0.95115787 -3.0704079 ]
350,[ 0.3087049  -0.95115787 -3.0704079 ],[-0.43742085],-2.3734383505225787,[-0.02958538 -0.99956226 -1.599531  ]
351,[-0.02958538 -0.99956226 -1.599531  ],[-0.08302357],-2.817092271167111,[-0.14713638 -0.9891162  -2.3616562 ]
352,[-0.14713638 -0.9891162  -2.3616562 ],[1.123385],-3.512139172507753,[-0.29018658 -0.9569701  -2.9349856 ]
353,[-0.29018658 -0.9569701  -2.9349856 ],[-0.6972356],-4.340938880856921,[-0.46380627 -0.8859366  -3.7572987 ]
354,[-0.46380627 -0.8859366  -3.7572987 ],[-1.9412494],-5.630647742804949,[-0.65782976 -0.7531666  -4.7129383 ]
355,[-0.65782976 -0.7531666  -4.7129383 ],[1.1924937],-4.413430737621472,[-0.52124166  0.8534091   0.44291556]
356,[-0.52124166  0.8534091   0.44291556],[1.8092039],-4.513482014852371,[-0.57779366  0.81618285  1.354353  ]
357,[-0.57779366  0.81618285  1.354353  ],[0.01192312],-4.965605556254814,[-0.655192    0.75546235  1.9682786 ]
358,[-0.655192    0.75546235  1.9682786 ],[0.08932498],-5.609710507016072,[-0.74587697  0.6660837   2.548274  ]
359,[-0.74587697  0.6660837   2.548274  ],[-0.97640026],-6.471188221197032,[-0.8343317   0.55126274  2.901377  ]
360,[-0.8343317   0.55126274  2.901377  ],[-0.50666463],-0.638889357325354,[ 0.6750581  -0.73776454 -0.61215967]
361,[ 0.6750581  -0.73776454 -0.61215967],[-1.7324647],-0.7289650960385967,[ 0.62081033 -0.7839608  -1.4253527 ]
362,[ 0.62081033 -0.7839608  -1.4253527 ],[-1.6273675],-1.0176492062829008,[ 0.52856094 -0.8488954  -2.2574284 ]
363,[ 0.52856094 -0.8488954  -2.2574284 ],[1.7110326],-1.5405026828904957,[ 0.41235012 -0.91102546 -2.6374452 ]
364,[ 0.41235012 -0.91102546 -2.6374452 ],[-0.79607236],-2.009020819610567,[ 0.2503347 -0.9681594 -3.440125 ]
365,[ 0.2503347 -0.9681594 -3.440125 ],[-1.9050285],-3.3534243977750338,[-0.29184735 -0.9564649  -0.7667815 ]
366,[-0.29184735 -0.9564649  -0.7667815 ],[0.43174645],-3.544499166238631,[-0.35893455 -0.9333627  -1.4193683 ]
367,[-0.35893455 -0.9333627  -1.4193683 ],[0.8931612],-3.957801761943647,[-0.44967097 -0.89319426 -1.985416  ]
368,[-0.44967097 -0.89319426 -1.985416  ],[0.13665079],-4.54436272371216,[-0.5631044  -0.82638574 -2.6348143 ]
369,[-0.5631044  -0.82638574 -2.6348143 ],[-1.2548698],-5.400073803149566,[-0.69633573 -0.7177162  -3.442834  ]
370,[-0.69633573 -0.7177162  -3.442834  ],[0.74616486],-0.017728677730673104,[ 0.9979112   0.06460008 -0.17619923]
371,[ 0.9979112   0.06460008 -0.17619923],[-1.4203405],-0.009300971958913882,[ 0.9988671   0.0475871  -0.34080026]
372,[ 0.9988671   0.0475871  -0.34080026],[1.9544337],-0.017700535458916332,[ 0.99889535  0.04699053 -0.01194487]
373,[ 0.99889535  0.04699053 -0.01194487],[-0.70359784],-0.002719054739474448,[ 0.9990801   0.0428826  -0.08224165]
374,[ 0.9990801   0.0428826  -0.08224165],[0.89354324],-0.0033148342288809563,[0.9988913  0.04707594 0.08395179]
375,[0.9988913  0.04707594 0.08395179],[-0.560311],-0.09034997491322427,[0.95279264 0.30362174 0.3792653 ]
376,[0.95279264 0.30362174 0.3792653 ],[0.9868211],-0.11052505983964996,[0.94065475 0.339365   0.75500476]
377,[0.94065475 0.339365   0.75500476],[-0.59644264],-0.17724232925444228,[0.92405325 0.38226375 0.9200621 ]
378,[0.92405325 0.38226375 0.9200621 ],[-1.6325618],-0.24117273729928815,[0.90460736 0.42624584 0.9618757 ]
379,[0.90460736 0.42624584 0.9618757 ],[0.9655977],-0.28735100246653006,[0.8719336  0.48962414 1.4263997 ]
380,[0.8719336  0.48962414 1.4263997 ],[-1.3801075],-2.932802669954322,[-0.19468847 -0.9808651  -1.1100217 ]
381,[-0.19468847 -0.9808651  -1.1100217 ],[-1.8043534],-3.247827167926936,[-0.29719734 -0.9548161  -2.1163235 ]
382,[-0.29719734 -0.9548161  -2.1163235 ],[0.8292735],-3.955022477813106,[-0.42336667 -0.9059584  -2.7080445 ]
383,[-0.42336667 -0.9059584  -2.7080445 ],[-0.8197712],-4.765904092642868,[-0.5750638  -0.81810856 -3.510479  ]
384,[-0.5750638  -0.81810856 -3.510479  ],[-1.6901152],-6.002781243602052,[-0.738984 -0.673723 -4.377578]
385,[-0.738984 -0.673723 -4.377578],[-1.204606],-2.5659230669269952,[-0.09197292 -0.9957615  -1.3297932 ]
386,[-0.09197292 -0.9957615  -1.3297932 ],[-0.20160802],-2.9421101001827017,[-0.19616546 -0.9805708  -2.1068556 ]
387,[-0.19616546 -0.9805708  -2.1068556 ],[-0.29950666],-3.570654185660527,[-0.3351895 -0.9421507 -2.8872097]
388,[-0.3351895 -0.9421507 -2.8872097],[-0.3890548],-4.491798326192468,[-0.50070703 -0.8656168  -3.652181  ]
389,[-0.50070703 -0.8656168  -3.652181  ],[-1.9897295],-5.727713754834449,[-0.6848574 -0.7286771 -4.599853 ]
390,[-0.6848574 -0.7286771 -4.599853 ],[-0.310814],-1.632020155084478,[ 0.2546437  -0.96703494 -0.7186404 ]
391,[ 0.2546437  -0.96703494 -0.7186404 ],[-0.6251417],-1.776836969869207,[ 0.17961478 -0.98373705 -1.5376879 ]
392,[ 0.17961478 -0.98373705 -1.5376879 ],[-1.1664473],-2.17046914388958,[ 0.05803933 -0.9983143  -2.4504578 ]
393,[ 0.05803933 -0.9983143  -2.4504578 ],[-0.00570619],-2.8888093373057577,[-0.10175409 -0.99480957 -3.2000494 ]
394,[-0.10175409 -0.99480957 -3.2000494 ],[-0.24591888],-3.822107129483052,[-0.2965544  -0.95501596 -3.9830444 ]
395,[-0.2965544  -0.95501596 -3.9830444 ],[-1.1316133],-8.615692405903847,[-0.9808218   0.19490659  0.22814873]
396,[-0.9808218   0.19490659  0.22814873],[0.64692587],-8.681184146926661,[-0.98514265  0.17173822  0.47136757]
397,[-0.98514265  0.17173822  0.47136757],[0.9284601],-8.838034727221837,[-0.9908174   0.13520646  0.73944026]
398,[-0.9908174   0.13520646  0.73944026],[0.38480303],-9.090685862180525,[-0.99589014  0.09056927  0.89856553]
399,[-0.99589014  0.09056927  0.89856553],[-0.16657452],-9.388755080390368,[-0.9990489   0.04360441  0.9415063 ]
400,[-0.9990489   0.04360441  0.9415063 ],[0.5529251],-1.9477574879317003,[ 0.12500398 -0.99215627 -1.3720148 ]
401,[ 0.12500398 -0.99215627 -1.3720148 ],[-1.5452782],-2.279997924049829,[ 0.00793557 -0.9999685  -2.3479238 ]
402,[ 0.00793557 -0.9999685  -2.3479238 ],[-1.1862652],-2.9952152714270204,[-0.15522611 -0.987879   -3.2758398 ]
403,[-0.15522611 -0.987879   -3.2758398 ],[0.22408704],-4.054492321391106,[-0.3476027 -0.9376419 -3.983136 ]
404,[-0.3476027 -0.9376419 -3.983136 ],[0.5664309],-5.295600210771898,[-0.5522688 -0.8336661 -4.6014028]
405,[-0.5522688 -0.8336661 -4.6014028],[0.0338599],-2.707181094315056,[-0.13136469 -0.99133414 -1.6761475 ]
406,[-0.13136469 -0.99133414 -1.6761475 ],[-0.5810429],-3.1799331939642257,[-0.2542631 -0.9671351 -2.5068045]
407,[-0.2542631 -0.9671351 -2.5068045],[-0.3301041],-3.9696684817674046,[-0.4088278  -0.91261154 -3.2816713 ]
408,[-0.4088278  -0.91261154 -3.2816713 ],[0.71429825],-5.045373803535993,[-0.57623833 -0.8172817  -3.8589852 ]
409,[-0.57623833 -0.8172817  -3.8589852 ],[-1.6965426],-6.265907886310388,[-0.7515707 -0.6596526 -4.726428 ]
410,[-0.7515707 -0.6596526 -4.726428 ],[-0.51835513],-0.10967699453230047,[ 0.9394295 -0.3427421 -0.5501456]
411,[ 0.9394295 -0.3427421 -0.5501456],[1.6314157],-0.1553115223700921,[ 0.9294199  -0.36902404 -0.5624898 ]
412,[ 0.9294199  -0.36902404 -0.5624898 ],[-0.1426742],-0.17451262610035487,[ 0.91268414 -0.40866575 -0.86065894]
413,[ 0.91268414 -0.40866575 -0.86065894],[0.0722566],-0.2513125869824596,[ 0.8875449  -0.46072125 -1.1563197 ]
414,[ 0.8875449  -0.46072125 -1.1563197 ],[-1.1544791],-0.36429713043519535,[ 0.8458929 -0.5333528 -1.6750326]
415,[ 0.8458929 -0.5333528 -1.6750326],[1.9711078],-1.6204698132633968,[0.23481981 0.9720389  1.9312365 ]
416,[0.23481981 0.9720389  1.9312365 ],[0.38405755],-2.152039010892001,[0.10096715 0.99488974 2.7178743 ]
417,[0.10096715 0.99488974 2.7178743 ],[-0.15216969],-2.8985984539011884,[-0.07086188  0.9974861   3.4412162 ]
418,[-0.07086188  0.9974861   3.4412162 ],[-0.31021675],-3.8795299392605,[-0.27449188  0.9615894   4.1427984 ]
419,[-0.27449188  0.9615894   4.1427984 ],[-1.715851],-5.137496159445701,[-0.48677313  0.8735284   4.6066127 ]
420,[-0.48677313  0.8735284   4.6066127 ],[-1.0740008],-0.2748747258649836,[0.8610193 0.5085723 0.6989317]
421,[0.8610193 0.5085723 0.6989317],[1.7091628],-0.33642156974971565,[0.8251308 0.5649417 1.3367354]
422,[0.8251308 0.5649417 1.3367354],[-1.3735201],-0.5410079037067009,[0.7787765  0.62730145 1.5544136 ]
423,[0.7787765  0.62730145 1.5544136 ],[1.3795049],-0.7033200748749824,[0.7040768 0.7101238 2.2318153]
424,[0.7040768 0.7101238 2.2318153],[-1.8166646],-1.1249853152248548,[0.61036944 0.7921169  2.4919086 ]
425,[0.61036944 0.7921169  2.4919086 ],[-0.285635],-0.310752876872274,[0.86352944 0.50429845 1.2637289 ]
426,[0.86352944 0.50429845 1.2637289 ],[-1.9994202],-0.44308426503124526,[0.827772   0.56106454 1.3420396 ]
427,[0.827772   0.56106454 1.3420396 ],[-1.3820686],-0.5368414506428196,[0.78167605 0.62368464 1.5555278 ]
428,[0.78167605 0.62368464 1.5555278 ],[0.59881836],-0.6958570358453372,[0.7115438 0.7026417 2.113114 ]
429,[0.7115438 0.7026417 2.113114 ],[1.6540529],-1.0562630680169296,[0.603021   0.79772526 2.8882031 ]
430,[0.603021   0.79772526 2.8882031 ],[0.17608348],-0.914625521082271,[ 0.616824   -0.78710115  0.2637737 ]
