,s,a,r,s1
477,[-0.01055488 -0.36182722  0.00311958  0.44570234],0,1.0,[-0.01779142 -0.5569932   0.01203363  0.739367  ]
478,[-0.01779142 -0.5569932   0.01203363  0.739367  ],1,1.0,[-0.02893128 -0.36203942  0.02682097  0.45049536]
479,[-0.02893128 -0.36203942  0.02682097  0.45049536],0,1.0,[-0.03617207 -0.5575302   0.03583087  0.75151056]
480,[-0.03617207 -0.5575302   0.03583087  0.75151056],0,1.0,[-0.04732268 -0.7531275   0.05086108  1.0552502 ]
481,[-0.04732268 -0.7531275   0.05086108  1.0552502 ],0,1.0,[-0.06238522 -0.9488854   0.07196609  1.363454  ]
482,[-0.06238522 -0.9488854   0.07196609  1.363454  ],1,1.0,[-0.08136293 -0.754735    0.09923516  1.0941219 ]
483,[-0.08136293 -0.754735    0.09923516  1.0941219 ],0,1.0,[-0.09645763 -0.95101416  0.12111761  1.4162195 ]
484,[-0.09645763 -0.95101416  0.12111761  1.4162195 ],0,1.0,[-0.11547791 -1.1474099   0.14944199  1.7441766 ]
485,[-0.11547791 -1.1474099   0.14944199  1.7441766 ],0,1.0,[-0.13842611 -1.3438828   0.18432553  2.0793738 ]
486,[-0.13842611 -1.3438828   0.18432553  2.0793738 ],0,1.0,[-0.16530377 -1.5403328   0.225913    2.4229424 ]
487,[-0.16530377 -1.5403328   0.225913    2.4229424 ],0,1.0,[-0.04650484 -0.1912345  -0.04082807  0.28312254]
488,[-0.04650484 -0.1912345  -0.04082807  0.28312254],1,1.0,[-0.05032954  0.0044453  -0.03516562 -0.02215264]
489,[-0.05032954  0.0044453  -0.03516562 -0.02215264],0,1.0,[-0.05024063 -0.19015516 -0.03560867  0.259231  ]
490,[-0.05024063 -0.19015516 -0.03560867  0.259231  ],0,1.0,[-0.05404373 -0.38475114 -0.03042405  0.5404732 ]
491,[-0.05404373 -0.38475114 -0.03042405  0.5404732 ],0,1.0,[-0.06173876 -0.57943255 -0.01961458  0.8234169 ]
492,[-0.06173876 -0.57943255 -0.01961458  0.8234169 ],1,1.0,[-0.07332741 -0.38404784 -0.00314625  0.5246299 ]
493,[-0.07332741 -0.38404784 -0.00314625  0.5246299 ],0,1.0,[-0.08100836 -0.57912534  0.00734635  0.8163197 ]
494,[-0.08100836 -0.57912534  0.00734635  0.8163197 ],0,1.0,[-0.09259087 -0.7743471   0.02367274  1.1113043 ]
495,[-0.09259087 -0.7743471   0.02367274  1.1113043 ],1,1.0,[-0.10807781 -0.579544    0.04589883  0.8261406 ]
496,[-0.10807781 -0.579544    0.04589883  0.8261406 ],1,1.0,[-0.11966869 -0.3850788   0.06242164  0.5482395 ]
497,[-0.11966869 -0.3850788   0.06242164  0.5482395 ],0,1.0,[-0.12737027 -0.5810196   0.07338643  0.8599183 ]
498,[-0.12737027 -0.5810196   0.07338643  0.8599183 ],1,1.0,[-0.13899066 -0.38696975  0.0905848   0.59118325]
499,[-0.13899066 -0.38696975  0.0905848   0.59118325],0,1.0,[-0.14673005 -0.5832353   0.10240846  0.91097015]
500,[-0.14673005 -0.5832353   0.10240846  0.91097015],1,1.0,[ 0.03309313  0.14731427 -0.03364159 -0.30639216]
501,[ 0.03309313  0.14731427 -0.03364159 -0.30639216],1,1.0,[ 0.03603941  0.34289905 -0.03976943 -0.60949206]
502,[ 0.03603941  0.34289905 -0.03976943 -0.60949206],1,1.0,[ 0.04289739  0.5385537  -0.05195927 -0.91443115]
503,[ 0.04289739  0.5385537  -0.05195927 -0.91443115],0,1.0,[ 0.05366847  0.34417158 -0.0702479  -0.6385206 ]
504,[ 0.05366847  0.34417158 -0.0702479  -0.6385206 ],1,1.0,[ 0.0605519   0.5401991  -0.08301831 -0.95247257]
505,[ 0.0605519   0.5401991  -0.08301831 -0.95247257],0,1.0,[ 0.07135588  0.34628645 -0.10206776 -0.6869847 ]
506,[ 0.07135588  0.34628645 -0.10206776 -0.6869847 ],0,1.0,[ 0.07828161  0.15271829 -0.11580745 -0.42809945]
507,[ 0.07828161  0.15271829 -0.11580745 -0.42809945],0,1.0,[ 0.08133598 -0.04058943 -0.12436944 -0.17405142]
508,[ 0.08133598 -0.04058943 -0.12436944 -0.17405142],1,1.0,[ 0.08052418  0.15607272 -0.12785047 -0.5032366 ]
509,[ 0.08052418  0.15607272 -0.12785047 -0.5032366 ],0,1.0,[ 0.08364564 -0.03703738 -0.13791521 -0.25342134]
510,[ 0.08364564 -0.03703738 -0.13791521 -0.25342134],1,1.0,[ 0.0829049   0.15975672 -0.14298363 -0.5862282 ]
511,[ 0.0829049   0.15975672 -0.14298363 -0.5862282 ],0,1.0,[ 0.08610003 -0.0331037  -0.15470819 -0.34178382]
512,[ 0.08610003 -0.0331037  -0.15470819 -0.34178382],0,1.0,[ 0.08543795 -0.22572504 -0.16154388 -0.10160564]
513,[ 0.08543795 -0.22572504 -0.16154388 -0.10160564],1,1.0,[ 0.08092345 -0.02870099 -0.16357598 -0.44058147]
514,[ 0.08092345 -0.02870099 -0.16357598 -0.44058147],0,1.0,[ 0.08034943 -0.221176   -0.17238761 -0.20360008]
515,[ 0.08034943 -0.221176   -0.17238761 -0.20360008],1,1.0,[ 0.07592592 -0.02406177 -0.17645961 -0.5453203 ]
516,[ 0.07592592 -0.02406177 -0.17645961 -0.5453203 ],0,1.0,[ 0.07544468 -0.21632265 -0.18736602 -0.3130176 ]
517,[ 0.07544468 -0.21632265 -0.18736602 -0.3130176 ],1,1.0,[ 0.07111823 -0.01909458 -0.19362637 -0.65844584]
518,[ 0.07111823 -0.01909458 -0.19362637 -0.65844584],1,1.0,[ 0.07073633  0.1781197  -0.20679529 -1.0053103 ]
519,[ 0.07073633  0.1781197  -0.20679529 -1.0053103 ],0,1.0,[ 0.07429872 -0.01373097 -0.2269015  -0.7840311 ]
520,[ 0.07429872 -0.01373097 -0.2269015  -0.7840311 ],0,1.0,[-0.04393725 -0.21770722 -0.03707577  0.3231814 ]
521,[-0.04393725 -0.21770722 -0.03707577  0.3231814 ],0,1.0,[-0.04829139 -0.41228214 -0.03061214  0.60394543]
522,[-0.04829139 -0.41228214 -0.03061214  0.60394543],1,1.0,[-0.05653704 -0.21674573 -0.01853323  0.3017797 ]
523,[-0.05653704 -0.21674573 -0.01853323  0.3017797 ],1,1.0,[-0.06087195 -0.02136461 -0.01249764  0.00330987]
524,[-0.06087195 -0.02136461 -0.01249764  0.00330987],0,1.0,[-0.06129924 -0.21630512 -0.01243144  0.2920236 ]
525,[-0.06129924 -0.21630512 -0.01243144  0.2920236 ],1,1.0,[-0.06562535 -0.02100815 -0.00659097 -0.00455399]
526,[-0.06562535 -0.02100815 -0.00659097 -0.00455399],1,1.0,[-0.06604551  0.1742077  -0.00668205 -0.29930913]
527,[-0.06604551  0.1742077  -0.00668205 -0.29930913],0,1.0,[-0.06256136 -0.02081836 -0.01266823 -0.00874107]
528,[-0.06256136 -0.02081836 -0.01266823 -0.00874107],0,1.0,[-0.06297772 -0.21575637 -0.01284305  0.2799181 ]
529,[-0.06297772 -0.21575637 -0.01284305  0.2799181 ],1,1.0,[-0.06729285 -0.02045358 -0.00724469 -0.01678766]
530,[-0.06729285 -0.02045358 -0.00724469 -0.01678766],0,1.0,[-0.06770192 -0.2154709  -0.00758044  0.2736007 ]
531,[-0.06770192 -0.2154709  -0.00758044  0.2736007 ],0,1.0,[-0.07201134 -0.41048387 -0.00210843  0.5638831 ]
532,[-0.07201134 -0.41048387 -0.00210843  0.5638831 ],0,1.0,[-0.08022101 -0.60557616  0.00916923  0.85590106]
533,[-0.08022101 -0.60557616  0.00916923  0.85590106],1,1.0,[-0.09233254 -0.41058037  0.02628725  0.5661154 ]
534,[-0.09233254 -0.41058037  0.02628725  0.5661154 ],0,1.0,[-0.10054415 -0.60606104  0.03760956  0.8669626 ]
535,[-0.10054415 -0.60606104  0.03760956  0.8669626 ],0,1.0,[-0.11266537 -0.80167407  0.05494881  1.1712292 ]
536,[-0.11266537 -0.80167407  0.05494881  1.1712292 ],1,1.0,[-0.12869884 -0.607308    0.0783734   0.896267  ]
537,[-0.12869884 -0.607308    0.0783734   0.896267  ],1,1.0,[-0.140845   -0.41333103  0.09629874  0.629213  ]
538,[-0.140845   -0.41333103  0.09629874  0.629213  ],0,1.0,[-0.14911163 -0.60965556  0.108883    0.9506035 ]
539,[-0.14911163 -0.60965556  0.108883    0.9506035 ],1,1.0,[-0.16130474 -0.41615427  0.12789507  0.6940187 ]
540,[-0.16130474 -0.41615427  0.12789507  0.6940187 ],1,1.0,[-0.16962783 -0.22301655  0.14177544  0.44417703]
541,[-0.16962783 -0.22301655  0.14177544  0.44417703],1,1.0,[-0.17408815 -0.03015528  0.15065898  0.19933017]
542,[-0.17408815 -0.03015528  0.15065898  0.19933017],1,1.0,[-0.17469126  0.16252677  0.15464559 -0.0422926 ]
543,[-0.17469126  0.16252677  0.15464559 -0.0422926 ],0,1.0,[-0.17144072 -0.03443564  0.15379973  0.29491004]
544,[-0.17144072 -0.03443564  0.15379973  0.29491004],1,1.0,[-0.17212944  0.15819742  0.15969793  0.05441024]
545,[-0.17212944  0.15819742  0.15969793  0.05441024],1,1.0,[-0.16896549  0.35071206  0.16078614 -0.18393533]
546,[-0.16896549  0.35071206  0.16078614 -0.18393533],1,1.0,[-0.16195124  0.54321194  0.15710743 -0.42189303]
547,[-0.16195124  0.54321194  0.15710743 -0.42189303],0,1.0,[-0.15108702  0.3462537   0.14866957 -0.08409447]
548,[-0.15108702  0.3462537   0.14866957 -0.08409447],0,1.0,[-0.14416194  0.149348    0.14698768  0.25155398]
549,[-0.14416194  0.149348    0.14698768  0.25155398],0,1.0,[-0.14117497 -0.04753368  0.15201876  0.5867509 ]
550,[-0.14117497 -0.04753368  0.15201876  0.5867509 ],0,1.0,[-0.14212565 -0.24442114  0.16375378  0.9231977 ]
551,[-0.14212565 -0.24442114  0.16375378  0.9231977 ],1,1.0,[-0.14701407 -0.05184483  0.18221773  0.68612635]
552,[-0.14701407 -0.05184483  0.18221773  0.68612635],0,1.0,[-0.14805096 -0.24896573  0.19594026  1.0301884 ]
553,[-0.14805096 -0.24896573  0.19594026  1.0301884 ],1,1.0,[-0.15303029 -0.05691354  0.21654403  0.8048611 ]
554,[-0.15303029 -0.05691354  0.21654403  0.8048611 ],1,1.0,[ 0.02912545  0.18119563 -0.03503931 -0.35239258]
555,[ 0.02912545  0.18119563 -0.03503931 -0.35239258],0,1.0,[ 0.03274936 -0.01341098 -0.04208716 -0.07096128]
556,[ 0.03274936 -0.01341098 -0.04208716 -0.07096128],1,1.0,[ 0.03248115  0.18228829 -0.04350639 -0.37662023]
557,[ 0.03248115  0.18228829 -0.04350639 -0.37662023],0,1.0,[ 0.03612691 -0.0121896  -0.05103879 -0.09796626]
558,[ 0.03612691 -0.0121896  -0.05103879 -0.09796626],1,1.0,[ 0.03588312  0.18362528 -0.05299812 -0.406305  ]
559,[ 0.03588312  0.18362528 -0.05299812 -0.406305  ],0,1.0,[ 0.03955562 -0.01070665 -0.06112422 -0.13079053]
560,[ 0.03955562 -0.01070665 -0.06112422 -0.13079053],1,1.0,[ 0.03934149  0.1852352  -0.06374003 -0.4421138 ]
561,[ 0.03934149  0.1852352  -0.06374003 -0.4421138 ],1,1.0,[ 0.0430462   0.3811985  -0.0725823  -0.75418866]
562,[ 0.0430462   0.3811985  -0.0725823  -0.75418866],0,1.0,[ 0.05067016  0.18714824 -0.08766608 -0.48520014]
563,[ 0.05067016  0.18714824 -0.08766608 -0.48520014],0,1.0,[ 0.05441313 -0.00663429 -0.09737008 -0.22138342]
564,[ 0.05441313 -0.00663429 -0.09737008 -0.22138342],1,1.0,[ 0.05428044  0.18973483 -0.10179775 -0.5431235 ]
565,[ 0.05428044  0.18973483 -0.10179775 -0.5431235 ],1,1.0,[ 0.05807514  0.386129   -0.11266022 -0.8660665 ]
566,[ 0.05807514  0.386129   -0.11266022 -0.8660665 ],0,1.0,[ 0.06579772  0.19270574 -0.12998155 -0.610823  ]
567,[ 0.06579772  0.19270574 -0.12998155 -0.610823  ],0,1.0,[ 0.06965183 -0.00038284 -0.14219801 -0.36174047]
568,[ 0.06965183 -0.00038284 -0.14219801 -0.36174047],1,1.0,[ 0.06964418  0.19644372 -0.14943282 -0.6956659 ]
569,[ 0.06964418  0.19644372 -0.14943282 -0.6956659 ],1,1.0,[ 0.07357305  0.39328745 -0.16334614 -1.0314109 ]
570,[ 0.07357305  0.39328745 -0.16334614 -1.0314109 ],0,1.0,[ 0.0814388   0.20067063 -0.18397436 -0.7941421 ]
571,[ 0.0814388   0.20067063 -0.18397436 -0.7941421 ],0,1.0,[ 0.08545221  0.00848606 -0.1998572  -0.564514  ]
572,[ 0.08545221  0.00848606 -0.1998572  -0.564514  ],1,1.0,[ 0.08562194  0.20576787 -0.21114747 -0.9129139 ]
573,[ 0.08562194  0.20576787 -0.21114747 -0.9129139 ],0,1.0,[ 0.01150573 -0.16611993  0.0131437   0.3277549 ]
574,[ 0.01150573 -0.16611993  0.0131437   0.3277549 ],0,1.0,[ 0.00818333 -0.3614265   0.0196988   0.6245536 ]
575,[ 0.00818333 -0.3614265   0.0196988   0.6245536 ],0,1.0,[ 0.0009548  -0.5568179   0.03218987  0.92337483]
576,[ 0.0009548  -0.5568179   0.03218987  0.92337483],1,1.0,[-0.01018156 -0.36214522  0.05065737  0.64097935]
577,[-0.01018156 -0.36214522  0.05065737  0.64097935],1,1.0,[-0.01742446 -0.1677647   0.06347695  0.3646695 ]
578,[-0.01742446 -0.1677647   0.06347695  0.3646695 ],1,1.0,[-0.02077976  0.0264004   0.07077035  0.0926581 ]
579,[-0.02077976  0.0264004   0.07077035  0.0926581 ],0,1.0,[-0.02025175 -0.16966079  0.07262351  0.40680283]
580,[-0.02025175 -0.16966079  0.07262351  0.40680283],1,1.0,[-0.02364497  0.02436026  0.08075956  0.13787094]
581,[-0.02364497  0.02436026  0.08075956  0.13787094],1,1.0,[-0.02315776  0.2182382   0.08351698 -0.12828061]
582,[-0.02315776  0.2182382   0.08351698 -0.12828061],1,1.0,[-0.018793    0.4120706   0.08095137 -0.39349034]
583,[-0.018793    0.4120706   0.08095137 -0.39349034],0,1.0,[-0.01055158  0.21589883  0.07308156 -0.07642259]
584,[-0.01055158  0.21589883  0.07308156 -0.07642259],1,1.0,[-0.00623361  0.40990114  0.07155311 -0.34518245]
585,[-0.00623361  0.40990114  0.07155311 -0.34518245],0,1.0,[ 0.00196442  0.21383816  0.06464946 -0.03082182]
586,[ 0.00196442  0.21383816  0.06464946 -0.03082182],1,1.0,[ 0.00624118  0.4079763   0.06403302 -0.30242696]
587,[ 0.00624118  0.4079763   0.06403302 -0.30242696],1,1.0,[ 0.0144007   0.60212994  0.05798449 -0.5742478 ]
588,[ 0.0144007   0.60212994  0.05798449 -0.5742478 ],1,1.0,[ 0.0264433   0.7963931   0.04649953 -0.8481149 ]
589,[ 0.0264433   0.7963931   0.04649953 -0.8481149 ],1,1.0,[ 0.04237117  0.99085104  0.02953723 -1.1258205 ]
590,[ 0.04237117  0.99085104  0.02953723 -1.1258205 ],1,1.0,[ 0.06218819  1.1855737   0.00702082 -1.4090945 ]
591,[ 0.06218819  1.1855737   0.00702082 -1.4090945 ],1,1.0,[ 0.08589966  1.3806078  -0.02116107 -1.6995744 ]
592,[ 0.08589966  1.3806078  -0.02116107 -1.6995744 ],1,1.0,[ 0.11351182  1.5759672  -0.05515256 -1.9987687 ]
593,[ 0.11351182  1.5759672  -0.05515256 -1.9987687 ],1,1.0,[ 0.14503117  1.7716202  -0.09512793 -2.3080084 ]
594,[ 0.14503117  1.7716202  -0.09512793 -2.3080084 ],1,1.0,[ 0.18046357  1.9674752  -0.1412881  -2.6283882 ]
595,[ 0.18046357  1.9674752  -0.1412881  -2.6283882 ],1,1.0,[ 0.21981306  2.1633632  -0.19385587 -2.9606931 ]
596,[ 0.21981306  2.1633632  -0.19385587 -2.9606931 ],1,1.0,[ 0.26308033  2.3590174  -0.25306973 -3.3053145 ]
597,[ 0.26308033  2.3590174  -0.25306973 -3.3053145 ],0,1.0,[ 0.02006351 -0.23819765  0.03937029  0.2813748 ]
598,[ 0.02006351 -0.23819765  0.03937029  0.2813748 ],1,1.0,[ 0.01529956 -0.04365875  0.04499779  0.00136448]
599,[ 0.01529956 -0.04365875  0.04499779  0.00136448],1,1.0,[ 0.01442638  0.15078995  0.04502508 -0.27678844]
600,[ 0.01442638  0.15078995  0.04502508 -0.27678844],0,1.0,[-0.03540244 -0.19779481 -0.0278763   0.3320456 ]
601,[-0.03540244 -0.19779481 -0.0278763   0.3320456 ],1,1.0,[-0.03935834 -0.0022874  -0.02123539  0.03070386]
602,[-0.03935834 -0.0022874  -0.02123539  0.03070386],1,1.0,[-0.03940409  0.19313253 -0.02062131 -0.2686027 ]
603,[-0.03940409  0.19313253 -0.02062131 -0.2686027 ],1,1.0,[-0.03554144  0.38854262 -0.02599336 -0.56771773]
604,[-0.03554144  0.38854262 -0.02599336 -0.56771773],0,1.0,[-0.02777059  0.19379474 -0.03734772 -0.28333578]
605,[-0.02777059  0.19379474 -0.03734772 -0.28333578],0,1.0,[-0.02389469 -0.00077517 -0.04301443 -0.00266211]
606,[-0.02389469 -0.00077517 -0.04301443 -0.00266211],1,1.0,[-0.02391019  0.19493644 -0.04306768 -0.3086003 ]
607,[-0.02391019  0.19493644 -0.04306768 -0.3086003 ],1,1.0,[-0.02001147  0.39064473 -0.04923968 -0.6145485 ]
608,[-0.02001147  0.39064473 -0.04923968 -0.6145485 ],1,1.0,[-0.01219857  0.58641887 -0.06153065 -0.9223244 ]
609,[-0.01219857  0.58641887 -0.06153065 -0.9223244 ],1,1.0,[-4.7019383e-04  7.8231579e-01 -7.9977140e-02 -1.2336924e+00]
610,[-4.7019383e-04  7.8231579e-01 -7.9977140e-02 -1.2336924e+00],0,1.0,[ 0.01517612  0.5883079  -0.10465099 -0.96709895]
611,[ 0.01517612  0.5883079  -0.10465099 -0.96709895],1,1.0,[ 0.02694228  0.7846677  -0.12399296 -1.2907385 ]
612,[ 0.02694228  0.7846677  -0.12399296 -1.2907385 ],1,1.0,[ 0.04263563  0.9811288  -0.14980774 -1.6195283 ]
613,[ 0.04263563  0.9811288  -0.14980774 -1.6195283 ],0,1.0,[ 0.06225821  0.78805614 -0.1821983  -1.3770418 ]
614,[ 0.06225821  0.78805614 -0.1821983  -1.3770418 ],0,1.0,[ 0.07801934  0.59561676 -0.20973913 -1.1464312 ]
615,[ 0.07801934  0.59561676 -0.20973913 -1.1464312 ],0,1.0,[ 0.04478581 -0.19771798  0.01322418  0.25734848]
616,[ 0.04478581 -0.19771798  0.01322418  0.25734848],1,1.0,[ 0.04083145 -0.00278729  0.01837115 -0.03113417]
617,[ 0.04083145 -0.00278729  0.01837115 -0.03113417],1,1.0,[ 0.04077571  0.19206646  0.01774846 -0.31796464]
618,[ 0.04077571  0.19206646  0.01774846 -0.31796464],1,1.0,[ 0.04461703  0.38693118  0.01138917 -0.60499793]
619,[ 0.04461703  0.38693118  0.01138917 -0.60499793],1,1.0,[ 5.235566e-02  5.818920e-01 -7.107899e-04 -8.940719e-01]
620,[ 5.235566e-02  5.818920e-01 -7.107899e-04 -8.940719e-01],0,1.0,[ 0.0639935   0.38677973 -0.01859223 -0.6016125 ]
621,[ 0.0639935   0.38677973 -0.01859223 -0.6016125 ],1,1.0,[ 0.07172909  0.5821567  -0.03062448 -0.90009314]
622,[ 0.07172909  0.5821567  -0.03062448 -0.90009314],1,1.0,[ 0.08337223  0.77768    -0.04862634 -1.2022427 ]
623,[ 0.08337223  0.77768    -0.04862634 -1.2022427 ],1,1.0,[ 0.09892583  0.9733958  -0.0726712  -1.50976   ]
624,[ 0.09892583  0.9733958  -0.0726712  -1.50976   ],0,1.0,[ 0.11839375  0.7792259  -0.1028664  -1.2406203 ]
625,[ 0.11839375  0.7792259  -0.1028664  -1.2406203 ],1,1.0,[ 0.13397826  0.9755071  -0.1276788  -1.5636752 ]
626,[ 0.13397826  0.9755071  -0.1276788  -1.5636752 ],1,1.0,[ 0.1534884   1.1719036  -0.15895231 -1.8933076 ]
627,[ 0.1534884   1.1719036  -0.15895231 -1.8933076 ],1,1.0,[ 0.17692648  1.3683532  -0.19681846 -2.2308028 ]
628,[ 0.17692648  1.3683532  -0.19681846 -2.2308028 ],1,1.0,[ 0.20429353  1.5647266  -0.24143451 -2.5771677 ]
629,[ 0.20429353  1.5647266  -0.24143451 -2.5771677 ],1,1.0,[ 0.04860357  0.2030164   0.04249297 -0.32117978]
630,[ 0.04860357  0.2030164   0.04249297 -0.32117978],1,1.0,[ 0.0526639   0.39750826  0.03606938 -0.60016507]
631,[ 0.0526639   0.39750826  0.03606938 -0.60016507],0,1.0,[ 0.06061406  0.20190075  0.02406608 -0.29634255]
632,[ 0.06061406  0.20190075  0.02406608 -0.29634255],0,1.0,[0.06465208 0.00644414 0.01813923 0.00383222]
633,[0.06465208 0.00644414 0.01813923 0.00383222],0,1.0,[ 0.06478096 -0.1889332   0.01821587  0.30218264]
634,[ 0.06478096 -0.1889332   0.01821587  0.30218264],0,1.0,[ 0.0610023  -0.38430998  0.02425952  0.60055435]
635,[ 0.0610023  -0.38430998  0.02425952  0.60055435],1,1.0,[ 0.0533161  -0.18953565  0.03627061  0.31561044]
636,[ 0.0533161  -0.18953565  0.03627061  0.31561044],1,1.0,[0.04952538 0.00505139 0.04258282 0.03458308]
637,[0.04952538 0.00505139 0.04258282 0.03458308],1,1.0,[ 0.04962641  0.19953763  0.04327448 -0.24436627]
638,[ 0.04962641  0.19953763  0.04327448 -0.24436627],0,1.0,[0.05361716 0.00382517 0.03838716 0.06164633]
639,[0.05361716 0.00382517 0.03838716 0.06164633],0,1.0,[ 0.05369367 -0.19182554  0.03962008  0.36618924]
640,[ 0.05369367 -0.19182554  0.03962008  0.36618924],0,1.0,[ 0.04985716 -0.38748747  0.04694387  0.67109704]
641,[ 0.04985716 -0.38748747  0.04694387  0.67109704],0,1.0,[ 0.04210741 -0.58322954  0.06036581  0.9781831 ]
642,[ 0.04210741 -0.58322954  0.06036581  0.9781831 ],1,1.0,[ 0.03044282 -0.38896662  0.07992947  0.70505625]
643,[ 0.03044282 -0.38896662  0.07992947  0.70505625],1,1.0,[ 0.02266349 -0.19503783  0.0940306   0.4385661 ]
644,[ 0.02266349 -0.19503783  0.0940306   0.4385661 ],0,1.0,[ 0.01876273 -0.39135614  0.10280192  0.7593469 ]
645,[ 0.01876273 -0.39135614  0.10280192  0.7593469 ],1,1.0,[ 0.01093561 -0.19778956  0.11798885  0.50070053]
646,[ 0.01093561 -0.19778956  0.11798885  0.50070053],1,1.0,[ 0.00697981 -0.00451127  0.12800287  0.24740705]
647,[ 0.00697981 -0.00451127  0.12800287  0.24740705],1,1.0,[ 0.00688959  0.18857232  0.132951   -0.0023187 ]
648,[ 0.00688959  0.18857232  0.132951   -0.0023187 ],1,1.0,[ 0.01066104  0.38156182  0.13290463 -0.2502757 ]
649,[ 0.01066104  0.38156182  0.13290463 -0.2502757 ],0,1.0,[0.01829227 0.18481708 0.12789913 0.08119786]
650,[0.01829227 0.18481708 0.12789913 0.08119786],1,1.0,[ 0.02198861  0.37789568  0.12952307 -0.16855456]
651,[ 0.02198861  0.37789568  0.12952307 -0.16855456],0,1.0,[0.02954653 0.18118058 0.12615198 0.16201983]
652,[0.02954653 0.18118058 0.12615198 0.16201983],0,1.0,[ 0.03317014 -0.0155004   0.12939239  0.49168727]
653,[ 0.03317014 -0.0155004   0.12939239  0.49168727],1,1.0,[0.03286013 0.17758173 0.13922612 0.2424205 ]
654,[0.03286013 0.17758173 0.13922612 0.2424205 ],1,1.0,[ 0.03641177  0.37046883  0.14407453 -0.00331012]
655,[ 0.03641177  0.37046883  0.14407453 -0.00331012],0,1.0,[0.04382114 0.17360605 0.14400834 0.33113608]
656,[0.04382114 0.17360605 0.14400834 0.33113608],1,1.0,[0.04729326 0.36641595 0.15063106 0.08710726]
657,[0.04729326 0.36641595 0.15063106 0.08710726],1,1.0,[ 0.05462158  0.5590938   0.1523732  -0.1545186 ]
658,[ 0.05462158  0.5590938   0.1523732  -0.1545186 ],0,1.0,[0.06580345 0.36215577 0.14928283 0.18209031]
659,[0.06580345 0.36215577 0.14928283 0.18209031],0,1.0,[0.07304657 0.16524807 0.15292464 0.5178932 ]
660,[0.07304657 0.16524807 0.15292464 0.5178932 ],0,1.0,[ 0.07635153 -0.03165884  0.1632825   0.8545914 ]
661,[ 0.07635153 -0.03165884  0.1632825   0.8545914 ],0,1.0,[ 0.07571836 -0.22858451  0.18037432  1.193843  ]
662,[ 0.07571836 -0.22858451  0.18037432  1.193843  ],0,1.0,[ 0.07114667 -0.42552432  0.20425119  1.5372031 ]
663,[ 0.07114667 -0.42552432  0.20425119  1.5372031 ],1,1.0,[ 0.06263618 -0.2333617   0.23499525  1.3145841 ]
664,[ 0.06263618 -0.2333617   0.23499525  1.3145841 ],1,1.0,[ 0.02004951  0.19509493 -0.02243252 -0.29803076]
665,[ 0.02004951  0.19509493 -0.02243252 -0.29803076],1,1.0,[ 0.02395141  0.39052933 -0.02839313 -0.5977032 ]
666,[ 0.02395141  0.39052933 -0.02839313 -0.5977032 ],0,1.0,[ 0.03176199  0.19581597 -0.0403472  -0.31409734]
667,[ 0.03176199  0.19581597 -0.0403472  -0.31409734],1,1.0,[ 0.03567831  0.39148873 -0.04662915 -0.6192265 ]
668,[ 0.03567831  0.39148873 -0.04662915 -0.6192265 ],1,1.0,[ 0.04350809  0.5872299  -0.05901367 -0.9262231 ]
669,[ 0.04350809  0.5872299  -0.05901367 -0.9262231 ],1,1.0,[ 0.05525269  0.783097   -0.07753813 -1.2368523 ]
670,[ 0.05525269  0.783097   -0.07753813 -1.2368523 ],0,1.0,[ 0.07091463  0.5890522  -0.10227518 -0.96943295]
671,[ 0.07091463  0.5890522  -0.10227518 -0.96943295],0,1.0,[ 0.08269567  0.39544088 -0.12166384 -0.71055007]
672,[ 0.08269567  0.39544088 -0.12166384 -0.71055007],1,1.0,[ 0.09060449  0.59201884 -0.13587484 -1.0389184 ]
673,[ 0.09060449  0.59201884 -0.13587484 -1.0389184 ],0,1.0,[ 0.10244486  0.39893824 -0.15665321 -0.79179126]
674,[ 0.10244486  0.39893824 -0.15665321 -0.79179126],1,1.0,[ 0.11042363  0.5958242  -0.17248903 -1.1293718 ]
675,[ 0.11042363  0.5958242  -0.17248903 -1.1293718 ],0,1.0,[ 0.12234011  0.40332854 -0.19507647 -0.89537376]
676,[ 0.12234011  0.40332854 -0.19507647 -0.89537376],1,1.0,[ 0.13040668  0.6004841  -0.21298395 -1.2424873 ]
677,[ 0.13040668  0.6004841  -0.21298395 -1.2424873 ],0,1.0,[-0.03275771 -0.17891073  0.00137556  0.25792164]
678,[-0.03275771 -0.17891073  0.00137556  0.25792164],1,1.0,[-0.03633593  0.01619156  0.006534   -0.03432709]
679,[-0.03633593  0.01619156  0.006534   -0.03432709],0,1.0,[-0.03601209 -0.17902347  0.00584745  0.2604102 ]
680,[-0.03601209 -0.17902347  0.00584745  0.2604102 ],1,1.0,[-0.03959256  0.01601451  0.01105566 -0.03042264]
681,[-0.03959256  0.01601451  0.01105566 -0.03042264],0,1.0,[-0.03927227 -0.17926422  0.01044721  0.26572785]
682,[-0.03927227 -0.17926422  0.01044721  0.26572785],1,1.0,[-0.04285756  0.01570707  0.01576176 -0.02364171]
683,[-0.04285756  0.01570707  0.01576176 -0.02364171],1,1.0,[-0.04254342  0.21059948  0.01528893 -0.31131023]
684,[-0.04254342  0.21059948  0.01528893 -0.31131023],0,1.0,[-0.03833143  0.01526308  0.00906272 -0.01384512]
