,s,a,r,s1
276,[-0.491696    0.00351705],[0.6621766],-0.043847786155879476,[-0.48742458  0.00427141]
277,[-0.48742458  0.00427141],[-0.6669537],-0.044482721513317364,[-0.48442438  0.0030002 ]
278,[-0.48442438  0.0030002 ],[-0.03381056],-0.00011431536926274078,[-0.48176804  0.00265635]
279,[-0.48176804  0.00265635],[0.6578412],-0.043275505178121426,[-0.47843784  0.00333021]
280,[-0.47843784  0.00333021],[-0.6689178],-0.04474509899171295,[-0.47644868  0.00198916]
281,[-0.47644868  0.00198916],[0.3851352],-0.014832912505195939,[-0.47423428  0.00221441]
282,[-0.47423428  0.00221441],[-0.6720959],-0.04517128918252098,[-0.4733969   0.00083739]
283,[-0.4733969   0.00083739],[-0.5460967],-0.029822158669050226,[-4.7375375e-01 -3.5684882e-04]
284,[-4.7375375e-01 -3.5684882e-04],[-0.73053473],-0.05336809951576563,[-0.47557884 -0.0018251 ]
285,[-0.47557884 -0.0018251 ],[0.07592773],-0.0005765019715909203,[-0.47764894 -0.00207011]
286,[-0.47764894 -0.00207011],[-0.67384595],-0.045406836000367795,[-0.48107335 -0.00342441]
287,[-0.48107335 -0.00342441],[-0.40355963],-0.016286037105021835,[-0.48542118 -0.00434783]
288,[-0.48542118 -0.00434783],[0.65847063],-0.043358357142301435,[-0.48906702 -0.00364583]
289,[-0.48906702 -0.00364583],[0.17406675],-0.0030299234219840266,[-0.49271026 -0.00364325]
290,[-0.49271026 -0.00364325],[0.60939103],-0.03713574318923385,[-0.49567077 -0.0029605 ]
291,[-0.49567077 -0.0029605 ],[-0.6432927],-0.0413825530148845,[-0.49980542 -0.00413465]
292,[-0.49980542 -0.00413465],[-0.6259697],-0.03918380752908526,[-0.50505733 -0.00525191]
293,[-0.50505733 -0.00525191],[0.33423457],-0.01117127447725972,[-0.5099469  -0.00488954]
294,[-0.5099469  -0.00488954],[-0.0721127],-0.000520024176569095,[-0.51504695 -0.00510007]
295,[-0.51504695 -0.00510007],[-0.3215379],-0.010338662878382721,[-0.5206935  -0.00564651]
296,[-0.5206935  -0.00564651],[0.94774663],-0.08982236831744927,[-0.52494013 -0.00424668]
297,[-0.52494013 -0.00424668],[0.9473603],-0.08974914947708044,[-0.52775574 -0.00281558]
298,[-0.52775574 -0.00281558],[-0.11699611],-0.001368808963477264,[-0.53071564 -0.0029599 ]
299,[-0.53071564 -0.0029599 ],[0.5957719],-0.03549441672676181,[-0.5327285  -0.00201287]
300,[-0.5327285  -0.00201287],[0.32440203],-0.010523667984674391,[-0.5341863 -0.0014578]
301,[-0.5341863 -0.0014578],[-0.01265846],-1.6023661123549043e-05,[-0.5355837 -0.0013974]
302,[-0.5355837 -0.0013974],[0.25115177],-0.006307721175160541,[-0.53651446 -0.0009308 ]
303,[-0.53651446 -0.0009308 ],[-0.5171552],-0.026744947031352242,[-0.53812414 -0.00160969]
304,[-0.53812414 -0.00160969],[0.28674948],-0.008222526551607245,[-0.5391948  -0.00107066]
305,[-0.5391948  -0.00107066],[-0.33457366],-0.011193953150371617,[-0.5406504  -0.00145559]
306,[-0.5406504  -0.00145559],[-0.6641758],-0.044112950450326954,[-0.5429745  -0.00232403]
307,[-0.5429745  -0.00232403],[0.76773113],-0.058941108816015136,[-0.54400164 -0.00102719]
308,[-0.54400164 -0.00102719],[-0.75651115],-0.05723091227835689,[-0.5460107  -0.00200903]
309,[-0.5460107  -0.00200903],[-0.94693226],-0.08966806978732543,[-0.5492721  -0.00326147]
310,[-0.5492721  -0.00326147],[-0.22698578],-0.005152254540487267,[-0.5526817  -0.00340959]
311,[-0.5526817  -0.00340959],[-0.09961298],-0.000992274599984544,[-0.5560228  -0.00334116]
312,[-0.5560228  -0.00334116],[0.07015395],-0.0004921576931394611,[-0.5590159  -0.00299313]
313,[-0.5590159  -0.00299313],[-0.6855291],-0.04699501645180959,[-0.5627722 -0.0037563]
314,[-0.5627722 -0.0037563],[0.6924301],-0.04794594142808287,[-0.56519675 -0.00242453]
315,[-0.56519675 -0.00242453],[0.9048397],-0.08187348727427982,[-0.56595284 -0.00075609]
316,[-0.56595284 -0.00075609],[0.12157656],-0.0014780860555113629,[-5.6620979e-01 -2.5692757e-04]
317,[-5.6620979e-01 -2.5692757e-04],[0.07725894],-0.0005968943355769752,[-5.6603211e-01  1.7767378e-04]
318,[-5.6603211e-01  1.7767378e-04],[-0.68099993],-0.04637609110250516,[-5.6655854e-01 -5.2643497e-04]
319,[-5.6655854e-01 -5.2643497e-04],[-0.21709418],-0.00471298842786041,[-5.6708932e-01 -5.3076923e-04]
320,[-5.6708932e-01 -5.3076923e-04],[-0.05841269],-0.0003412042755022216,[-5.6738245e-01 -2.9313384e-04]
321,[-5.6738245e-01 -2.9313384e-04],[0.5902833],-0.034843434433220466,[-0.56646276  0.00091973]
322,[-0.56646276  0.00091973],[0.33056426],-0.010927273030853259,[-0.5647266   0.00173617]
323,[-0.5647266   0.00173617],[-0.05639432],-0.000318031932615738,[-0.5627673   0.00195925]
324,[-0.5627673   0.00195925],[-0.2093045],-0.004380837231620505,[-0.5608289   0.00193838]
325,[-0.5608289   0.00193838],[-0.83493155],-0.06971106972099826,[-0.5598643   0.00096463]
326,[-0.5598643   0.00096463],[0.11411079],-0.001302127243848933,[-0.558457    0.00140725]
327,[-0.558457    0.00140725],[0.19650526],-0.0038614318562674166,[-0.55649406  0.00196297]
328,[-0.55649406  0.00196297],[-0.98523295],-0.09706839643014434,[-0.55576265  0.00073144]
329,[-0.55576265  0.00073144],[0.61736387],-0.038113814815904236,[-0.5538643   0.00189834]
330,[-0.5538643   0.00189834],[0.7320958],-0.053596422814849026,[-0.5506411   0.00322316]
331,[-0.5506411   0.00322316],[-0.25838462],-0.006676260936320322,[-0.54760295  0.00303818]
332,[-0.54760295  0.00303818],[-0.08661622],-0.0007502369236224382,[-0.54451483  0.00308813]
333,[-0.54451483  0.00308813],[0.57346743],-0.032886489723071934,[-0.54040974  0.0041051 ]
334,[-0.54040974  0.0041051 ],[-0.7824838],-0.06122809225317383,[-0.5373523  0.0030574]
335,[-0.5373523  0.0030574],[-0.6188353],-0.038295709189700135,[-0.53512007  0.00223227]
336,[-0.53512007  0.00223227],[-0.5049591],-0.025498369918204845,[-0.53355885  0.00156122]
337,[-0.53355885  0.00156122],[-0.11595331],-0.0013445170407028195,[-0.53209686  0.00146198]
338,[-0.53209686  0.00146198],[0.36549607],-0.013358737659545117,[-0.5300229   0.00207396]
339,[-0.5300229   0.00207396],[-0.83794105],-0.07021452041624486,[-0.5291577   0.00086522]
340,[-0.5291577   0.00086522],[-0.5516639],-0.030433303161976257,[-5.290783e-01  7.941782e-05]
341,[-5.290783e-01  7.941782e-05],[0.36064228],-0.013006285712045785,[-0.5284168   0.00066148]
342,[-0.5284168   0.00066148],[0.28251046],-0.007981215968343136,[-0.5272954   0.00112138]
343,[-0.5272954   0.00112138],[-0.85198724],-0.07258822617212815,[-5.2742428e-01 -1.2888107e-04]
344,[-5.2742428e-01 -1.2888107e-04],[0.32840946],-0.010785277549776229,[-5.2703184e-01  3.9242374e-04]
345,[-5.2703184e-01  3.9242374e-04],[0.8163392],-0.06664096809252876,[-0.52538913  0.00164268]
346,[-0.52538913  0.00164268],[0.24627079],-0.006064930235010402,[-0.52336365  0.00202551]
347,[-0.52336365  0.00202551],[0.72202224],-0.052131610840266164,[-0.5202569   0.00310678]
348,[-0.5202569   0.00310678],[0.72634125],-0.05275716079049744,[-0.5160856   0.00417123]
349,[-0.5160856   0.00417123],[-0.16700071],-0.0027889237462549233,[-0.5122212   0.00386439]
350,[-0.5122212   0.00386439],[0.07271194],-0.0005287025801124001,[-0.5083331   0.00388814]
351,[-0.5083331   0.00388814],[0.05611556],-0.0003148955682236512,[-0.50447524  0.00385786]
352,[-0.50447524  0.00385786],[0.835027],-0.06972700564033972,[-0.49950817  0.00496705]
353,[-0.49950817  0.00496705],[0.7379849],-0.05446217062904566,[-0.49361467  0.00589351]
354,[-0.49361467  0.00589351],[0.3410085],-0.011628680673362002,[-0.48743424  0.00618044]
355,[-0.48743424  0.00618044],[0.65871465],-0.04339049928404535,[-0.48053643  0.00689781]
356,[-0.48053643  0.00689781],[0.62734574],-0.039356267849379734,[-0.47301966  0.00751676]
357,[-0.47301966  0.00751676],[0.2844298],-0.008090030463705489,[-0.46545413  0.00756552]
358,[-0.46545413  0.00756552],[-0.4339752],-0.01883344654697803,[-0.45897347  0.00648068]
359,[-0.45897347  0.00648068],[0.961611],-0.09246956631657532,[-0.45153204  0.00744143]
360,[-0.45153204  0.00744143],[-0.01617508],-2.6163309542881487e-05,[-0.44465116  0.00688087]
361,[-0.44465116  0.00688087],[-0.3167385],-0.01003232686972666,[-0.43883198  0.00581918]
362,[-0.43883198  0.00581918],[-0.88172394],-0.07774371070259499,[-0.4349643   0.00386767]
363,[-0.4349643   0.00386767],[0.0027131],-7.360899265745078e-07,[-0.43174952  0.00321479]
364,[-0.43174952  0.00321479],[0.5587699],-0.031222378072331837,[-0.42837676  0.00337276]
365,[-0.42837676  0.00337276],[0.8993844],-0.08088922618851627,[-0.4243594   0.00401734]
366,[-0.4243594   0.00401734],[0.3658132],-0.01338192941522074,[-0.42052668  0.00383271]
367,[-0.42052668  0.00383271],[-0.01521623],-2.315336963789605e-05,[-0.41747758  0.00304911]
368,[-0.41747758  0.00304911],[-0.9064331],-0.08216209746897221,[-0.41657066  0.00090693]
369,[-0.41657066  0.00090693],[-0.34095764],-0.011625211336649954,[-4.1696417e-01 -3.9349817e-04]
370,[-4.1696417e-01 -3.9349817e-04],[-0.9680348],-0.09370913814984796,[-0.4195959  -0.00263174]
371,[-0.4195959  -0.00263174],[-0.57533586],-0.033101135209234654,[-0.42385808 -0.00426217]
372,[-0.42385808 -0.00426217],[0.9235124],-0.08528751514699061,[-0.4274719  -0.00361384]
373,[-0.4274719  -0.00361384],[-0.12233081],-0.0014964828200697334,[-0.43198025 -0.00450834]
374,[-0.43198025 -0.00450834],[-0.2712288],-0.0073565056678489785,[-0.43757397 -0.0055937 ]
375,[-0.43757397 -0.0055937 ],[-0.13062103],-0.001706185372035507,[-0.44400164 -0.00642768]
376,[-0.44400164 -0.00642768],[-0.2180999],-0.0047567569451116625,[-0.4513478  -0.00734615]
377,[-0.4513478  -0.00734615],[-0.9304126],-0.08656675885677921,[-0.46062723 -0.00927942]
378,[-0.46062723 -0.00927942],[0.924288],-0.08543082604235544,[-0.4689897  -0.00836247]
379,[-0.4689897  -0.00836247],[0.2526113],-0.006381247358117382,[-0.477381   -0.00839129]
380,[-0.477381   -0.00839129],[0.35935912],-0.012913897379387952,[-0.48557878 -0.00819778]
381,[-0.48557878 -0.00819778],[-0.90913886],-0.08265334637043545,[-0.4954248  -0.00984602]
382,[-0.4954248  -0.00984602],[0.46031392],-0.02118889014532357,[-0.50479144 -0.0093666 ]
383,[-0.50479144 -0.0093666 ],[-0.86217946],-0.07433534180408721,[-0.5155923  -0.01080085]
384,[-0.5155923  -0.01080085],[0.5458684],-0.02979723065802773,[-0.52563435 -0.01004209]
385,[-0.52563435 -0.01004209],[0.13727695],-0.0018844960314456927,[-0.5354553  -0.00982091]
386,[-0.5354553  -0.00982091],[0.4025237],-0.016202532618169486,[-0.5445835  -0.00912822]
387,[-0.5445835  -0.00912822],[-0.64798987],-0.041989087047922175,[-0.55452645 -0.00994292]
388,[-0.55452645 -0.00994292],[0.38304138],-0.014672070019878448,[-0.5636632  -0.00913674]
389,[-0.5636632  -0.00913674],[0.85366684],-0.0728747077102586,[-0.5712197  -0.00755648]
390,[-0.5712197  -0.00755648],[0.68289334],-0.046634330810633534,[-0.57739586 -0.00617619]
391,[-0.57739586 -0.00617619],[0.13504207],-0.0018236361032464288,[-0.58296776 -0.0055719 ]
392,[-0.58296776 -0.0055719 ],[0.74255836],-0.05513929181540931,[-0.5869829  -0.00401515]
393,[-0.5869829  -0.00401515],[0.46586004],-0.0217025575933115,[-0.58982676 -0.00284383]
394,[-0.58982676 -0.00284383],[-0.98580426],-0.09718100385946152,[-0.5936559  -0.00382909]
395,[-0.5936559  -0.00382909],[0.671367],-0.04507336347414573,[-0.5959564  -0.00230047]
396,[-0.5959564  -0.00230047],[0.672948],-0.04528590144930292,[-0.596709   -0.00075262]
397,[-0.596709   -0.00075262],[-0.5314123],-0.028239903625561526,[-0.59771484 -0.0010058 ]
398,[-0.59771484 -0.0010058 ],[0.92446035],-0.08546269414347343,[-0.5967826   0.00093219]
399,[-0.5967826   0.00093219],[-0.5446939],-0.02966914307897959,[-0.596123    0.00065963]
400,[-0.596123    0.00065963],[-0.49166062],-0.024173016992219323,[-5.9566116e-01  4.6179187e-04]
401,[-5.9566116e-01  4.6179187e-04],[0.68425536],-0.046820539981951015,[-0.5936367   0.00202444]
402,[-0.5936367   0.00202444],[0.11763485],-0.001383795740756555,[-0.59091437  0.00272232]
403,[-0.59091437  0.00272232],[0.19107062],-0.003650798039234715,[-0.587404    0.00351037]
404,[-0.587404    0.00351037],[-0.09111544],-0.0008302022941344911,[-0.5835547   0.00384932]
405,[-0.5835547   0.00384932],[-0.6441448],-0.04149224892058215,[-0.58022434  0.00333035]
406,[-0.58022434  0.00333035],[-0.02471522],-6.108419429723435e-05,[-0.5765084   0.00371593]
407,[-0.5765084   0.00371593],[-0.17383504],-0.0030218620832386024,[-0.57265806  0.00385034]
408,[-0.57265806  0.00385034],[0.33509174],-0.01122864741444909,[-0.56793845  0.00471959]
409,[-0.56793845  0.00471959],[-0.74187034],-0.055037160683952285,[-0.56400007  0.00393835]
410,[-0.56400007  0.00393835],[0.79055285],-0.06249738158181231,[-0.5585736   0.00542645]
411,[-0.5585736   0.00542645],[-0.7693599],-0.05919146351803626,[-0.55403936  0.00453424]
412,[-0.55403936  0.00453424],[-0.23090364],-0.005331649114509696,[-0.5496235   0.00441587]
413,[-0.5496235   0.00441587],[-0.66948557],-0.04482109270995807,[-0.5460169   0.00360663]
414,[-0.5460169   0.00360663],[0.4930996],-0.024314721559577725,[-0.5415026   0.00451429]
415,[-0.5415026   0.00451429],[0.5276027],-0.02783645801102921,[-0.53606266  0.00543991]
416,[-0.53606266  0.00543991],[-0.53782153],-0.028925199952533377,[-0.531336    0.00472663]
417,[-0.531336    0.00472663],[0.05729617],-0.0003282850874257851,[-0.5264654  0.0048706]
418,[-0.5264654  0.0048706],[0.58599496],-0.03433900918299173,[-0.5206943   0.00577109]
419,[-0.5206943   0.00577109],[-0.2239574],-0.005015691902781705,[-0.51528096  0.00541338]
420,[-0.51528096  0.00541338],[-0.17053166],-0.0029081047170941513,[-0.5101858  0.0050952]
421,[-0.5101858  0.0050952],[0.23912036],-0.005717854856995075,[-0.50483245  0.00535331]
422,[-0.50483245  0.00535331],[0.5588865],-0.03123541511968142,[-0.49878147  0.00605097]
423,[-0.49878147  0.00605097],[0.3167004],-0.010029914267733276,[-0.49244142  0.00634006]
424,[-0.49244142  0.00634006],[-0.03304674],-0.00010920868470523094,[-0.48638427  0.00605715]
425,[-0.48638427  0.00605715],[-0.36374515],-0.013231053629482759,[-0.48115128  0.005233  ]
426,[-0.48115128  0.005233  ],[0.8446678],-0.07134636793831675,[-0.47496876  0.00618251]
427,[-0.47496876  0.00618251],[0.11467143],-0.001314953719809392,[-0.4689777   0.00599108]
428,[-0.4689777   0.00599108],[-0.00307579],-9.460479169335702e-07,[-0.46339905  0.00557864]
429,[-0.46339905  0.00557864],[-0.5532238],-0.030605656042590468,[-0.4590993   0.00429976]
430,[-0.4590993   0.00429976],[-0.8945597],-0.08002370236143044,[-0.4566221   0.00247719]
431,[-0.4566221   0.00247719],[-0.21490622],-0.004618468153262257,[-0.45496622  0.00165587]
432,[-0.45496622  0.00165587],[-0.35675788],-0.012727618441209643,[-0.45435658  0.00060962]
433,[-0.45435658  0.00060962],[0.68342876],-0.04670748759317576,[-0.4532374   0.00111918]
434,[-0.4532374   0.00111918],[-0.3086052],-0.009523716582043562,[-4.5310494e-01  1.3246849e-04]
435,[-4.5310494e-01  1.3246849e-04],[0.42826852],-0.018341392695675387,[-4.5285484e-01  2.5009972e-04]
436,[-4.5285484e-01  2.5009972e-04],[0.19560646],-0.0038261885318597645,[-4.5283794e-01  1.6904032e-05]
437,[-4.5283794e-01  1.6904032e-05],[-0.89142084],-0.0794631116156097,[-0.4546849  -0.00184696]
438,[-0.4546849  -0.00184696],[-0.02871541],-8.245746265029032e-05,[-0.4570881  -0.00240321]
439,[-0.4570881  -0.00240321],[-0.4190248],-0.01755817790710177,[-0.4606154  -0.00352727]
440,[-0.4606154  -0.00352727],[0.26640072],-0.007096934609374106,[-0.46421263 -0.00359724]
441,[-0.46421263 -0.00359724],[0.27443865],-0.007531657229326161,[-0.46784127 -0.00362863]
442,[-0.46784127 -0.00362863],[0.5720718],-0.03272661337092018,[-0.47102803 -0.00318675]
443,[-0.47102803 -0.00318675],[-0.97554284],-0.09516838391954573,[-0.47607073 -0.00504272]
444,[-0.47607073 -0.00504272],[0.66230744],-0.043865114671470806,[-0.48047525 -0.00440451]
445,[-0.48047525 -0.00440451],[0.24884532],-0.006192399523697412,[-0.484829   -0.00435377]
446,[-0.484829   -0.00435377],[0.8393024],-0.07044285532521287,[-0.48821393 -0.00338493]
447,[-0.48821393 -0.00338493],[0.29435632],-0.008664564096221827,[-0.4914222  -0.00320828]
448,[-0.4914222  -0.00320828],[-0.38089344],-0.014507981191475583,[-0.49544278 -0.00402057]
449,[-0.49544278 -0.00402057],[0.21842292],-0.00477085717680561,[-0.49934664 -0.00390386]
450,[-0.49934664 -0.00390386],[0.9865735],-0.09733273050821688,[-0.50195235 -0.00260573]
451,[-0.50195235 -0.00260573],[0.84272677],-0.07101884039246933,[-0.50345623 -0.00150387]
452,[-0.50345623 -0.00150387],[-0.6136541],-0.03765713262838553,[-0.5060316  -0.00257533]
453,[-0.5060316  -0.00257533],[-0.19779128],-0.003912138979618263,[-0.5090353  -0.00300371]
454,[-0.5090353  -0.00300371],[-0.5427254],-0.029455084269344314,[-0.5129623  -0.00392699]
455,[-0.5129623  -0.00392699],[0.9589158],-0.09195195683696654,[-0.51553065 -0.00256838]
456,[-0.51553065 -0.00256838],[-0.89706105],-0.08047185273162293,[-0.51950514 -0.00397447]
457,[-0.51950514 -0.00397447],[0.65826154],-0.0433308251820165,[-0.5225229  -0.00301778]
458,[-0.5225229  -0.00301778],[0.55223626],-0.030496488573621507,[-0.52472043 -0.0021975 ]
459,[-0.52472043 -0.0021975 ],[0.9062],-0.0821198424962578,[-0.5255502  -0.00082978]
460,[-0.5255502  -0.00082978],[0.69626397],-0.04847835144504167,[-5.2532095e-01  2.2924725e-04]
461,[-5.2532095e-01  2.2924725e-04],[-0.31591782],-0.009980406882825666,[-5.2555269e-01 -2.3171325e-04]
462,[-5.2555269e-01 -2.3171325e-04],[0.81063265],-0.0657125286896875,[-0.5245538   0.00099889]
463,[-0.5245538   0.00099889],[0.9422554],-0.08878451969354871,[-0.52213436  0.00241944]
464,[-0.52213436  0.00241944],[-0.86329263],-0.07452741727597677,[-0.5210208   0.00111351]
465,[-0.5210208   0.00111351],[0.90934026],-0.08268997128453891,[-0.5185626   0.00245819]
466,[-0.5185626   0.00245819],[0.72919506],-0.05317254331159269,[-0.5150484   0.00351421]
467,[-0.5150484   0.00351421],[-0.11041795],-0.0012192124703281294,[-0.51176393  0.00328446]
468,[-0.51176393  0.00328446],[0.1138523],-0.0012962346158329975,[-0.5083974  0.0033665]
469,[-0.5083974  0.0033665],[-0.5271555],-0.027789294071853023,[-0.5059356  0.0024618]
470,[-0.5059356  0.0024618],[-0.9489331],-0.09004740748534915,[-0.5050296   0.00090598]
471,[-0.5050296   0.00090598],[0.04643857],-0.0002156541228615083,[-0.5041932   0.00083645]
472,[-0.5041932   0.00083645],[-0.17314048],-0.0029977626200521582,[-5.0376189e-01  4.3127575e-04]
473,[-5.0376189e-01  4.3127575e-04],[0.244795],-0.005992458937762369,[-0.50311214  0.00064978]
474,[-0.50311214  0.00064978],[-0.06190523],-0.00038322576656269066,[-5.0270879e-01  4.0336847e-04]
475,[-5.0270879e-01  4.0336847e-04],[-0.8673306],-0.07522623883476208,[-0.503763  -0.0010542]
476,[-0.503763  -0.0010542],[0.9855646],-0.09713375600771457,[-5.0348753e-01  2.7546674e-04]
477,[-5.0348753e-01  2.7546674e-04],[-0.0316552],-0.00010020516760090304,[-5.034103e-01  7.724107e-05]
478,[-5.034103e-01  7.724107e-05],[0.7271228],-0.05287075425187596,[-0.50239366  0.0010166 ]
479,[-0.50239366  0.0010166 ],[-0.84383744],-0.07120616251691879,[-5.028017e-01 -4.080831e-04]
480,[-5.028017e-01 -4.080831e-04],[0.9561275],-0.0914179842869217,[-0.5019315   0.00087023]
481,[-0.5019315   0.00087023],[0.17108242],-0.002926919516435178,[-0.500967    0.00096446]
482,[-0.500967    0.00096446],[-0.5028703],-0.025287856001801858,[-5.0092649e-01  4.0551568e-05]
483,[-5.0092649e-01  4.0551568e-05],[0.6771441],-0.04585241459823273,[-0.5000401   0.00088636]
484,[-0.5000401   0.00088636],[0.49903998],-0.024904089943157095,[-0.49858174  0.00145837]
485,[-0.49858174  0.00145837],[-0.49535963],-0.02453811624319977,[-0.49805385  0.00052788]
486,[-0.49805385  0.00052788],[-0.5310021],-0.028196323475231468,[-4.9851388e-01 -4.6002003e-04]
487,[-4.9851388e-01 -4.6002003e-04],[0.56112957],-0.03148663943366046,[-4.9832016e-01  1.9371511e-04]
488,[-4.9832016e-01  1.9371511e-04],[-0.14557523],-0.0021192146236646892,[-4.9853423e-01 -2.1405566e-04]
489,[-4.9853423e-01 -2.1405566e-04],[0.2511293],-0.006306592501825837,[-4.9855942e-01 -2.5168689e-05]
490,[-4.9855942e-01 -2.5168689e-05],[0.3433392],-0.011788180954459904,[-4.9825719e-01  3.0222148e-04]
491,[-4.9825719e-01  3.0222148e-04],[0.68657553],-0.04713859610855167,[-0.497115    0.00114221]
492,[-0.497115    0.00114221],[0.95010626],-0.09027019112972,[-0.49474603  0.00236895]
493,[-0.49474603  0.00236895],[-0.79583704],-0.06333566017421077,[-0.49378696  0.00095906]
494,[-0.49378696  0.00095906],[0.9932223],-0.09864905297441773,[-0.49156135  0.00222561]
495,[-0.49156135  0.00222561],[0.47275093],-0.0223493443686281,[-0.48886654  0.00269482]
496,[-0.48886654  0.00269482],[-0.19728546],-0.0038921552114070447,[-0.48672765  0.00213887]
497,[-0.48672765  0.00213887],[-0.7528093],-0.05667218212648209,[-0.48599395  0.00073369]
498,[-0.48599395  0.00073369],[0.78576267],-0.06174229698817868,[-0.48436305  0.0016309 ]
499,[-0.48436305  0.0016309 ],[0.03613098],-0.00013054479601838504,[-0.48297155  0.0013915 ]
