,s,a,r,s1
659,[-0.95627284 -0.29247615 -7.179164  ],[-1.7629741],-13.249906117665113,[-0.9962756   0.08622595 -7.662967  ]
660,[-0.9962756   0.08622595 -7.662967  ],[-1.1213474],-15.207974321220737,[-0.889449   0.4570344 -7.7664995]
661,[-0.889449   0.4570344 -7.7664995],[-1.4250056],-13.14642201223584,[-0.65506184  0.7555753  -7.6374745 ]
662,[-0.65506184  0.7555753  -7.6374745 ],[-1.0370804],-11.055680239994814,[-0.34566435  0.93835825 -7.226355  ]
663,[-0.34566435  0.93835825 -7.226355  ],[-1.3300507],-8.924577285696449,[-0.01684118  0.9998582  -6.722094  ]
664,[-0.01684118  0.9998582  -6.722094  ],[-0.46263275],-7.039464482104339,[ 0.28138566  0.9595948  -6.0415955 ]
665,[ 0.28138566  0.9595948  -6.0415955 ],[1.3644971],-5.304610199876388,[ 0.51507837  0.8571431  -5.1172247 ]
666,[ 0.51507837  0.8571431  -5.1172247 ],[-1.8725965],-3.6823821479041343,[ 0.7024699  0.7117135 -4.755257 ]
667,[ 0.7024699  0.7117135 -4.755257 ],[-1.2408087],-2.8899466770455677,[ 0.84106094  0.54094034 -4.4075933 ]
668,[ 0.84106094  0.54094034 -4.4075933 ],[-1.9598655],-2.273203716373008,[ 0.9370328   0.34924138 -4.295868  ]
669,[ 0.9370328   0.34924138 -4.295868  ],[1.8789032],-1.9762569334173214,[ 0.98572713  0.16835079 -3.7521012 ]
670,[ 0.98572713  0.16835079 -3.7521012 ],[0.00749173],-1.4364402848874194,[ 0.99992704 -0.0120791  -3.6247144 ]
671,[ 0.99992704 -0.0120791  -3.6247144 ],[-0.18706597],-1.314036344863776,[ 0.9810145  -0.19393437 -3.6618335 ]
672,[ 0.9810145  -0.19393437 -3.6618335 ],[-1.9322181],-1.3827277508559102,[ 0.9210505  -0.38944313 -4.097117  ]
673,[ 0.9210505  -0.38944313 -4.097117  ],[1.8259549],-1.841992498125747,[ 0.8220512  -0.56941354 -4.1153064 ]
674,[ 0.8220512  -0.56941354 -4.1153064 ],[-1.4816532],-2.0627540508876936,[ 0.6644618  -0.74732226 -4.764614  ]
675,[ 0.6644618  -0.74732226 -4.764614  ],[1.3547097],-2.9843649535103807,[ 0.453491   -0.89126086 -5.1218996 ]
676,[ 0.453491   -0.89126086 -5.1218996 ],[1.3351748],-3.8354276651129915,[ 0.19001257 -0.98178166 -5.590069  ]
677,[ 0.19001257 -0.98178166 -5.590069  ],[-1.383936],-5.030157546759549,[-0.13511035 -0.99083054 -6.5339956 ]
678,[-0.13511035 -0.99083054 -6.5339956 ],[-1.8502207],-7.184265107236583,[-0.49101755 -0.87114966 -7.5546517 ]
679,[-0.49101755 -0.87114966 -7.5546517 ],[0.9952095],-10.051546598589585,[-0.7914988  -0.61117077 -8.        ]
680,[-0.7914988  -0.61117077 -8.        ],[-1.7981983],-12.573756519082641,[-0.96701974 -0.2547014  -8.        ]
681,[-0.96701974 -0.2547014  -8.        ],[1.1159167],-14.719011266944822,[-0.9898696  0.1419797 -8.       ]
682,[-0.9898696  0.1419797 -8.       ],[1.6910889],-15.397649916518741,[-0.8655976  0.5007402 -7.639852 ]
683,[-0.8655976  0.5007402 -7.639852 ],[-1.6350224],-12.688823367871832,[-0.62166387  0.7832841  -7.50955   ]
684,[-0.62166387  0.7832841  -7.50955   ],[1.3096402],-10.666095553920263,[-0.3283754  0.9445473 -6.725641 ]
685,[-0.3283754  0.9445473 -6.725641 ],[1.871776],-8.15739891753074,[-0.04774173  0.9988597  -5.736464  ]
686,[-0.04774173  0.9988597  -5.736464  ],[1.9277332],-5.914142406236767,[ 0.18605754  0.9825389  -4.698159  ]
687,[ 0.18605754  0.9825389  -4.698159  ],[-1.1146047],-4.122994926310427,[ 0.38348827  0.9235458  -4.128446  ]
688,[ 0.38348827  0.9235458  -4.128446  ],[0.86279225],-3.091011907017875,[ 0.53024435  0.84784484 -3.3063679 ]
689,[ 0.53024435  0.84784484 -3.3063679 ],[0.49468893],-2.1174084029049496,[ 0.6355362   0.77207106 -2.5962808 ]
690,[ 0.6355362   0.77207106 -2.5962808 ],[-0.5788489],-1.4524914320546132,[ 0.71309674  0.70106566 -2.104055  ]
691,[ 0.71309674  0.70106566 -2.104055  ],[-1.1674312],-1.047626841300716,[ 0.77174085  0.63593715 -1.7533703 ]
692,[ 0.77174085  0.63593715 -1.7533703 ],[1.9601083],-0.7863000846718263,[ 0.80203474  0.5972774  -0.98240113]
693,[ 0.80203474  0.5972774  -0.98240113],[-1.0622225],-0.5073703549119194,[ 0.82226694  0.56910205 -0.6937765 ]
694,[ 0.82226694  0.56910205 -0.6937765 ],[-0.11534651],-0.4146712485237353,[ 0.830272   0.5573584 -0.2842519]
695,[ 0.830272   0.5573584 -0.2842519],[-0.10530583],-0.3576093769205782,[0.82697    0.5622461  0.11797102]
696,[0.82697    0.5622461  0.11797102],[-1.9854043],-0.3618611679398348,[0.82011086 0.57220465 0.24184495]
697,[0.82011086 0.57220465 0.24184495],[-0.8304788],-0.37765298262611763,[0.80417335 0.59439486 0.5464266 ]
698,[0.80417335 0.59439486 0.5464266 ],[0.1456754],-0.43502812160696047,[0.7730147 0.634388  1.0140741]
699,[0.7730147 0.634388  1.0140741],[1.4997255],-0.577350481933197,[0.7158485  0.69825566 1.714824  ]
700,[0.7158485  0.69825566 1.714824  ],[0.64780664],-5.441980670115517,[-0.71965915 -0.69432753 -0.9258262 ]
701,[-0.71965915 -0.69432753 -0.9258262 ],[-1.3544277],-5.723936690278724,[-0.77442014 -0.63267165 -1.6497359 ]
702,[-0.77442014 -0.63267165 -1.6497359 ],[-1.9072303],-6.31065635890296,[-0.8448658 -0.5349783 -2.4103243]
703,[-0.8448658 -0.5349783 -2.4103243],[-1.1179956],-7.2237152436493774,[-0.91490686 -0.403665   -2.9792573 ]
704,[-0.91490686 -0.403665   -2.9792573 ],[-0.6559066],-8.319504166190757,[-0.9697725  -0.24401085 -3.380392  ]
705,[-0.9697725  -0.24401085 -3.380392  ],[-0.7261426],-9.524796211041355,[-0.9980235  -0.06284207 -3.6723216 ]
706,[-0.9980235  -0.06284207 -3.6723216 ],[1.7208071],-10.830005795940005,[-0.993936    0.10996029 -3.461332  ]
707,[-0.993936    0.10996029 -3.461332  ],[1.9333984],-10.391263915239056,[-0.9651905  0.261548  -3.0888522]
708,[-0.9651905  0.261548  -3.0888522],[-1.6334484],-9.233707724761475,[-0.9124717   0.40913978 -3.1377084 ]
709,[-0.9124717   0.40913978 -3.1377084 ],[-1.7837167],-8.386546554648497,[-0.8384128   0.54503566 -3.098411  ]
710,[-0.8384128   0.54503566 -3.098411  ],[-1.5829614],-7.54257170351495,[-0.749966   0.6614763 -2.9270785]
711,[-0.749966   0.6614763 -2.9270785],[-1.0134127],-6.708433412365158,[-0.6585284  0.7525559 -2.5829833]
712,[-0.6585284  0.7525559 -2.5829833],[-0.6480433],-5.910133428264523,[-0.5753835  0.8178838 -2.1157727]
713,[-0.5753835  0.8178838 -2.1157727],[1.6429645],-5.2196336890846196,[-0.5229235  0.8523796 -1.2559152]
714,[-0.5229235  0.8523796 -1.2559152],[-0.48189187],-4.656917308498125,[-0.4932583  0.8698829 -0.6889143]
715,[-0.4932583  0.8698829 -0.6889143],[-0.83280754],-4.402169369283582,[-0.48622134  0.8738357  -0.16142324]
716,[-0.48622134  0.8738357  -0.16142324],[-0.67586833],-4.323460179395708,[-0.5032788  0.8641241  0.3925733]
717,[-0.5032788  0.8641241  0.3925733],[-1.5815662],-4.420294229195062,[-0.5375767   0.84321487  0.80343145]
718,[-0.5375767   0.84321487  0.80343145],[1.336687],-4.638906990220448,[-0.60469097  0.7964602   1.6363456 ]
719,[-0.60469097  0.7964602   1.6363456 ],[-1.8601326],-5.200396006149254,[-0.67952234  0.7336548   1.9546709 ]
720,[-0.67952234  0.7336548   1.9546709 ],[0.07517215],-5.754775507113766,[-0.76620907  0.6425914   2.516188  ]
721,[-0.76620907  0.6425914   2.516188  ],[1.2358054],-6.606400472928099,[-0.8583761   0.51302093  3.1835022 ]
722,[-0.8583761   0.51302093  3.1835022 ],[-1.5408294],-7.790890482069324,[-0.9316592   0.36333337  3.3371434 ]
723,[-0.9316592   0.36333337  3.3371434 ],[-1.601355],-8.78772848621004,[-0.9793912   0.20197228  3.3694403 ]
724,[-0.9793912   0.20197228  3.3694403 ],[-0.5603888],-9.768771609420073,[-0.999503  0.031523  3.436861]
725,[-0.999503  0.031523  3.436861],[0.8480125],-10.854421307813418,[-0.9890891  -0.14731888  3.5877054 ]
726,[-0.9890891  -0.14731888  3.5877054 ],[-0.47982296],-10.249846087539948,[-0.9498254  -0.31278065  3.4052427 ]
727,[-0.9498254  -0.31278065  3.4052427 ],[-0.32600635],-9.131676554630882,[-0.8896551  -0.45663306  3.1217563 ]
728,[-0.8896551  -0.45663306  3.1217563 ],[0.44464934],-8.089680233639394,[-0.81590366 -0.5781879   2.8459787 ]
729,[-0.81590366 -0.5781879   2.8459787 ],[-0.2934312],-7.186108652788907,[-0.741883   -0.67052937  2.3683233 ]
730,[-0.741883   -0.67052937  2.3683233 ],[-1.1172523],-6.354206989730178,[-0.6823572 -0.7310189  1.6978383]
731,[-0.6823572 -0.7310189  1.6978383],[-1.3175735],-5.68065763076099,[-0.6468033  -0.76265687  0.95193815]
732,[-0.6468033  -0.76265687  0.95193815],[-1.4853265],-5.264727436797044,[-0.64079094 -0.7677154   0.15714651]
733,[-0.64079094 -0.7677154   0.15714651],[1.3942591],-5.140639844763273,[-0.6487975  -0.7609611  -0.20950118]
734,[-0.6487975  -0.7609611  -0.20950118],[-1.1367182],-5.189497076744826,[-0.6842244  -0.72927153 -0.9507297 ]
735,[-0.6842244  -0.72927153 -0.9507297 ],[-0.0216503],-5.492926853738944,[-0.7369765 -0.6759184 -1.5009309]
736,[-0.7369765 -0.6759184 -1.5009309],[1.6488308],-5.9850344445786545,[-0.7935454  -0.60851103 -1.7605451 ]
737,[-0.7935454  -0.60851103 -1.7605451 ],[1.546039],-6.499549484490298,[-0.8499364  -0.52688533 -1.9850225 ]
738,[-0.8499364  -0.52688533 -1.9850225 ],[0.3565049],-7.084973105134493,[-0.9053487  -0.42466897 -2.3267107 ]
739,[-0.9053487  -0.42466897 -2.3267107 ],[-1.8452406],-7.85095290883053,[-0.95752704 -0.2883434  -2.9219985 ]
740,[-0.95752704 -0.2883434  -2.9219985 ],[-1.572143],-8.97362926583295,[-0.9923475  -0.12347648 -3.3740776 ]
741,[-0.9923475  -0.12347648 -3.3740776 ],[0.04023433],-10.245559832603961,[-0.99878794  0.04922018 -3.4606497 ]
742,[-0.99878794  0.04922018 -3.4606497 ],[-0.95330405],-10.76116296152993,[-0.97421604  0.22561726 -3.5667303 ]
743,[-0.97421604  0.22561726 -3.5667303 ],[-1.1821787],-9.765043662504272,[-0.91858196  0.39523053 -3.5748441 ]
744,[-0.91858196  0.39523053 -3.5748441 ],[1.2716508],-8.761291245738853,[-0.84688175  0.53178126 -3.0876737 ]
745,[-0.84688175  0.53178126 -3.0876737 ],[1.351542],-7.616193629388032,[-0.7744141   0.63267905 -2.4861064 ]
746,[-0.7744141   0.63267905 -2.4861064 ],[-0.4469405],-6.653081439137528,[-0.7045981  0.7096066 -2.078638 ]
747,[-0.7045981  0.7096066 -2.078638 ],[-0.43466982],-5.967238528159111,[-0.64519227  0.7640202  -1.6116337 ]
748,[-0.64519227  0.7640202  -1.6116337 ],[0.6475226],-5.422463458988239,[-0.608525    0.79353476 -0.9414901 ]
749,[-0.608525    0.79353476 -0.9414901 ],[1.331998],-5.041025179330671,[-0.60269445  0.797972   -0.14653939]
750,[-0.60269445  0.797972   -0.14653939],[-1.3602195],-4.922056885176758,[-0.61253905  0.7904403   0.24790671]
751,[-0.61253905  0.7904403   0.24790671],[-0.40864354],-4.979503240298887,[-0.6428712  0.7659743  0.7794404]
752,[-0.6428712  0.7659743  0.7794404],[1.3619585],-5.211137257785574,[-0.70053834  0.71361476  1.5582149 ]
753,[-0.70053834  0.71361476  1.5582149 ],[0.24548276],-5.751028067477441,[-0.7724335   0.63509566  2.1302485 ]
754,[-0.7724335   0.63509566  2.1302485 ],[1.6862675],-6.476106870921768,[-0.855046   0.5185522  2.8595102]
755,[-0.855046   0.5185522  2.8595102],[0.09418265],-7.559167815934871,[-0.92791003  0.37280416  3.2625518 ]
756,[-0.92791003  0.37280416  3.2625518 ],[-1.6933645],-8.682482219943015,[-0.9764137   0.21590805  3.2881503 ]
757,[-0.9764137   0.21590805  3.2881503 ],[1.8591],-9.634255534258664,[-0.9995141   0.03116935  3.7289462 ]
758,[-0.9995141   0.03116935  3.7289462 ],[0.5452452],-11.06550307632732,[-0.9871425 -0.1598425  3.83411  ]
759,[-0.9871425 -0.1598425  3.83411  ],[-1.3816817],-10.358677023604832,[-0.94412065 -0.32960004  3.506976  ]
760,[-0.94412065 -0.32960004  3.506976  ],[-1.7229804],-9.104880736887285,[-0.88423336 -0.46704537  3.001329  ]
761,[-0.88423336 -0.46704537  3.001329  ],[1.2977536],-7.954938967275596,[-0.809068 -0.587715  2.845708]
762,[-0.809068 -0.587715  2.845708],[1.0952001],-7.1279878683411475,[-0.7271111 -0.6865198  2.5692017]
763,[-0.7271111 -0.6865198  2.5692017],[-1.2360445],-6.349359463977471,[-0.65988016 -0.75137085  1.8689051 ]
764,[-0.65988016 -0.75137085  1.8689051 ],[-1.7902395],-5.603254222996366,[-0.6200584 -0.7845556  1.036841 ]
765,[-0.6200584 -0.7845556  1.036841 ],[-0.08496607],-5.123379868802499,[-0.60282195 -0.79787576  0.4356794 ]
766,[-0.60282195 -0.79787576  0.4356794 ],[1.4509883],-4.939854929015729,[-0.6006287  -0.7995281   0.05492084]
767,[-0.6006287  -0.7995281   0.05492084],[0.5489708],-4.9071979395579755,[-0.6189508 -0.7854298 -0.4623796]
768,[-0.6189508 -0.7854298 -0.4623796],[-0.09817977],-5.0309395040736336,[-0.6599221 -0.751334  -1.0661789]
769,[-0.6599221 -0.751334  -1.0661789],[-1.6935527],-5.367566511994115,[-0.7276575 -0.6859406 -1.8837123]
770,[-0.7276575 -0.6859406 -1.8837123],[-1.3861564],-6.048309047732148,[-0.81061715 -0.5855765  -2.6060913 ]
771,[-0.81061715 -0.5855765  -2.6060913 ],[0.47442186],-7.009660354423698,[-0.8884288  -0.45901442 -2.9741104 ]
772,[-0.8884288  -0.45901442 -2.9741104 ],[-0.834565],-7.985893819670291,[-0.95393467 -0.30001438 -3.4435558 ]
773,[-0.95393467 -0.30001438 -3.4435558 ],[-1.1780556],-9.235111620079458,[-0.9936848  -0.11220717 -3.845275  ]
774,[-0.9936848  -0.11220717 -3.845275  ],[-0.4099909],-10.654523811419438,[-0.99620897  0.08699238 -3.9909291 ]
775,[-0.99620897  0.08699238 -3.9909291 ],[0.856378],-10.923395103561228,[-0.96189004  0.2734365  -3.797228  ]
776,[-0.96189004  0.2734365  -3.797228  ],[0.4191649],-9.648167814969842,[-0.8989509  0.4380494 -3.529276 ]
777,[-0.8989509  0.4380494 -3.529276 ],[0.02220947],-8.471810312964141,[-0.8177542  0.5755676 -3.1974075]
778,[-0.8177542  0.5755676 -3.1974075],[1.0561473],-7.415730500863359,[-0.7359933  0.6769888 -2.6073096]
779,[-0.7359933  0.6769888 -2.6073096],[-1.893091],-6.433454228367546,[-0.6502825  0.7596925 -2.3835318]
780,[-0.6502825  0.7596925 -2.3835318],[-0.26880366],-5.76090770652517,[-0.57716435  0.816628   -1.854083  ]
781,[-0.57716435  0.816628   -1.854083  ],[-0.51543504],-5.12283555582693,[-0.5220952  0.8528872 -1.3189272]
782,[-0.5220952  0.8528872 -1.3189272],[-1.4294705],-4.67083287199392,[-0.48347622  0.8753575  -0.89368236]
783,[-0.48347622  0.8753575  -0.89368236],[-1.7364498],-4.39024156300697,[-0.46154854  0.88711494 -0.4976317 ]
784,[-0.46154854  0.88711494 -0.4976317 ],[1.264548],-4.231062023487849,[-0.47732615  0.8787262   0.3573867 ]
785,[-0.47732615  0.8787262   0.3573867 ],[-0.0933347],-4.291083204992544,[-0.5207514  0.8537084  1.0024312]
786,[-0.5207514  0.8537084  1.0024312],[1.8216971],-4.591962968435892,[-0.6000225   0.79998314  1.915967  ]
787,[-0.6000225   0.79998314  1.915967  ],[0.2834302],-5.270410997162754,[-0.6971774  0.7168986  2.5584688]
788,[-0.6971774  0.7168986  2.5584688],[-1.114826],-6.141949550777061,[-0.79432684  0.60749066  2.9289188 ]
789,[-0.79432684  0.60749066  2.9289188 ],[0.33969915],-7.051574609824428,[-0.88647574  0.46277508  3.4354918 ]
790,[-0.88647574  0.46277508  3.4354918 ],[-0.45368493],-8.258564461944324,[-0.9566866   0.29111975  3.7145205 ]
791,[-0.9566866   0.29111975  3.7145205 ],[-0.8167554],-9.481262481965654,[-0.99450517  0.10468757  3.8103468 ]
792,[-0.99450517  0.10468757  3.8103468 ],[-0.9837646],-10.674467466774722,[-0.9966247  -0.08209267  3.741298  ]
793,[-0.9966247  -0.08209267  3.741298  ],[-1.600324],-10.762266273756472,[-0.96787256 -0.25144133  3.4396799 ]
794,[-0.96787256 -0.25144133  3.4396799 ],[-1.2675365],-9.521960875692137,[-0.91822636 -0.39605597  3.0609684 ]
795,[-0.91822636 -0.39605597  3.0609684 ],[-1.1335942],-8.415044889033998,[-0.85929227 -0.51148486  2.5938873 ]
796,[-0.85929227 -0.51148486  2.5938873 ],[-1.3136156],-7.4589123969608,[-0.8035425 -0.5952474  2.0132313]
797,[-0.8035425 -0.5952474  2.0132313],[0.46988708],-6.675642802715964,[-0.7521766 -0.6589616  1.6372788]
798,[-0.7521766 -0.6589616  1.6372788],[1.6947099],-6.13777618805913,[-0.70434195 -0.70986086  1.397264  ]
799,[-0.70434195 -0.70986086  1.397264  ],[-1.7688346],-5.731641255393356,[-0.6827491 -0.7306529  0.5995432]
800,[-0.6827491 -0.7306529  0.5995432],[-1.2978096],-4.114095397552683,[-0.48462182  0.8747238   1.3347242 ]
801,[-0.48462182  0.8747238   1.3347242 ],[-0.07398812],-4.490949727830881,[-0.5686915  0.8225509  1.9796687]
802,[-0.5686915  0.8225509  1.9796687],[-0.76233935],-5.126206294301491,[-0.66614336  0.74582374  2.482231  ]
803,[-0.66614336  0.74582374  2.482231  ],[-0.41226995],-5.905498639024421,[-0.76947176  0.6386808   2.9797583 ]
804,[-0.76947176  0.6386808   2.9797583 ],[-0.61149955],-6.884940294969949,[-0.8656093  0.5007201  3.367044 ]
805,[-0.8656093  0.5007201  3.367044 ],[0.39801207],-7.983394920000763,[-0.9446349   0.32812327  3.802286  ]
806,[-0.9446349   0.32812327  3.802286  ],[-0.09101946],-9.326547387155333,[-0.99122417  0.13219184  4.0347257 ]
807,[-0.99122417  0.13219184  4.0347257 ],[-1.6802295],-10.684881908983746,[-0.99810874 -0.06147307  3.881835  ]
808,[-0.99810874 -0.06147307  3.881835  ],[-0.15729001],-10.993786679685755,[-0.96838605 -0.24945621  3.8121367 ]
809,[-0.96838605 -0.24945621  3.8121367 ],[-0.03796308],-9.802299801637496,[-0.9076749  -0.41967404  3.61935   ]
810,[-0.9076749  -0.41967404  3.61935   ],[-0.37646547],-8.646118454455124,[-0.8278724 -0.5609165  3.2481246]
811,[-0.8278724 -0.5609165  3.2481246],[-1.0712343],-7.538805339872856,[-0.7459541 -0.6659973  2.666752 ]
812,[-0.7459541 -0.6659973  2.666752 ],[0.01307139],-6.532580402371223,[-0.6694778  -0.74283206  2.1692147 ]
813,[-0.6694778  -0.74283206  2.1692147 ],[-0.89692426],-5.78116100892601,[-0.6128229  -0.79022026  1.477552  ]
814,[-0.6128229  -0.79022026  1.477552  ],[1.69636],-5.195986201343521,[-0.56683666 -0.82383025  1.1393409 ]
815,[-0.56683666 -0.82383025  1.1393409 ],[0.9574465],-4.854642896094039,[-0.5391324 -0.842221   0.6650852]
816,[-0.5391324 -0.842221   0.6650852],[1.8277056],-4.628043184619554,[-0.52611685 -0.8504123   0.3075753 ]
817,[-0.52611685 -0.8504123   0.3075753 ],[-0.17344283],-4.52436833231032,[-0.5411806  -0.8409064  -0.35625035]
818,[-0.5411806  -0.8409064  -0.35625035],[0.92463493],-4.604438595571391,[-0.57634753 -0.8172047  -0.8482349 ]
819,[-0.57634753 -0.8172047  -0.8482349 ],[1.23978],-4.847924197771012,[-0.627245  -0.778822  -1.2751714]
820,[-0.627245  -0.778822  -1.2751714],[0.07711953],-5.219745358515488,[-0.69642    -0.71763444 -1.84772   ]
821,[-0.69642    -0.71763444 -1.84772   ],[1.2631007],-5.824187295067959,[-0.7708795  -0.63698095 -2.1964808 ]
822,[-0.7708795  -0.63698095 -2.1964808 ],[0.12915525],-6.4899542476562075,[-0.848404   -0.52934927 -2.654843  ]
823,[-0.848404   -0.52934927 -2.654843  ],[1.2745506],-7.382255591855087,[-0.915197  -0.4030067 -2.8606725]
824,[-0.915197  -0.4030067 -2.8606725],[-0.6728584],-8.254196906618665,[-0.9685136  -0.24896064 -3.2638564 ]
825,[-0.9685136  -0.24896064 -3.2638564 ],[0.06992982],-9.417298044390483,[-0.9968334  -0.07951855 -3.4400873 ]
826,[-0.9968334  -0.07951855 -3.4400873 ],[1.9238914],-10.562904607781432,[-0.99672496  0.08086614 -3.2111425 ]
827,[-0.99672496  0.08086614 -3.2111425 ],[-1.4827459],-10.400847840437025,[-0.96901137  0.24701616 -3.3729048 ]
828,[-0.96901137  0.24701616 -3.3729048 ],[-0.42815185],-9.50145478345661,[-0.91624445  0.40061966 -3.2518654 ]
829,[-0.91624445  0.40061966 -3.2518654 ],[-0.377871],-8.507227869530592,[-0.8458727  0.5333848 -3.0080814]
830,[-0.8458727  0.5333848 -3.0080814],[0.4869074],-7.5563103898393615,[-0.7716612  0.6360338 -2.5350065]
831,[-0.7716612  0.6360338 -2.5350065],[-1.0802921],-6.657299423384038,[-0.6964565  0.717599  -2.220025 ]
832,[-0.6964565  0.717599  -2.220025 ],[-0.53511],-5.97456070825631,[-0.63061315  0.7760973  -1.7620924 ]
833,[-0.63061315  0.7760973  -1.7620924 ],[-1.8335425],-5.390495655904397,[-0.57253176  0.8198826  -1.4550507 ]
834,[-0.57253176  0.8198826  -1.4550507 ],[0.2667544],-4.965874974997357,[-0.5392819   0.8421253  -0.80012566]
835,[-0.5392819   0.8421253  -0.80012566],[-0.19613093],-4.645287281801221,[-0.5309206   0.8474215  -0.19795135]
836,[-0.5309206   0.8474215  -0.19795135],[0.8405535],-4.543582550200198,[-0.5545911  0.832123   0.5636978]
837,[-0.5545911  0.832123   0.5636978],[-0.3026864],-4.691713940739592,[-0.60119116  0.7991053   1.1423872 ]
838,[-0.60119116  0.7991053   1.1423872 ],[0.698232],-5.040705217177158,[-0.67230153  0.7402774   1.8464509 ]
839,[-0.67230153  0.7402774   1.8464509 ],[1.9364817],-5.67205857147299,[-0.7655656  0.6433579  2.6921313]
840,[-0.7655656  0.6433579  2.6921313],[0.6614039],-6.692057375598784,[-0.86017513  0.50999874  3.2738602 ]
841,[-0.86017513  0.50999874  3.2738602 ],[1.2341443],-7.866708615401861,[-0.9417132   0.33641678  3.841481  ]
842,[-0.9417132   0.33641678  3.841481  ],[-0.13226417],-9.30722410388418,[-0.9902979   0.13896047  4.073954  ]
843,[-0.9902979   0.13896047  4.073954  ],[1.5511757],-10.675207180097669,[-0.9967107  -0.08104194  4.4108505 ]
844,[-0.9967107  -0.08104194  4.4108505 ],[0.23571703],-11.312041897465928,[-0.95521754 -0.29590446  4.3854265 ]
845,[-0.95521754 -0.29590446  4.3854265 ],[0.7070537],-9.996059550014488,[-0.87084377 -0.49155986  4.2695565 ]
846,[-0.87084377 -0.49155986  4.2695565 ],[-1.955825],-8.731609847767064,[-0.76853013 -0.6398136   3.6075127 ]
847,[-0.76853013 -0.6398136   3.6075127 ],[0.5124122],-7.291135508376771,[-0.6566097 -0.7542305  3.2045143]
848,[-0.6566097 -0.7542305  3.2045143],[1.9661262],-6.261634648199618,[-0.5393179 -0.8421023  2.9337604]
849,[-0.5393179 -0.8421023  2.9337604],[-0.91488606],-5.442943531750712,[-0.44518363 -0.89543927  2.1649508 ]
850,[-0.44518363 -0.89543927  2.1649508 ],[-1.7445092],-4.6014824471322004,[-0.38922915 -0.92114097  1.2316949 ]
851,[-0.38922915 -0.92114097  1.2316949 ],[1.7692227],-4.038065961305187,[-0.35179076 -0.93607867  0.8062226 ]
852,[-0.35179076 -0.93607867  0.8062226 ],[0.17858882],-3.7910114411357143,[-0.3456542  -0.93836194  0.13095197]
853,[-0.3456542  -0.93836194  0.13095197],[-1.0604266],-3.703584876650852,[-0.3797537  -0.92508763 -0.7318835 ]
854,[-0.3797537  -0.92508763 -0.7318835 ],[1.6933708],-3.899312298077183,[-0.43326718 -0.90126556 -1.1716936 ]
855,[-0.43326718 -0.90126556 -1.1716936 ],[-0.543027],-4.213583264956008,[-0.51804996 -0.8553504  -1.9290968 ]
856,[-0.51804996 -0.8553504  -1.9290968 ],[-1.095311],-4.848113968296098,[-0.62981486 -0.77674526 -2.7349062 ]
857,[-0.62981486 -0.77674526 -2.7349062 ],[0.56906414],-5.820299869191797,[-0.746589  -0.6652855 -3.2321055]
858,[-0.746589  -0.6652855 -3.2321055],[1.0341798],-6.8717473647129275,[-0.8530055  -0.52190185 -3.5759428 ]
859,[-0.8530055  -0.52190185 -3.5759428 ],[-1.4356358],-8.001924491251069,[-0.9427736  -0.33343366 -4.1827145 ]
860,[-0.9427736  -0.33343366 -4.1827145 ],[-1.499343],-9.600997067804661,[-0.9942747  -0.10685437 -4.657691  ]
861,[-0.9942747  -0.10685437 -4.657691  ],[0.2735796],-11.37787951614725,[-0.9918471   0.12743354 -4.696795  ]
862,[-0.9918471   0.12743354 -4.696795  ],[1.0313727],-11.290112828968113,[-0.9393361   0.34299803 -4.446514  ]
863,[-0.9393361   0.34299803 -4.446514  ],[1.7762176],-9.772697493794366,[-0.8544795  0.5194852 -3.9228327]
864,[-0.8544795  0.5194852 -3.9228327],[0.44279918],-8.274869962212655,[-0.75207716  0.6590751  -3.466799  ]
865,[-0.75207716  0.6590751  -3.466799  ],[0.5342018],-7.068260117876908,[-0.6492439   0.76058024 -2.8923626 ]
866,[-0.6492439   0.76058024 -2.8923626 ],[-1.3819227],-6.024973897099853,[-0.54813194  0.83639187 -2.5292156 ]
867,[-0.54813194  0.83639187 -2.5292156 ],[0.3265093],-5.2662801496768115,[-0.46840256  0.8835152  -1.8529454 ]
868,[-0.46840256  0.8835152  -1.8529454 ],[1.9708058],-4.58373385235638,[-0.4284236  0.903578  -0.8946881]
869,[-0.4284236  0.903578  -0.8946881],[-0.16525118],-4.134432567738787,[-0.41746867  0.90869135 -0.24179234]
870,[-0.41746867  0.90869135 -0.24179234],[-0.50241864],-4.011917561536454,[-0.43395317  0.9009354   0.36436337]
871,[-0.43395317  0.9009354   0.36436337],[0.5457253],-4.092650223660962,[-0.4837831   0.87518793  1.1219237 ]
872,[-0.4837831   0.87518793  1.1219237 ],[-0.2798676],-4.4347645654469074,[-0.5578466  0.8299441  1.7363346]
873,[-0.5578466  0.8299441  1.7363346],[-0.71517044],-4.9787721848831,[-0.6475499   0.76202303  2.251517  ]
874,[-0.6475499   0.76202303  2.251517  ],[-1.929995],-5.687015792155401,[-0.7386339   0.67410684  2.533535  ]
875,[-0.7386339   0.67410684  2.533535  ],[-0.71296567],-6.411213374773579,[-0.8291861   0.55897266  2.9321704 ]
876,[-0.8291861   0.55897266  2.9321704 ],[1.0050544],-7.355351304258005,[-0.913887    0.40596855  3.502158  ]
877,[-0.913887    0.40596855  3.502158  ],[-1.1943336],-8.645685306721123,[-0.97212553  0.2344611   3.6274843 ]
